"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.importer.service.idiom.IdiomEntryService",19,3,3,4,4,3,0,4,1
"br.com.trevisantecnologia.importer.converter.EnumConverter",19,2,2,5,2,1,1,5,0
"br.com.trevisantecnologia.importer.validator.business.rules.agent.PasswordIsEmpty",19,2,1,4,6,4,0,6,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerWeeklyWorkday",19,1,1,1,7,6,0,7,2
"br.com.trevisantecnologia.importer.validator.business.builders.GroupValidatorBuilder",19,1,1,1,7,4,1,5,1
"br.com.trevisantecnologia.importer.parser.PropertiesParser",19,1,1,4,2,0,1,2,1
"br.com.trevisantecnologia.importer.helper.ValidationHelper",18,4,4,4,3,2,0,5,0
"br.com.trevisantecnologia.importer.cache.EntityCache",18,4,4,4,1,1,3,1,2
"br.com.trevisantecnologia.importer.context.AbstractContext",18,4,4,4,2,0,10,1,1
"br.com.trevisantecnologia.importer.dao.ItemDao",18,3,2,3,2,1,1,2,0
"br.com.trevisantecnologia.importer.validator.TimeZoneLocationValidator",18,2,2,5,2,1,1,4,0
"br.com.trevisantecnologia.importer.validator.business.rules.general.DescriptionAlreadyUse",18,2,2,3,4,4,2,5,1
"br.com.trevisantecnologia.importer.validator.IdiomLocaleValidator",18,2,2,4,2,1,1,3,0
"br.com.trevisantecnologia.importer.service.ScheduleTypeService",18,2,0,2,4,3,0,4,1
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.CheckerServiceLocal",18,1,1,1,6,5,1,6,2
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.CheckerActivity",18,1,1,1,6,5,1,6,2
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerAgentType",18,1,1,1,6,5,0,6,2
"br.com.trevisantecnologia.importer.validator.business.builders.SubGroupValidatorBuilder",18,1,0,1,7,4,1,5,1
"br.com.trevisantecnologia.importer.validator.business.builders.AgentTeamValidatorBuilder",18,1,0,1,6,3,1,4,1
"br.com.trevisantecnologia.importer.dao.ItineraryActivityDao",18,1,1,3,4,1,1,3,0
"br.com.trevisantecnologia.importer.dao.SectionSubGroupDao",18,1,1,3,4,1,1,3,0
"br.com.trevisantecnologia.importer.helper.ComparatorHelper",17,4,3,8,0,0,0,2,0
"br.com.trevisantecnologia.importer.exception.InternacionalizableException",17,3,3,3,1,1,4,2,2
"br.com.trevisantecnologia.importer.converter.ShortConverter",17,2,2,3,2,1,1,4,0
"br.com.trevisantecnologia.importer.converter.FloatConverter",17,2,2,3,2,1,1,4,0
"br.com.trevisantecnologia.importer.converter.DoubleConverter",17,2,2,3,2,1,1,4,0
"br.com.trevisantecnologia.importer.converter.LongConverter",17,2,2,3,2,1,1,4,0
"br.com.trevisantecnologia.importer.converter.CharacterConverter",17,2,2,4,2,1,1,4,0
"br.com.trevisantecnologia.importer.converter.IntegerConverter",17,2,2,3,2,1,1,4,0
"br.com.trevisantecnologia.importer.validator.business.BusinessValidator",17,2,1,3,2,0,5,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.MaximumExecutionInCicleValue",17,2,1,5,3,3,1,5,0
"br.com.trevisantecnologia.importer.service.feature.toggle.FeatureToggleService",17,2,2,2,4,3,1,3,1
"br.com.trevisantecnologia.importer.service.ImportLayoutService",17,2,1,2,5,3,1,4,1
"br.com.trevisantecnologia.importer.model.DefaultSystemSettings",17,2,2,2,3,0,1,1,2
