"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.setWeekdays(WeekdaysServiceLocalActivity weekdays)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.ServiceLocalItem.setCustomFields(List<CustomField> customFields)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.ServiceLocalItem.setItem(Item item)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.ServiceLocalItem.setServiceLocal(ServiceLocal serviceLocal)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.WeeklyWorkday(Long id)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setActive(Boolean active)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setAlternativeIdentifier(String alternativeIdentifier)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setClientId(Long clientId)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setDescription(String description)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setOnlySyncGPSWhenAgentAvailable(Boolean onlySyncGPSWhenAgentAvailable)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setOnlySyncWhenAgentAvailable(Boolean onlySyncWhenAgentAvailable)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setTaskCreationValidation(Character taskCreationValidation)",2,1,0,1,1
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.setValidateAgentDisponibility(Boolean validateAgentDisponibility)",2,1,0,1,1
"br.com.trevisantecnologia.importer.service.AbstractService.beforeValidation(T instance)",2,1,0,1,1
"br.com.trevisantecnologia.importer.service.AbstractService.customValidations(T instance)",2,1,0,1,1
"br.com.trevisantecnologia.importer.service.AbstractService.validateDelete(T instance)",2,1,0,1,1
"br.com.trevisantecnologia.importer.v3.entity.EntityBuilder.EntityBuilder(String rootReference)",2,1,0,1,1
"br.com.trevisantecnologia.importer.core.ImportProcess.isReadyToStop()",2,1,0,1,0
"br.com.trevisantecnologia.importer.core.ImportProcess.sendStopSignal()",2,1,0,1,0
"br.com.trevisantecnologia.importer.dao.function.FindActivitiesByOriginFunctionCall.getResult()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AditionalInfoItem.getActive()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AditionalInfoItem.getClientId()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AditionalInfoItem.getFeaturedInfo()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AditionalInfoItem.getId()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AditionalInfoItem.getItem()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AditionalInfoItem.getSection()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AditionalInfoItem.getServiceLocal()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AgentActivity.getActivity()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.AgentActivity.getAgent()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getAlias()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getAppUpdateIsInProgress()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getAuthenticationProvider()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getCity()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getCnpj()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getContactEmail()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getContactPhone()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getCountry()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getDescription()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getLicensesQuantity()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getNeighborhood()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getNumber()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getPartner()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getState()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getStreet()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getSystemParameters()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.getZipCode()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.isNotThirdPartyAuth()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryAgent.getAgent()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryAgent.getClientId()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryAgent.getItinerary()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryServiceLocal.getClientId()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryServiceLocal.getFinalHour()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryServiceLocal.getInitialHour()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryServiceLocal.getItinerary()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryServiceLocal.getServiceLocal()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ItineraryServiceLocal.getTreatmentOrder()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getActivity()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getCustomFields()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getItinerarySchedule()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getMaximumExecutionInCycle()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getMinimalExecutionInCycle()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getPlannedFrequencyInCycle()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getPreviousItineraryScheduleId()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getServiceLocal()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalActivity.getWeekdays()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalItem.getCustomFields()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalItem.getItem()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.ServiceLocalItem.getServiceLocal()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getActive()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getAlternativeIdentifier()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getClientId()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getDescription()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getOnlySyncGPSWhenAgentAvailable()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getOnlySyncWhenAgentAvailable()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getTaskCreationValidation()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.getValidateAgentDisponibility()",2,1,0,1,0
"br.com.trevisantecnologia.importer.parser.FileProcessor.getContext()",2,1,0,1,0
"br.com.trevisantecnologia.importer.parser.FileProcessor.getMessageResolver()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.callback.MessageLogCount.getCount()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.callback.ResultAggregate.getErrorCount()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.callback.ResultAggregate.getGeneralCount()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.callback.ResultAggregate.getMessageLogErrors()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.callback.ResultAggregate.getSuccessCount()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.entity.Node.getReference()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.entity.Node.getRootReference()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.entity.Properties.getCommandType()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.entity.Properties.getValues()",2,1,0,1,0
"br.com.trevisantecnologia.importer.v3.entity.Root.getRootReference()",2,1,0,1,0
"br.com.trevisantecnologia.importer.model.journey.WeeklyWorkday.WeeklyWorkday()",1,1,0,1,0
"br.com.trevisantecnologia.importer.v3.callback.MessageLogCount.MessageLogCount()",1,1,0,1,0
"br.com.trevisantecnologia.importer.core.ImportProcess.doProcess()",0,1,0,1,0
"br.com.trevisantecnologia.importer.core.ImportProcess.getSleepTime()",0,1,0,1,0
"br.com.trevisantecnologia.importer.model.Client.Client()",0,1,0,1,0
"br.com.trevisantecnologia.importer.parser.FileProcessor.getClazz()",0,1,0,1,0
"br.com.trevisantecnologia.importer.parser.FileProcessor.readAndProcessFile()",0,1,0,1,0
"br.com.trevisantecnologia.importer.service.AbstractService.getDaoInstance()",0,1,0,1,0
"br.com.trevisantecnologia.importer.validator.business.builders.AgentValidatorBuilder.getRules()",20,1,15,0,0
"br.com.trevisantecnologia.importer.dao.PasswordHistoryDao.getPasswordHistoryQuery()",16,1,0,0,0
"br.com.trevisantecnologia.importer.v3.callback.CallbackConsumer.receiveMessage(String message)",15,1,15,0,1
"br.com.trevisantecnologia.importer.dao.AbstractHibernateCopyDAO.copy(final List<T> valuesToCopy)",13,1,2,0,1
"br.com.trevisantecnologia.importer.dao.ServiceLocalDao.onRetrieved(ServiceLocal serviceLocal)",12,1,18,0,1
"br.com.trevisantecnologia.importer.dao.CustomEntityEntryDao.setActiveAuxFalseBeforeImportTotal()",11,1,13,0,0
"br.com.trevisantecnologia.importer.dao.CustomEntityEntryDao.setActiveWithActiveAuxAfterImportTotal()",11,1,13,0,0
"br.com.trevisantecnologia.importer.dao.journey.WorkdayDao.clearFor(WeeklyWorkday weeklyWorkday)",10,1,11,0,1
"br.com.trevisantecnologia.importer.dao.AgentDao.setActiveAuxFalseBeforeImportTotal()",10,1,11,0,0
"br.com.trevisantecnologia.importer.dao.AgentDao.setActiveWithActiveAuxAfterImportTotal()",10,1,11,0,0
"br.com.trevisantecnologia.importer.validator.business.builders.ServiceLocalActivityValidatorBuilder.getRules()",10,1,4,0,0
"br.com.trevisantecnologia.importer.dao.ScheduleTypeActivityDao.findByScheduleTypeAndActivity(ScheduleTypeActivity instance)",9,1,23,0,1
"br.com.trevisantecnologia.importer.dao.AditionalInfoItemDao.findBySectionItemServiceLocal(String itemIdentifier, String serviceLocalIdentifier, String sectionIdentifier)",9,1,22,0,3
"br.com.trevisantecnologia.importer.dao.ItineraryAgentDao.deleteRelationshipItineraryAgentByItinerary(ItineraryAgent instance)",9,1,12,0,1
"br.com.trevisantecnologia.importer.dao.ItineraryServiceLocalDao.deleteRelationshipItineraryServiceLocalByItinerary(ItineraryServiceLocal instance)",9,1,12,0,1
"br.com.trevisantecnologia.importer.dao.ServiceLocalTeamDao.deleteRelationshipTeamServiceLocalByItinerary(ServiceLocalTeam instance)",9,1,12,0,1
"br.com.trevisantecnologia.importer.dao.ItineraryDao.existsByAgentAndServiceLocal(Agent agent, ServiceLocal serviceLocal)",8,1,16,0,2
"br.com.trevisantecnologia.importer.dao.TeamDao.agentBelongsToTeam(Team team, Agent agent)",8,1,12,0,2
"br.com.trevisantecnologia.importer.dao.AgentDao.onRetrieved(Agent agent)",8,1,10,0,1
"br.com.trevisantecnologia.importer.dao.ScheduleDao.onRetrieved(Schedule instance)",8,1,10,0,1
"br.com.trevisantecnologia.importer.dao.journey.WorkdayDao.findBy(Workday workday)",8,1,10,0,1
"br.com.trevisantecnologia.importer.injection.InjectionModule.configure()",8,1,8,0,0
"br.com.trevisantecnologia.importer.model.WeekdaysItinerary.WeekdaysItinerary(List<WeekdaysType> selectedDays)",8,1,7,0,1
"br.com.trevisantecnologia.importer.model.WeekdaysServiceLocalActivity.WeekdaysServiceLocalActivity(List<WeekdaysType> selectedDays)",8,1,7,0,1
"br.com.trevisantecnologia.importer.dao.ScheduleActivityDao.hasMoreThanOneScheduleActivity(ScheduleActivity scheduleActivity)",7,1,18,0,1
"br.com.trevisantecnologia.importer.injection.SessionFactoryProvider.getSessionFactory()",7,1,14,0,0
"br.com.trevisantecnologia.importer.dao.PasswordHistoryDao.existsPasswordHistory(Long clientId, Long agentId, String password, int passwordsToKeep)",7,1,8,0,4
"br.com.trevisantecnologia.importer.dao.TeamDao.onRetrieved(Team instance)",7,1,8,0,1
"br.com.trevisantecnologia.importer.dao.AgentTeamDao.findAgentTeamByTeam(Team team)",7,1,7,0,1
"br.com.trevisantecnologia.importer.model.WeekdaysServiceLocalActivity.getSelectedDays()",7,1,3,0,0
"br.com.trevisantecnologia.importer.v3.configuration.queue.QueueConfiguration.queueMessagingTemplate()",7,1,3,0,0
"br.com.trevisantecnologia.importer.dao.ScheduleImportDao.findPendingImports(Long clientId)",6,1,8,0,1
"br.com.trevisantecnologia.importer.injection.ValidatorProvider.get()",6,1,8,0,0
"br.com.trevisantecnologia.importer.dao.ItemDao.onRetrieved(Item item)",6,1,6,0,1
"br.com.trevisantecnologia.importer.dao.ImportLayoutDao.findAllActives()",6,1,6,0,0
"br.com.trevisantecnologia.importer.v3.message.Content.Content(Entity importModel)",6,1,4,0,1
"br.com.trevisantecnologia.importer.validator.business.builders.AgentTeamValidatorBuilder.getRules()",6,1,1,0,0
"br.com.trevisantecnologia.importer.validator.business.builders.GroupValidatorBuilder.getRules()",6,1,1,0,0
"br.com.trevisantecnologia.importer.validator.Validator.isValid(String value)",6,1,0,0,1
"br.com.trevisantecnologia.importer.dao.ScheduleItemDao.countBySchedule(Schedule schedule)",5,1,7,0,1
"br.com.trevisantecnologia.importer.dao.ScheduleImportDao.filterPendingImports()",5,1,5,0,0
"br.com.trevisantecnologia.importer.dao.ScheduleItemDao.onRetrieved(ScheduleItem scheduleItem)",5,1,4,0,1
"br.com.trevisantecnologia.importer.dao.SubGroupDao.onRetrieved(SubGroup instance)",5,1,4,0,1
"br.com.trevisantecnologia.importer.dao.SystemParametersDao.onRetrieved(SystemParameters systemParameters)",5,1,4,0,1
"br.com.trevisantecnologia.importer.service.ScheduleActivityService.customValidations(ScheduleActivity scheduleActivity)",5,1,3,0,1
"br.com.trevisantecnologia.importer.service.feature.toggle.FeatureToggleService.isAbleToNotify(Schedule schedule)",5,1,1,0,1
"br.com.trevisantecnologia.importer.model.WeekdaysItinerary.toString()",5,1,1,0,0
"br.com.trevisantecnologia.importer.model.WeekdaysServiceLocalActivity.toString()",5,1,1,0,0
"br.com.trevisantecnologia.importer.validator.business.builders.SubGroupValidatorBuilder.getRules()",5,1,1,0,0
"br.com.trevisantecnologia.importer.validator.Validator.validate(String value)",5,1,0,0,1
"br.com.trevisantecnologia.importer.core.ImportQueue.add(Long clientId)",4,1,4,0,1
"br.com.trevisantecnologia.importer.dao.ScheduleActivityDao.hasActivitiesByOrigin(Schedule schedule)",4,1,4,0,1
"br.com.trevisantecnologia.importer.v3.callback.LogError.getMessages()",4,1,4,0,0
"br.com.trevisantecnologia.importer.service.PasswordHistoryService.existsPasswordHistory(Long agentId, String password, int passwordsToKeep)",4,1,3,0,3
"br.com.trevisantecnologia.importer.dao.ServiceLocalActivityDao.findByServiceLocalAndActivityDetached(String serviceLocalIdentifier, String activityIdentifier)",4,1,3,0,2
"br.com.trevisantecnologia.importer.dao.ScheduleDao.findDetached(Long id)",4,1,3,0,1
"br.com.trevisantecnologia.importer.dao.ScheduleImportDao.onRetrieved(ScheduleImport instance)",4,1,3,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerAgentType.isValid(Agent agent)",4,1,3,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerWeeklyWorkday.isValid(Agent agent)",4,1,3,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.CheckerActivity.isValid(ServiceLocalActivity serviceLocalActivity)",4,1,3,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.CheckerServiceLocal.isValid(ServiceLocalActivity serviceLocalActivity)",4,1,3,0,1
"br.com.trevisantecnologia.importer.dao.AgentTeamDao.onRetrieved(AgentTeam instance)",4,1,2,0,1
"br.com.trevisantecnologia.importer.dao.ClientDao.onRetrieved(Client client)",4,1,2,0,1
"br.com.trevisantecnologia.importer.dao.GroupDao.onRetrieved(Group group)",4,1,2,0,1
"br.com.trevisantecnologia.importer.dao.ImportLayoutDao.onRetrieved(ImportLayout layout)",4,1,2,0,1
"br.com.trevisantecnologia.importer.service.AgentTeamService.beforeValidation(AgentTeam agentTeam)",4,1,2,0,1
"br.com.trevisantecnologia.importer.service.AgentTeamService.customValidations(AgentTeam agentTeam)",4,1,2,0,1
"br.com.trevisantecnologia.importer.service.ScheduleTypeService.doDelete(ScheduleType scheduleType)",4,1,2,0,1
"br.com.trevisantecnologia.importer.service.SectionItemService.customValidations(SectionItem sectionItem)",4,1,2,0,1
"br.com.trevisantecnologia.importer.service.SectionSubGroupService.customValidations(SectionSubGroup sectionSubGroup)",4,1,2,0,1
"br.com.trevisantecnologia.importer.service.journey.WeeklyWorkdayService.customValidations(WeeklyWorkday instance)",4,1,2,0,1
"br.com.trevisantecnologia.importer.service.journey.WeeklyWorkdayService.doDelete(WeeklyWorkday weeklyWorkday)",4,1,2,0,1
"br.com.trevisantecnologia.importer.persistence.dialect.CustomPostgreSQLDialect.CustomPostgreSQLDialect()",4,1,2,0,0
"br.com.trevisantecnologia.importer.service.TeamTypeService.beforeImport(TeamType teamType)",4,1,1,0,1
"br.com.trevisantecnologia.importer.model.scheduleimport.ScheduleImportResult.ScheduleImportResult(String importingLog, long linesCount, long errorsCount)",4,1,0,0,3
"br.com.trevisantecnologia.importer.v3.message.Message.Message(Header header, Source source, Content content)",4,1,0,0,3
"br.com.trevisantecnologia.importer.model.AccessRole.setCommand(Command command)",4,1,0,0,1
"br.com.trevisantecnologia.importer.model.DefaultActivity.setAlternativeIdentifier(String alternativeIdentifier)",4,1,0,0,1
"br.com.trevisantecnologia.importer.model.DefaultActivity.setCommand(Command command)",4,1,0,0,1
"br.com.trevisantecnologia.importer.model.ItineraryTeam.setClientId(Long clientId)",4,1,0,0,1
"br.com.trevisantecnologia.importer.model.ScheduleItem.setCommand(Command command)",4,1,0,0,1
"br.com.trevisantecnologia.importer.validator.CustomFielListTypeValueValidator.isValid(String value)",4,1,0,0,1
"br.com.trevisantecnologia.importer.validator.CustomFielListTypeValueValidator.validate(String value)",4,1,0,0,1
"br.com.trevisantecnologia.importer.model.AccessRole.getCommand()",4,1,0,0,0
"br.com.trevisantecnologia.importer.model.DefaultActivity.getAlternativeIdentifier()",4,1,0,0,0
"br.com.trevisantecnologia.importer.model.DefaultActivity.getCommand()",4,1,0,0,0
"br.com.trevisantecnologia.importer.model.ItineraryTeam.getId()",4,1,0,0,0
"br.com.trevisantecnologia.importer.service.ItineraryTeamService.getDaoInstance()",4,1,0,0,0
"br.com.trevisantecnologia.importer.validator.UrlValidator.UrlValidator()",4,1,0,0,0
"br.com.trevisantecnologia.importer.dao.AgentDao.loginIsDiferentThanCurrent(Agent agent)",3,1,9,0,1
"br.com.trevisantecnologia.importer.helper.PasswordHelper.validatePassword(Agent agent, String password)",3,1,4,0,2
"br.com.trevisantecnologia.importer.dao.AgentDao.findByAlternativeIdentifier(String alternativeIdentifier)",3,1,4,0,1
"br.com.trevisantecnologia.importer.dao.MediaDao.findByUrlImport(String imageUrlImport)",3,1,4,0,1
"br.com.trevisantecnologia.importer.v3.configuration.mongodb.JodaLocalTimeConverter.convert(org.joda.time.LocalTime source)",3,1,4,0,1
"br.com.trevisantecnologia.importer.dao.DefaultSystemSettingsDao.getBusinessUrl()",3,1,4,0,0
"br.com.trevisantecnologia.importer.dao.ScheduleImportDao.findRunningImports()",3,1,4,0,0
"br.com.trevisantecnologia.importer.helper.PasswordHelper.encriptPassword(String plainPassword)",3,1,3,0,1
"br.com.trevisantecnologia.importer.service.AgentTeamService.findTeam(AgentTeam agentTeam)",3,1,3,0,1
"br.com.trevisantecnologia.importer.validator.RegexValidator.isValid(String value)",3,1,3,0,1
"br.com.trevisantecnologia.importer.service.LicenseService.getAvailableLicensFromClient()",3,1,3,0,0
"br.com.trevisantecnologia.importer.dao.SubGroupDao.attributeAlreadyUse(String description, String alternativeIdentifier)",3,1,2,0,2
"br.com.trevisantecnologia.importer.dao.schedule.notification.ScheduleNotificationDao.save(ScheduleNotification scheduleNotification)",3,1,2,0,1
"br.com.trevisantecnologia.importer.model.Agent.getDescription()",3,1,2,0,0
"br.com.trevisantecnologia.importer.model.SystemParameters.getDateToViewFutureScheduleOnMobile()",3,1,2,0,0
"br.com.trevisantecnologia.importer.model.WeekdaysServiceLocalActivity.hasSomeDaySelected()",3,1,2,0,0
"br.com.trevisantecnologia.importer.validator.business.BusinessValidatorBuilder.getCustomValidate()",3,1,2,0,0
"br.com.trevisantecnologia.importer.i18n.LocalizedMessageInterpolator.interpolate(String message, Context context, Locale locale)",3,1,1,0,3
"br.com.trevisantecnologia.importer.converter.BooleanConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.converter.CharacterConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.converter.IdiomConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.converter.ItineraryExclusiveConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.converter.MediaConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.converter.StringConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.converter.WeekdaysItineraryConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.converter.WeekdaysServiceLocalActivityConverter.canConvert(Class<?> type)",3,1,1,0,1
"br.com.trevisantecnologia.importer.persistence.LocalTimeWithoutSecondsMapper.toNonNullValue(LocalTime value)",3,1,1,0,1
"br.com.trevisantecnologia.importer.service.TeamTypeService.customValidations(TeamType teamType)",3,1,1,0,1
"br.com.trevisantecnologia.importer.service.journey.WeeklyWorkdayService.beforeValidation(WeeklyWorkday instance)",3,1,1,0,1
"br.com.trevisantecnologia.importer.v3.message.Header.Header(String eventId)",3,1,1,0,1
"br.com.trevisantecnologia.importer.exception.InternacionalizableException.InternacionalizableException(String message, Throwable cause, Object... messageParameters)",3,1,0,0,3
"br.com.trevisantecnologia.importer.converter.StringConverter.convert(Class<?> type, String value)",3,1,0,0,2
"br.com.trevisantecnologia.importer.exception.InternacionalizableException.InternacionalizableException(String message, Object... messageParameters)",3,1,0,0,2
"br.com.trevisantecnologia.importer.i18n.LocalizedMessageInterpolator.LocalizedMessageInterpolator(Locale locale, MessageInterpolator delegate)",3,1,0,0,2
"br.com.trevisantecnologia.importer.layout.LayoutMapper.LayoutMapper(ImportService<? extends ImportModel> service, ImportLayout layout)",3,1,0,0,2
"br.com.trevisantecnologia.importer.model.CustomFieldValue.CustomFieldValue(String internalValue, String externalValue)",3,1,0,0,2
"br.com.trevisantecnologia.importer.v3.callback.LogError.LogError(String referenceId, List<String> messages)",3,1,0,0,2
"br.com.trevisantecnologia.importer.v3.callback.MessageLogError.MessageLogError(String referenceId, String message)",3,1,0,0,2
"br.com.trevisantecnologia.importer.v3.message.Source.Source(long clientId, String app)",3,1,0,0,2
"br.com.trevisantecnologia.importer.converter.WeekdaysItineraryConverter.getWeekdays(List<WeekdaysType> selectedDays)",3,1,0,0,1
"br.com.trevisantecnologia.importer.converter.WeekdaysServiceLocalActivityConverter.getWeekdays(List<WeekdaysType> selectedDays)",3,1,0,0,1
"br.com.trevisantecnologia.importer.dao.Level6Dao.onRetrieved(Level6 level6)",3,1,0,0,1
"br.com.trevisantecnologia.importer.dao.LevelADao.onRetrieved(LevelA levelA)",3,1,0,0,1
"br.com.trevisantecnologia.importer.dao.LevelXDao.onRetrieved(LevelX levelX)",3,1,0,0,1
"br.com.trevisantecnologia.importer.dao.Local3DimensionDao.onRetrieved(Local3Dimension local3Dimension)",3,1,0,0,1
"br.com.trevisantecnologia.importer.dao.ServiceLocalClassificationDao.onRetrieved(ServiceLocalClassification instance)",3,1,0,0,1
"br.com.trevisantecnologia.importer.dao.ServiceLocalTypeDao.onRetrieved(ServiceLocalType instance)",3,1,0,0,1
"br.com.trevisantecnologia.importer.dao.feature.toggle.FeatureToggleDao.FeatureToggleDao(EntityCache<FeatureToggle> cache)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.AccessRole.setAlternativeIdentifier(String alternativeIdentifier)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.AccessRole.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Activity.setAlternativeIdentifier(String alternativeIdentifier)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Activity.setClientId(Long clientId)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Activity.setCommand(Command command)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Activity.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setAgentLastUpdate(Agent agentLastUpdate)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setAlternativeIdentifier(String alternativeIdentifier)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setCommand(Command command)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setCustomFields(List<CustomField> customFields)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setInsertDateTime(LocalDateTime insertDateTime)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setIsToSearchGeocoder(Boolean isToSearchGeocoder)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.Agent.setLastUpdateDateTime(LocalDateTime lastUpdateDateTime)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.AgentTeam.setAlternativeIdentifier(String alternativeIdentifier)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.AgentTeam.setClientId(Long clientId)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.AgentTeam.setCommand(Command command)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.AgentTeam.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.AgentType.setCommand(Command command)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomEntity.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomEntityEntry.setAlternativeIdentifier(String alternativeIdentifier)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomEntityEntry.setClientId(Long clientId)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomEntityEntry.setCommand(Command command)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomEntityEntry.setCustomFields(List<CustomField> customFields)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomEntityEntry.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomField.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomFieldValue.setId(Long id)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.CustomFieldValue.setValues(String value)",3,1,0,0,1
"br.com.trevisantecnologia.importer.model.FieldSetting.setId(Long id)",3,1,0,0,1
