"type","dep","i-dep","fan-in","fan-out"
"br.com.trevisantecnologia.importer.service.FieldSettingService",7,4,1,5
"br.com.trevisantecnologia.importer.dao.ItineraryDao",10,3,1,5
"br.com.trevisantecnologia.importer.interceptor.TransactionInterceptor",5,0,1,1
"br.com.trevisantecnologia.importer.v3.message.Header",2,0,1,0
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.MinimalExecutionInCicleValue",3,3,1,6
"br.com.trevisantecnologia.importer.i18n.MessageResolver",5,1,8,2
"br.com.trevisantecnologia.importer.converter.ModelConverter",3,2,1,7
"br.com.trevisantecnologia.importer.converter.ImportModelConverter",2,1,2,5
"br.com.trevisantecnologia.importer.converter.ScheduleSituationConverter",3,2,1,7
"br.com.trevisantecnologia.importer.injection.SessionFactoryProvider",7,1,0,3
"br.com.trevisantecnologia.importer.v3.callback.MessageLogError",0,0,0,0
"br.com.trevisantecnologia.importer.v3.callback.MessageLogCount",2,0,0,0
"br.com.trevisantecnologia.importer.service.LimitService",4,3,2,4
"br.com.trevisantecnologia.importer.converter.BooleanConverter",3,1,2,4
"br.com.trevisantecnologia.importer.model.ScheduleSituation",4,0,4,1
"br.com.trevisantecnologia.importer.converter.IdiomConverter",5,3,1,5
"br.com.trevisantecnologia.importer.core.ImportManagerBuilder",5,0,1,2
"br.com.trevisantecnologia.importer.validator.RegexValidator",3,1,1,4
"br.com.trevisantecnologia.importer.converter.StringListWrapperConverter",4,1,1,4
"br.com.trevisantecnologia.importer.converter.MediaConverter",4,3,1,5
"br.com.trevisantecnologia.importer.service.PasswordHistoryService",6,4,1,6
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerNameAlreadyUser",7,6,0,7
"br.com.trevisantecnologia.importer.injection.ValidatorProvider",10,2,0,3
"br.com.trevisantecnologia.importer.model.journey.TimeRange",2,0,0,0
"br.com.trevisantecnologia.importer.service.SystemParametersService",5,4,4,5
"br.com.trevisantecnologia.importer.dao.ImportLayoutDao",6,1,1,2
"br.com.trevisantecnologia.importer.dao.AditionalInfoItemDao",5,1,1,4
"br.com.trevisantecnologia.importer.validator.business.rules.agent.PasswordPolicy",7,4,0,5
"br.com.trevisantecnologia.importer.service.ItineraryScheduleService",12,8,0,9
"br.com.trevisantecnologia.importer.model.ItineraryExclusive",3,0,1,0
"br.com.trevisantecnologia.importer.model.scheduleimport.ScheduleImportResult",0,0,3,0
"br.com.trevisantecnologia.importer.parser.FileParser",2,1,1,2
"br.com.trevisantecnologia.importer.file.RenameFileService",4,1,1,3
"br.com.trevisantecnologia.importer.i18n.LocalizedMessageInterpolator",2,0,1,2
"br.com.trevisantecnologia.importer.service.idiom.IdiomEntryService",4,3,0,4
"br.com.trevisantecnologia.importer.converter.EnumConverter",2,1,1,5
"br.com.trevisantecnologia.importer.validator.business.rules.agent.PasswordIsEmpty",6,4,0,6
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerWeeklyWorkday",7,6,0,7
"br.com.trevisantecnologia.importer.validator.business.builders.GroupValidatorBuilder",7,4,1,5
"br.com.trevisantecnologia.importer.parser.PropertiesParser",2,0,1,2
"br.com.trevisantecnologia.importer.helper.ValidationHelper",3,2,0,5
"br.com.trevisantecnologia.importer.cache.EntityCache",1,1,3,1
"br.com.trevisantecnologia.importer.context.AbstractContext",2,0,10,1
"br.com.trevisantecnologia.importer.dao.ItemDao",2,1,1,2
"br.com.trevisantecnologia.importer.validator.TimeZoneLocationValidator",2,1,1,4
"br.com.trevisantecnologia.importer.validator.business.rules.general.DescriptionAlreadyUse",4,4,2,5
"br.com.trevisantecnologia.importer.validator.IdiomLocaleValidator",2,1,1,3
"br.com.trevisantecnologia.importer.service.ScheduleTypeService",4,3,0,4
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.CheckerServiceLocal",6,5,1,6
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.CheckerActivity",6,5,1,6
"br.com.trevisantecnologia.importer.validator.business.rules.agent.CheckerAgentType",6,5,0,6
"br.com.trevisantecnologia.importer.validator.business.builders.SubGroupValidatorBuilder",7,4,1,5
"br.com.trevisantecnologia.importer.validator.business.builders.AgentTeamValidatorBuilder",6,3,1,4
"br.com.trevisantecnologia.importer.dao.ItineraryActivityDao",4,1,1,3
"br.com.trevisantecnologia.importer.dao.SectionSubGroupDao",4,1,1,3
"br.com.trevisantecnologia.importer.helper.ComparatorHelper",0,0,0,2
"br.com.trevisantecnologia.importer.exception.InternacionalizableException",1,1,4,2
"br.com.trevisantecnologia.importer.converter.ShortConverter",2,1,1,4
"br.com.trevisantecnologia.importer.converter.FloatConverter",2,1,1,4
"br.com.trevisantecnologia.importer.converter.DoubleConverter",2,1,1,4
"br.com.trevisantecnologia.importer.converter.LongConverter",2,1,1,4
"br.com.trevisantecnologia.importer.converter.CharacterConverter",2,1,1,4
"br.com.trevisantecnologia.importer.converter.IntegerConverter",2,1,1,4
"br.com.trevisantecnologia.importer.validator.business.BusinessValidator",2,0,5,0
"br.com.trevisantecnologia.importer.validator.business.rules.servicelocalactivity.MaximumExecutionInCicleValue",3,3,1,5
"br.com.trevisantecnologia.importer.service.feature.toggle.FeatureToggleService",4,3,1,3
"br.com.trevisantecnologia.importer.service.ImportLayoutService",5,3,1,4
"br.com.trevisantecnologia.importer.model.DefaultSystemSettings",3,0,1,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.ClientLicensesLimit",5,4,0,5
"br.com.trevisantecnologia.importer.v3.configuration.queue.QueueConfiguration",6,0,0,0
"br.com.trevisantecnologia.importer.injection.InjectionModule",6,2,1,3
"br.com.trevisantecnologia.importer.validator.AlwaysInvalidValidator",1,1,0,2
"br.com.trevisantecnologia.importer.util.BeanUtil",4,0,0,1
"br.com.trevisantecnologia.importer.persistence.LocalTimeWithoutSecondsMapper",4,0,0,1
"br.com.trevisantecnologia.importer.v3.configuration.mongodb.MongoDbProperties",3,0,0,0
"br.com.trevisantecnologia.importer.service.IdiomService",4,3,1,4
"br.com.trevisantecnologia.importer.service.DefaultActivityService",4,3,0,4
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginUpdate",6,4,0,5
"br.com.trevisantecnologia.importer.validator.business.rules.agent.Idiom",5,3,0,4
"br.com.trevisantecnologia.importer.dao.SectionItemDao",5,1,1,3
"br.com.trevisantecnologia.importer.model.IAudit",2,0,5,1
"br.com.trevisantecnologia.importer.v3.message.Source",0,0,1,0
"br.com.trevisantecnologia.importer.dao.SubGroupDao",2,1,2,3
"br.com.trevisantecnologia.importer.util.StringUtils",1,0,0,1
"br.com.trevisantecnologia.importer.validator.business.rules.agent.RelationShipModeAndRegisteredBillingData",5,4,0,5
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginAlreadyUse",5,4,0,5
"br.com.trevisantecnologia.importer.validator.business.rules.agent.PasswordFillingType",5,3,0,4
"br.com.trevisantecnologia.importer.validator.business.rules.agent.GeoLocation",5,3,0,4
"br.com.trevisantecnologia.importer.v3.notifier.FileProcessedNotifier",4,0,1,0
"br.com.trevisantecnologia.importer.service.AuditService",3,1,0,1
"br.com.trevisantecnologia.importer.util.Constants",1,0,1,1
"br.com.trevisantecnologia.importer.model.Address",0,0,2,0
"br.com.trevisantecnologia.importer.converter.WeekdaysItineraryConverter",3,1,1,3
"br.com.trevisantecnologia.importer.converter.WeekdaysServiceLocalActivityConverter",3,1,1,3
"br.com.trevisantecnologia.importer.reflection.TypeResolver",2,0,2,0
"br.com.trevisantecnologia.importer.dao.SystemParametersDao",1,1,1,2
"br.com.trevisantecnologia.importer.dao.GroupDao",2,1,2,3
"br.com.trevisantecnologia.importer.validator.business.rules.agent.LoginIsSuporteumovOrSuportetecnico",4,3,0,4
"br.com.trevisantecnologia.importer.v3.configuration.serialization.GsonWrapper",4,0,1,0
"br.com.trevisantecnologia.importer.v3.configuration.mongodb.JodaLocalTimeConverter",4,0,1,1
"br.com.trevisantecnologia.importer.service.LevelAService",4,3,0,4
"br.com.trevisantecnologia.importer.service.SectionService",4,3,0,4
"br.com.trevisantecnologia.importer.service.AccesRoleService",4,3,1,4
"br.com.trevisantecnologia.importer.service.LevelXService",4,3,0,4
"br.com.trevisantecnologia.importer.service.Level6Service",4,3,0,4
"br.com.trevisantecnologia.importer.service.ActivityService",4,3,1,4
"br.com.trevisantecnologia.importer.util.Regex",1,0,0,0
"br.com.trevisantecnologia.importer.service.ImportService",2,1,3,1
"br.com.trevisantecnologia.importer.validator.business.BusinessValidatorBuilder",2,0,5,1
"br.com.trevisantecnologia.importer.dao.Local3DimensionDao",2,1,1,2
"br.com.trevisantecnologia.importer.dao.ServiceLocalClassificationDao",2,1,1,2
"br.com.trevisantecnologia.importer.dao.ServiceLocalTypeDao",2,1,1,2
"br.com.trevisantecnologia.importer.http.HttpClient",2,0,1,1
"br.com.trevisantecnologia.importer.converter.StringConverter",0,0,1,2
"br.com.trevisantecnologia.importer.types.StringListWrapper",1,0,3,0
"br.com.trevisantecnologia.importer.dao.LimitDao",2,1,1,2
"br.com.trevisantecnologia.importer.v3.configuration.serialization.GsonConfig",3,0,0,0
"br.com.trevisantecnologia.importer.injection.InjectorCreator",2,0,0,0
"br.com.trevisantecnologia.importer.dao.MediaDao",4,1,1,2
"br.com.trevisantecnologia.importer.model.Weekdays",0,0,3,0
"br.com.trevisantecnologia.importer.model.ImportModel",1,0,41,1
"br.com.trevisantecnologia.importer.validator.AlwaysValidValidator",0,0,1,1
"br.com.trevisantecnologia.importer.validator.CustomFielListTypeValueValidator",0,0,0,1
"br.com.trevisantecnologia.importer.cache.UniqueEntityCache",0,0,1,0
"br.com.trevisantecnologia.importer.exception.ImportBaseException",0,0,3,1
"br.com.trevisantecnologia.importer.exception.ImportException",0,0,77,1
"br.com.trevisantecnologia.importer.persistence.dialect.CustomPostgreSQLDialect",2,0,0,1
"br.com.trevisantecnologia.importer.validator.UrlValidator",1,0,2,1
"br.com.trevisantecnologia.importer.dao.schedule.notification.ScheduleNotificationDao",3,3,1,4
"br.com.trevisantecnologia.importer.dao.FieldSettingDao",4,1,1,2
"br.com.trevisantecnologia.importer.model.Timezone",0,0,2,0
"br.com.trevisantecnologia.importer.v3.entity.Entity",1,0,5,0
"br.com.trevisantecnologia.importer.persistence.BooleanCharacterType",1,0,0,1
"br.com.trevisantecnologia.importer.service.ItineraryTeamService",2,2,0,3
"br.com.trevisantecnologia.importer.dao.ClientDao",1,1,1,2
"br.com.trevisantecnologia.importer.dao.DefaultSystemSettingsDao",2,1,0,2
"br.com.trevisantecnologia.importer.dao.ItineraryScheduleDao",6,2,1,3
"br.com.trevisantecnologia.importer.core.SpringBootStarter",2,1,1,1
"br.com.trevisantecnologia.importer.dao.Level6Dao",1,1,1,2
"br.com.trevisantecnologia.importer.dao.IdiomDao",2,1,1,2
"br.com.trevisantecnologia.importer.dao.LevelXDao",1,1,1,2
"br.com.trevisantecnologia.importer.dao.ItemCategoryDao",2,1,1,2
"br.com.trevisantecnologia.importer.dao.AgentTypeDao",2,1,1,2
"br.com.trevisantecnologia.importer.dao.TeamTypeDAO",2,1,1,3
"br.com.trevisantecnologia.importer.dao.LevelADao",1,1,1,2
"br.com.trevisantecnologia.importer.util.ModelUtils",1,1,0,1
"br.com.trevisantecnologia.importer.v3.message.MessageRepository",2,0,1,1
"br.com.trevisantecnologia.importer.parser.EscapeCharacter",0,0,0,0
"br.com.trevisantecnologia.importer.dao.DefaultActivityDao",1,1,1,2
"br.com.trevisantecnologia.importer.exception.ImportFatalException",0,0,4,1
"br.com.trevisantecnologia.importer.exception.LayoutFileNotFoundException",0,0,2,1
"br.com.trevisantecnologia.importer.exception.NumberOfErrorsExceededException",0,0,2,1
"br.com.trevisantecnologia.importer.exception.UnableToApplyMobileEntriesException",0,0,1,1
"br.com.trevisantecnologia.importer.model.ImageImportModel",0,0,8,0
