"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa","lcom3"
"org.jfree.chart.urls.StandardPieURLGeneratorTest",61,4,4,4,7,3,0,3,0,0.0
"org.jfree.chart.block.ColorBlockTest",61,3,3,3,9,1,0,2,0,0.0
"org.jfree.data.xml.ValueHandler",60,6,4,10,3,0,2,5,3,0.8
"org.jfree.chart.urls.StandardXYURLGenerator",60,5,5,11,4,3,5,5,7,0.25
"org.jfree.chart.labels.StandardXYToolTipGenerator",59,10,10,12,5,2,33,7,2,1.0
"org.jfree.data.DefaultKeyedValue",59,8,8,15,3,2,14,6,3,0.8571428571428571
"org.jfree.chart.encoders.SunJPEGEncoderAdapter",59,7,7,9,11,1,0,4,1,1.0
"org.jfree.data.time.ohlc.OHLC",59,7,7,13,2,1,15,1,4,0.75
"org.jfree.chart.imagemap.ImageMapUtilsTest",59,5,5,5,10,5,0,5,0,0.0
"org.jfree.chart.needle.PinNeedle",59,4,3,10,7,0,5,6,1,1.0
"org.jfree.data.gantt.TaskSeriesTest",59,4,4,4,7,2,0,2,0,0.0
"org.jfree.chart.entity.XYItemEntityTest",59,3,3,3,8,3,0,3,0,0.0
"org.jfree.chart.plot.PieLabelRecordTest",59,3,3,3,5,2,0,2,0,0.0
"org.jfree.chart.labels.StandardXYItemLabelGenerator",58,10,10,12,5,2,22,7,2,0.9444444444444444
"org.jfree.chart.labels.StandardXYSeriesLabelGenerator",58,7,6,10,6,4,13,10,3,0.8333333333333334
"org.jfree.data.xy.XYInterval",58,7,7,14,1,0,15,0,5,0.6666666666666666
"org.jfree.data.xml.CategorySeriesHandler",58,5,5,9,5,1,1,4,3,0.75
"org.jfree.chart.labels.HighLowItemLabelGeneratorTest",58,5,5,5,10,3,0,3,0,0.0
"org.jfree.chart.plot.PlotRenderingInfoTest",58,3,3,3,9,3,0,3,0,0.0
"org.jfree.data.xy.IntervalXYDelegateTest",58,3,3,3,6,2,0,2,0,0.0
"org.jfree.chart.labels.StandardCategorySeriesLabelGenerator",57,7,6,10,6,4,12,10,3,0.8333333333333334
"org.jfree.data.KeyedObject",57,7,7,12,4,2,12,5,3,0.8333333333333334
"org.jfree.chart.labels.BoxAndWhiskerToolTipGeneratorTest",57,5,5,5,8,3,0,3,0,0.0
"org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator",57,4,3,8,7,2,17,8,2,1.1666666666666667
"org.jfree.chart.title.DateTitleTest",57,4,4,4,8,2,0,2,0,0.0
"org.jfree.chart.urls.StandardCategoryURLGeneratorTest",57,4,4,4,7,3,0,3,0,0.0
"org.jfree.chart.LegendItemCollectionTest",57,3,3,3,10,1,0,1,0,0.0
"org.jfree.chart.entity.XYItemEntity",56,9,9,14,2,1,10,4,4,0.8125
"org.jfree.chart.entity.LegendItemEntity",56,8,8,13,4,2,5,5,4,0.7857142857142857
"org.jfree.data.ComparableObjectItem",56,8,5,13,3,2,25,7,3,0.8571428571428571
"org.jfree.data.xy.XYIntervalDataItem",56,7,7,12,1,1,18,2,0,0.0
"org.jfree.chart.PieChart3DTest",56,5,4,19,12,5,0,8,2,0.875
"org.jfree.data.statistics.SimpleHistogramDatasetTest",56,5,5,5,6,2,0,2,1,1.0
"org.jfree.chart.LegendItemCollection",55,9,9,12,6,1,30,3,2,0.9375
"org.jfree.chart.axis.CategoryTick",55,6,6,12,4,2,17,4,3,0.8
"org.jfree.data.DefaultKeyedValueTest",55,4,4,4,7,2,0,2,0,0.0
"org.jfree.data.KeyedObjectTest",55,4,4,4,8,3,0,3,0,0.0
"org.jfree.data.xy.VectorDataItemTest",55,4,4,4,6,2,0,2,0,0.0
"org.jfree.data.xy.XIntervalDataItemTest",55,4,4,4,6,2,0,2,1,1.0
"org.jfree.data.xy.YIntervalDataItemTest",55,4,4,4,6,2,0,3,1,1.0
"org.jfree.chart.block.ColumnArrangementTest",55,3,3,3,7,1,0,1,0,0.0
"org.jfree.chart.block.FlowArrangementTest",55,3,3,3,7,1,0,1,0,0.0
"org.jfree.chart.entity.LegendItemEntityTest",55,3,3,3,8,3,0,3,0,0.0
"org.jfree.chart.axis.NumberTickUnit",54,7,7,12,3,1,28,4,2,0.9166666666666666
"org.jfree.chart.labels.IntervalCategoryItemLabelGenerator",54,4,3,9,6,3,12,7,2,1.0
"org.jfree.chart.util.LogFormatTest",54,4,4,4,6,1,0,1,0,0.0
"org.jfree.data.xy.MatrixSeriesCollectionTest",54,4,4,4,7,3,0,3,0,0.0
"org.jfree.chart.entity.StandardEntityCollectionTest",54,3,3,3,8,3,0,3,0,0.0
"org.jfree.chart.encoders.EncoderUtil",53,8,8,8,3,0,1,0,0,0.0
"org.jfree.data.xml.KeyHandler",53,6,4,9,3,0,1,4,3,0.8
"org.jfree.chart.urls.CustomPieURLGeneratorTest",53,4,4,4,9,3,0,4,0,0.0
"org.jfree.chart.axis.MarkerAxisBandTest",53,3,3,3,6,1,0,1,0,0.0
"org.jfree.chart.encoders.ImageEncoderFactory",52,6,5,7,2,0,0,3,1,1.0
"org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator",52,4,3,7,6,3,13,9,2,1.0
"org.jfree.chart.axis.SymbolAxisTest",52,3,3,3,7,2,0,2,0,0.0
"org.jfree.chart.block.LineBorderTest",52,3,3,3,9,2,0,2,0,0.0
"org.jfree.chart.entity.CategoryLabelEntityTest",52,3,3,3,7,2,0,2,0,0.0
"org.jfree.chart.plot.PiePlot3DTest",52,3,3,3,10,3,0,4,0,0.0
"org.jfree.chart.ui.Align",52,2,1,14,1,0,4,1,20,0.0
"org.jfree.data.time.ohlc.OHLCItem",51,7,7,11,2,2,18,4,0,0.0
"org.jfree.chart.needle.PlumNeedle",51,4,3,9,6,0,5,5,1,1.0
"org.jfree.data.function.NormalDistributionFunction2D",50,6,6,10,2,1,8,3,4,0.7
"org.jfree.data.time.ohlc.OHLCTest",50,4,4,4,5,1,0,1,0,0.0
"org.jfree.data.general.HeatMapUtils",50,3,3,7,8,5,0,6,0,0.0
"org.jfree.chart.util.DirectionalGradientPaintTransformer",50,2,2,12,4,1,0,4,0,0.0
"org.jfree.data.xy.XYIntervalSeries",49,11,11,11,3,3,33,5,0,0.0
"org.jfree.chart.renderer.OutlierList",49,9,9,11,3,0,4,1,3,0.875
"org.jfree.chart.renderer.OutlierListCollection",49,8,7,12,3,0,2,1,3,0.8571428571428571
"org.jfree.chart.axis.AxisCollection",49,6,6,10,4,0,2,0,4,0.7
"org.jfree.data.KeyedValuesItemKey",49,6,6,9,3,1,0,4,1,1.0
"org.jfree.chart.renderer.xy.VectorRendererTest",49,5,5,5,7,2,0,2,0,0.0
"org.jfree.chart.needle.ShipNeedle",49,4,3,10,6,0,5,6,1,1.0
"org.jfree.chart.axis.CompassFormat",48,7,7,9,4,1,0,4,1,1.0
"org.jfree.data.xy.Vector",48,7,7,11,1,0,11,2,2,0.9166666666666666
"org.jfree.data.xml.CategoryDatasetHandler",48,5,5,9,5,2,1,5,1,1.0
"org.jfree.chart.renderer.xy.DeviationRendererTest",48,5,5,5,6,2,0,2,0,0.0
"org.jfree.chart.renderer.category.GradientBarPainterTest",48,4,4,4,6,2,0,2,0,0.0
"org.jfree.chart.renderer.xy.GradientXYBarPainterTest",48,4,4,4,6,2,0,2,0,0.0
"org.jfree.chart.labels.StandardCategoryItemLabelGenerator",47,7,7,9,5,2,21,7,2,0.9166666666666666
"org.jfree.data.general.DefaultKeyedValueDatasetTest",47,4,4,4,6,2,0,2,0,0.0
"org.jfree.chart.util.HexNumberFormat",46,7,7,9,3,0,0,4,5,0.6666666666666666
"org.jfree.chart.util.ObjectUtils",46,5,4,11,2,0,128,2,0,0.0
"org.jfree.chart.util.ResourceBundleWrapper",46,5,4,9,6,0,18,0,1,1.0
"org.jfree.chart.renderer.DefaultPolarItemRendererTest",46,4,4,4,6,2,0,2,0,0.0
"org.jfree.chart.renderer.OutlierTest",46,4,4,4,6,0,0,0,1,1.0
"org.jfree.chart.axis.AxisSpaceTest",46,3,3,3,4,0,0,0,0,0.0
"org.jfree.chart.block.BlockBorderTest",46,3,3,3,9,2,0,2,0,0.0
"org.jfree.chart.entity.TickLabelEntityTest",46,3,3,3,7,2,0,2,0,0.0
"org.jfree.chart.entity.CategoryLabelEntity",45,5,5,8,4,3,7,6,1,1.0
"org.jfree.data.xml.PieDatasetHandler",45,5,5,9,5,2,1,5,1,1.0
"org.jfree.chart.needle.WindNeedle",45,4,3,10,4,0,5,4,1,1.0
"org.jfree.data.time.DateRangeTest",45,4,4,4,6,1,0,1,0,0.0
"org.jfree.chart.block.EmptyBlockTest",45,3,3,3,7,2,0,3,0,0.0
"org.jfree.chart.plot.MeterIntervalTest",45,3,3,3,8,2,0,2,0,0.0
"org.jfree.data.xy.XYIntervalTest",45,3,3,3,5,1,0,1,0,0.0
"org.jfree.chart.needle.MeterNeedleTest",45,1,1,1,7,0,0,0,0,0.0
"org.jfree.data.xy.VectorSeries",44,10,10,10,3,3,27,5,0,0.0
"org.jfree.data.time.DateRange",44,9,9,9,4,1,12,3,3,0.875
"org.jfree.chart.labels.SymbolicXYItemLabelGeneratorTest",44,5,5,5,6,3,0,3,0,0.0
"org.jfree.chart.labels.StandardCategoryToolTipGenerator",43,6,6,8,4,1,30,4,2,1.1
"org.jfree.chart.plot.ValueMarker",43,6,6,10,3,1,58,3,1,1.0
"org.jfree.data.general.DatasetGroup",43,6,6,9,3,1,4,4,2,0.9
"org.jfree.chart.ui.PaintSample",43,5,5,5,8,0,5,1,2,0.875
"org.jfree.chart.renderer.category.DefaultCategoryItemRendererTest",43,5,5,5,6,3,0,3,0,0.0
"org.jfree.chart.axis.NumberTickUnitTest",43,4,4,4,6,1,0,1,0,0.0
"org.jfree.data.xy.VectorTest",43,4,4,4,5,1,0,1,0,0.0
"org.jfree.data.xy.XYCoordinateTest",43,4,4,4,5,1,0,1,0,0.0
"org.jfree.chart.text.AttributedStringUtils",43,2,1,9,4,0,2,0,0,0.0
"org.jfree.data.general.DefaultValueDataset",42,7,7,10,3,2,5,7,2,0.9166666666666666
"org.jfree.data.function.LineFunction2D",42,6,6,9,2,1,9,2,2,0.9
"org.jfree.data.function.PowerFunction2D",42,6,6,9,2,1,8,3,2,0.9
"org.jfree.chart.axis.DateTick",42,5,5,8,4,2,25,4,1,1.0
"org.jfree.chart.axis.ValueTick",42,5,5,9,1,0,7,2,2,0.875
"org.jfree.chart.renderer.xy.WindItemRendererTest",42,5,5,5,5,2,0,2,0,0.0
"org.jfree.chart.axis.ModuloAxisTest",42,4,4,4,6,2,0,2,0,0.0
"org.jfree.chart.title.ShortTextTitleTest",42,4,4,4,6,2,0,2,0,0.0
"org.jfree.data.function.NormalDistributionFunction2DTest",42,4,4,4,4,1,0,1,1,1.0
"org.jfree.chart.panel.CrosshairOverlayTest",42,3,3,3,10,3,0,3,0,0.0
"org.jfree.data.xy.YInterval",41,5,5,10,1,0,11,0,3,0.75
"org.jfree.data.xy.YWithXInterval",41,5,5,10,1,0,11,0,3,0.75
"org.jfree.chart.needle.LineNeedle",41,4,3,8,6,0,7,4,1,1.0
"org.jfree.data.xy.AbstractIntervalXYDataset",41,4,4,8,0,0,14,3,0,0.0
"org.jfree.chart.plot.dial.AbstractDialLayerTest",41,3,3,3,6,2,0,2,0,0.0
"org.jfree.chart.TestUtils",41,2,2,5,9,0,289,2,0,0.0
"org.jfree.chart.title.TitleTest",41,2,2,2,7,0,0,0,0,0.0
"org.jfree.data.time.MovingAverageTest",41,2,1,2,3,1,0,2,1,1.0
"org.jfree.data.xy.XIntervalSeries",40,9,9,9,3,3,28,5,0,0.0
"org.jfree.chart.block.BlockContainerTest",40,3,3,3,6,2,0,2,0,0.0
"org.jfree.chart.labels.CustomXYItemLabelGeneratorTest",40,3,3,3,8,3,0,4,0,0.0
"org.jfree.data.xy.YIntervalSeries",39,9,9,9,3,3,28,5,0,0.0
"org.jfree.chart.axis.StandardTickUnitSource",39,6,6,7,2,0,3,3,1,1.0
"org.jfree.data.xml.RootHandler",39,6,6,10,3,0,2,3,1,1.0
"org.jfree.chart.PieChartTest",39,4,3,18,8,4,0,6,2,0.8333333333333334
"org.jfree.data.DomainOrderTest",39,3,3,3,6,1,0,1,0,0.0
"org.jfree.data.RangeTypeTest",39,3,3,3,6,1,0,1,0,0.0
"org.jfree.data.function.PolynomialFunction2D",38,6,6,8,4,2,11,5,1,1.0
"org.jfree.data.time.ohlc.OHLCSeries",38,6,6,8,4,4,34,6,0,0.0
"org.jfree.chart.labels.StandardPieToolTipGenerator",37,7,7,7,5,2,17,7,2,1.0
"org.jfree.chart.renderer.xy.XYItemRendererState",37,7,7,7,5,4,9,5,4,0.75
"org.jfree.chart.title.DateTitle",37,5,5,5,11,1,6,2,1,1.0
"org.jfree.data.xy.XIntervalDataItem",37,5,5,8,1,1,14,2,0,0.0
"org.jfree.data.xy.YIntervalDataItem",37,5,5,8,1,1,14,2,0,0.0
"org.jfree.data.function.PowerFunction2DTest",37,4,4,4,5,1,0,1,1,1.0
"org.jfree.data.xy.YIntervalTest",37,3,3,3,5,1,0,1,0,0.0
"org.jfree.data.xy.YWithXIntervalTest",37,3,3,3,5,1,0,1,0,0.0
"org.jfree.chart.encoders.SunPNGEncoderAdapter",36,6,6,6,6,1,0,3,0,0.0
"org.jfree.data.xy.VectorDataItem",36,6,6,8,1,1,15,2,0,0.0
"org.jfree.chart.renderer.category.StandardBarPainterTest",36,4,4,4,6,2,0,2,0,0.0
"org.jfree.chart.renderer.xy.StandardXYBarPainterTest",36,4,4,4,6,2,0,2,0,0.0
"org.jfree.data.function.LineFunction2DTest",36,4,4,4,4,1,0,1,1,1.0
"org.jfree.data.time.FixedMillisecondTest",36,4,4,4,6,1,0,1,0,0.0
"org.jfree.chart.renderer.PolarItemRenderer",35,15,15,15,12,9,2,9,0,0.0
"org.jfree.chart.ui.ApplicationFrame",35,8,8,9,3,0,0,2,0,0.0
"org.jfree.chart.event.ChartProgressEvent",35,7,7,7,2,2,2,2,3,0.8333333333333334
"org.jfree.data.xy.NormalizedMatrixSeries",35,6,6,6,0,0,0,1,3,0.8
"org.jfree.chart.entity.XYAnnotationEntity",35,4,4,8,2,0,1,2,2,0.8333333333333334
"org.jfree.chart.axis.DateTickMarkPositionTest",35,3,3,3,5,1,0,1,0,0.0
"org.jfree.chart.event.ChartChangeEvent",34,7,7,7,3,2,31,2,2,0.9166666666666666
"org.jfree.chart.block.EmptyBlock",34,5,5,5,5,2,208,8,1,1.0
"org.jfree.chart.panel.AbstractOverlay",34,5,4,7,6,5,1,6,1,1.0
"org.jfree.data.time.TimePeriodValueTest",34,4,4,4,5,1,0,1,0,0.0
"org.jfree.chart.axis.TickUnitsTest",34,3,3,3,6,2,0,2,0,0.0
"org.jfree.data.statistics.HistogramBinTest",34,3,3,3,5,2,0,2,0,0.0
"org.jfree.data.statistics.MeanAndStandardDeviationTest",34,3,3,3,5,1,0,1,0,0.0
"org.jfree.data.time.TimeSeriesDataItemTest",34,3,3,3,5,1,0,1,0,0.0
"org.jfree.data.xy.XYDataItemTest",34,3,3,3,6,2,0,2,0,0.0
"org.jfree.chart.needle.ArrowNeedleTest",33,3,3,3,5,2,0,2,0,0.0
"org.jfree.chart.util.HMSNumberFormat",32,4,4,4,4,0,1,2,1,1.3333333333333333
"org.jfree.chart.axis.AxisLocationTest",32,3,3,3,4,1,0,1,0,0.0
"org.jfree.chart.axis.CategoryAnchorTest",32,3,3,3,5,1,0,1,0,0.0
"org.jfree.chart.renderer.RendererState",31,5,5,7,3,3,3,3,2,0.875
"org.jfree.chart.renderer.xy.RendererXYPackageUtils",31,2,2,2,4,4,0,4,0,0.0
"org.jfree.chart.block.BlockParams",30,7,7,7,0,0,2,1,3,0.8333333333333334
"org.jfree.chart.ui.FontDisplayField",30,4,3,5,4,1,2,4,2,0.8333333333333334
"org.jfree.chart.ui.StrokeChooserPanel",30,3,2,4,6,0,2,3,1,1.0
"org.jfree.chart.axis.CategoryLabelWidthTypeTest",30,3,3,3,4,1,0,1,0,0.0
"org.jfree.chart.ui.NumberCellRenderer",30,2,2,4,5,0,1,3,0,0.0
"org.jfree.data.general.DefaultKeyedValues2DDatasetTest",29,2,2,2,5,2,0,3,0,0.0
"org.jfree.data.general.AbstractSeriesDataset",28,5,4,7,1,0,3,5,1,1.0
"org.jfree.data.xy.AbstractXYDataset",28,3,3,5,2,1,11,4,0,0.0
"org.jfree.chart.axis.DateTickUnitTest",28,3,3,3,4,1,0,1,0,0.0
"org.jfree.chart.needle.LineNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.chart.needle.LongNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.chart.needle.MiddlePinNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.chart.needle.PinNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.chart.needle.PlumNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.chart.needle.PointerNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.chart.needle.ShipNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.chart.needle.WindNeedleTest",28,3,3,3,4,2,0,2,0,0.0
"org.jfree.data.general.DefaultKeyedValuesDatasetTest",28,2,2,2,5,2,0,2,0,0.0
"org.jfree.chart.urls.URLUtilities",28,1,1,1,3,0,0,2,1,0.0
"org.jfree.chart.ChartMouseEvent",27,4,4,4,4,1,2,1,4,0.5
"org.jfree.data.xy.OHLCDataItemTest",27,3,3,3,6,1,0,1,0,0.0
"org.jfree.chart.plot.PlotOrientationTest",26,2,2,2,4,1,0,1,0,0.0
"org.jfree.chart.util.StringUtils",25,4,3,6,0,0,2,2,0,0.0
"org.jfree.chart.ChartHints",25,3,2,5,1,0,1,1,2,1.5
"org.jfree.data.statistics.BoxAndWhiskerCategoryDataset",24,18,18,18,2,1,5,2,0,0.0
"org.jfree.chart.plot.AbstractPieLabelDistributor",24,6,6,6,3,1,1,1,1,1.0
"org.jfree.chart.ChartFrame",24,3,3,4,3,0,0,0,1,1.0
"org.jfree.data.statistics.BoxAndWhiskerItemTest",24,2,2,2,5,1,0,1,0,0.0
"org.jfree.chart.util.BooleanList",23,5,5,6,0,0,7,2,1,1.0
"org.jfree.chart.util.Args",22,3,3,7,0,0,206,0,0,0.0
"org.jfree.chart.MeterChartTest",22,1,1,1,8,4,0,5,0,0.0
"org.jfree.chart.plot.Zoomable",20,9,9,9,2,1,7,1,0,0.0
"org.jfree.chart.util.ObjectList",20,5,5,5,0,0,4,1,0,0.0
"org.jfree.data.general.IntervalDataItem",20,4,4,4,0,0,2,0,3,0.6666666666666666
"org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator",20,3,3,3,0,0,0,1,2,0.75
"org.jfree.chart.renderer.AreaRendererEndTypeTest",20,2,2,2,3,1,0,1,0,0.0
"org.jfree.chart.event.RendererChangeEvent",19,4,4,4,0,0,49,1,2,0.8333333333333334
"org.jfree.chart.plot.MyPlotChangeListener",19,4,4,4,2,2,2,3,1,1.0
"org.jfree.chart.renderer.RendererChangeDetector",19,4,4,4,2,2,2,3,1,1.0
"org.jfree.chart.axis.NumberTick",19,3,3,3,1,0,14,2,1,1.0
"org.jfree.chart.axis.StandardTickUnitSourceTest",19,2,2,2,4,1,0,1,0,0.0
"org.jfree.chart.urls.StandardXYURLGeneratorTest",19,2,2,2,5,2,0,2,0,0.0
"org.jfree.chart.editor.ChartEditorManager",18,4,3,4,2,2,1,2,1,1.3333333333333333
"org.jfree.chart.text.G2TextMeasurer",18,2,2,2,3,0,4,4,1,1.0
"org.jfree.chart.labels.ItemLabelAnchorTest",18,2,2,2,4,1,0,1,0,0.0
"org.jfree.chart.labels.ItemLabelPositionTest",18,2,2,2,3,1,0,1,0,0.0
"org.jfree.data.time.TimePeriodAnchorTest",18,2,2,2,3,1,0,1,0,0.0
"org.jfree.data.statistics.BoxAndWhiskerXYDataset",17,11,11,11,2,1,5,2,0,0.0
"org.jfree.chart.HashUtilsTest",17,1,1,1,3,0,0,0,0,0.0
"org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGeneratorTest",16,1,1,1,2,0,0,0,0,0.0
"org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGeneratorTest",16,1,1,1,2,0,0,0,0,0.0
"org.jfree.chart.util.ArgsTest",16,1,1,1,2,0,0,0,0,0.0
"org.jfree.data.gantt.GanttCategoryDataset",15,10,10,10,1,1,3,2,0,0.0
"org.jfree.chart.block.BlockResult",15,3,3,3,1,1,5,2,1,1.0
"org.jfree.chart.resources.JFreeChartResources",15,1,1,1,1,0,0,0,1,0.0
"org.jfree.chart.imagemap.StandardURLTagFragmentGeneratorTest",15,1,1,1,2,0,0,0,0,0.0
"org.jfree.chart.util.HMSNumberFormatTest",15,1,1,1,2,0,0,0,0,0.0
"org.jfree.chart.date.MonthConstants",15,0,0,1,0,0,14,0,12,0.0
"org.jfree.chart.block.Block",14,7,7,7,4,2,8,3,0,0.0
"org.jfree.chart.plot.dial.DialLayer",14,6,6,6,4,0,9,0,0,0.0
"org.jfree.chart.axis.LogTick",14,2,2,2,2,0,4,1,1,1.0
"org.jfree.chart.event.AnnotationChangeEvent",14,2,2,2,2,2,14,3,1,1.0
"org.jfree.chart.plot.PlotState",14,2,2,2,4,2,5,2,1,1.0
"org.jfree.chart.imagemap.StandardToolTipTagFragmentGeneratorTest",14,1,1,1,2,0,0,0,0,0.0
"org.jfree.chart.title.ImageTitleTest",14,1,1,1,8,2,0,2,1,0.0
"org.jfree.data.general.HeatMapDataset",13,10,10,10,0,0,1,0,0,0.0
"org.jfree.data.xy.OHLCDataset",13,10,10,10,0,0,10,1,0,0.0
"org.jfree.chart.entity.EntityCollection",13,8,8,8,2,0,62,0,0,0.0
"org.jfree.chart.encoders.ImageEncoder",13,6,6,6,3,0,2,0,0,0.0
"org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator",13,2,2,2,0,0,4,1,0,0.0
"org.jfree.data.xy.AbstractXYZDataset",13,1,1,2,0,0,2,3,0,0.0
"org.jfree.data.KeyedValues2D",12,7,7,7,1,0,3,1,0,0.0
"org.jfree.chart.plot.DrawingSupplier",12,6,6,6,3,0,7,0,0,0.0
"org.jfree.chart.plot.Pannable",12,5,5,5,2,1,4,1,0,0.0
"org.jfree.chart.event.AxisChangeEvent",12,2,2,2,1,1,13,2,1,1.0
"org.jfree.chart.event.MarkerChangeEvent",12,2,2,2,1,1,9,2,1,1.0
"org.jfree.chart.event.PlotChangeEvent",12,2,2,2,1,1,22,2,1,1.0
"org.jfree.chart.event.TitleChangeEvent",12,2,2,2,1,1,7,2,1,1.0
"org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator",12,2,2,2,0,0,6,1,0,0.0
"org.jfree.chart.plot.dial.DialLayerChangeEvent",12,2,2,2,1,1,72,2,1,1.0
"org.jfree.data.resources.DataPackageResources",12,1,1,1,1,0,0,0,1,0.0
"org.jfree.data.resources.DataPackageResources_de",12,1,1,1,1,0,0,0,1,0.0
"org.jfree.data.resources.DataPackageResources_es",12,1,1,1,1,0,0,0,1,0.0
"org.jfree.data.resources.DataPackageResources_fr",12,1,1,1,1,0,0,0,1,0.0
"org.jfree.data.resources.DataPackageResources_pl",12,1,1,1,1,0,0,0,1,0.0
"org.jfree.data.resources.DataPackageResources_ru",12,1,1,1,1,0,0,0,1,0.0
"org.jfree.data.general.DatasetGroupTest",12,1,1,1,3,1,0,1,0,0.0
"org.jfree.data.xy.IntervalXYDataset",11,8,8,8,0,0,30,1,0,0.0
"org.jfree.chart.axis.Timeline",11,7,7,7,1,0,1,0,0,0.0
"org.jfree.data.xy.XYDataset",11,6,6,6,2,1,89,2,0,0.0
"org.jfree.data.general.SeriesDataset",11,3,3,3,5,5,2,6,0,0.0
"org.jfree.chart.imagemap.StandardURLTagFragmentGenerator",11,2,2,2,0,0,6,1,0,0.0
"org.jfree.chart.labels.PieSectionLabelGenerator",11,2,2,2,5,1,3,1,0,0.0
"org.jfree.chart.renderer.category.BarPainter",11,2,2,2,3,0,3,0,0,0.0
"org.jfree.chart.renderer.xy.XYBarPainter",11,2,2,2,3,0,3,0,0,0.0
"org.jfree.data.general.DatasetChangeEvent",11,2,2,2,0,0,44,0,1,1.0
"org.jfree.chart.annotations.XYAnnotation",11,1,1,1,5,3,5,4,0,0.0
"org.jfree.data.xy.IntervalXYZDataset",10,6,6,6,0,0,4,1,0,0.0
"org.jfree.chart.block.Arrangement",10,3,3,3,2,1,7,1,0,0.0
"org.jfree.chart.editor.DefaultChartEditorFactory",10,2,2,2,1,1,1,2,0,0.0
"org.jfree.chart.annotations.CategoryAnnotation",10,1,1,1,5,3,3,4,0,0.0
"org.jfree.chart.entity.TickLabelEntity",10,1,1,1,2,0,5,2,1,0.0
"org.jfree.data.statistics.StatisticalCategoryDataset",9,4,4,4,1,1,4,2,0,0.0
"org.jfree.chart.panel.Overlay",9,3,3,3,3,2,4,2,0,0.0
"org.jfree.chart.block.BlockFrame",9,2,2,2,4,2,3,2,0,0.0
"org.jfree.chart.urls.StandardXYZURLGenerator",9,1,1,1,1,1,1,3,0,0.0
"org.jfree.data.general.SeriesChangeEvent",9,1,1,1,2,0,20,0,1,0.0
"org.jfree.data.xml.DatasetTags",9,0,0,1,0,0,7,0,6,0.0
"org.jfree.data.category.IntervalCategoryDataset",8,4,4,4,0,0,9,1,0,0.0
"org.jfree.data.KeyedValues",8,4,4,4,1,0,6,1,0,0.0
"org.jfree.chart.renderer.PaintScale",8,3,3,3,2,1,6,1,0,0.0
"org.jfree.data.statistics.MultiValueCategoryDataset",8,2,2,2,2,1,4,2,0,0.0
"org.jfree.chart.plot.dial.MyDialLayerChangeListener",8,2,2,2,0,0,11,1,0,0.0
"org.jfree.chart.event.OverlayChangeEvent",8,1,1,1,2,1,3,1,0,0.0
"org.jfree.chart.imagemap.URLTagFragmentGenerator",8,1,1,1,4,4,3,4,0,0.0
"org.jfree.data.general.SeriesException",8,1,1,1,1,0,7,1,1,0.0
"org.jfree.data.general.Dataset",7,4,4,4,0,0,11,0,0,0.0
"org.jfree.chart.annotations.XYAnnotationBoundsInfo",7,3,3,3,1,1,2,1,0,0.0
"org.jfree.chart.labels.CategoryItemLabelGenerator",7,3,3,3,1,1,14,1,0,0.0
"org.jfree.chart.util.ShadowGenerator",7,3,3,3,1,0,9,0,0,0.0
"org.jfree.chart.annotations.Annotation",7,2,2,2,2,2,9,2,0,0.0
"org.jfree.chart.plot.dial.DialFrame",7,1,1,1,3,0,2,1,0,0.0
"org.jfree.data.category.CategoryRangeInfo",7,1,1,1,2,1,1,1,0,0.0
"org.jfree.data.xy.XYDomainInfo",7,1,1,1,2,1,2,1,0,0.0
"org.jfree.data.xy.XYRangeInfo",7,1,1,1,2,1,2,1,0,0.0
"org.jfree.chart.renderer.category.DefaultCategoryItemRenderer",7,0,0,1,2,1,8,2,1,0.0
"org.jfree.data.general.DefaultKeyedValues2DDataset",7,0,0,1,2,1,2,3,1,0.0
"org.jfree.chart.axis.TickUnitSource",6,3,3,3,0,0,3,0,0,0.0
"org.jfree.data.DomainInfo",6,3,3,3,0,0,9,0,0,0.0
"org.jfree.data.RangeInfo",6,3,3,3,0,0,9,0,0,0.0
"org.jfree.data.Values2D",6,3,3,3,0,0,1,0,0,0.0
"org.jfree.data.xy.VectorXYDataset",6,3,3,3,0,0,2,1,0,0.0
"org.jfree.data.xy.XisSymbolic",6,3,3,3,0,0,1,0,0,0.0
"org.jfree.data.xy.YisSymbolic",6,3,3,3,0,0,1,0,0,0.0
"org.jfree.chart.ChartMouseListener",6,2,2,2,1,0,1,0,0,0.0
