"type","dep","i-dep","fan-in","fan-out"
"org.jfree.chart.editor.ChartEditor",2,1,2,1
"org.jfree.chart.event.AnnotationChangeListener",2,1,6,1
"org.jfree.chart.event.MarkerChangeListener",2,1,8,1
"org.jfree.chart.event.OverlayChangeListener",2,1,3,1
"org.jfree.chart.plot.ValueAxisPlot",2,2,11,2
"org.jfree.chart.plot.XYCrosshairState",1,1,0,2
"org.jfree.chart.renderer.NotOutlierException",0,0,0,1
"org.jfree.chart.ui.Drawable",2,0,5,0
"org.jfree.chart.ui.GradientPaintTransformer",2,0,17,0
"org.jfree.chart.urls.CategoryURLGenerator",1,1,13,1
"org.jfree.data.json.impl.JSONStreamAware",2,0,2,0
"org.jfree.data.time.TimePeriodFormatException",0,0,10,1
"org.jfree.data.UnknownKeyException",0,0,29,1
"org.jfree.chart.encoders.ImageFormat",0,0,1,0
"org.jfree.chart.renderer.xy.DefaultXYItemRenderer",1,0,1,1
"org.jfree.data.category.CategoryDataset",2,2,66,4
"org.jfree.chart.plot.dial.DialScale",0,0,1,1
"org.jfree.data.Values",0,0,1,0
"org.jfree.data.xy.WindDataset",0,0,3,1
"org.jfree.data.xy.XYZDataset",0,0,15,1
"org.jfree.chart.block.EntityBlockResult",1,1,4,1
"org.jfree.chart.editor.ChartEditorFactory",1,1,1,1
"org.jfree.chart.event.AxisChangeListener",1,0,4,0
"org.jfree.chart.event.ChartChangeListener",1,0,23,0
"org.jfree.chart.event.ChartProgressListener",1,0,2,0
"org.jfree.chart.event.PlotChangeListener",1,0,9,0
"org.jfree.chart.event.RendererChangeListener",1,0,10,0
"org.jfree.chart.event.TitleChangeListener",1,0,2,0
"org.jfree.chart.labels.CategorySeriesLabelGenerator",1,1,2,1
"org.jfree.chart.labels.CategoryToolTipGenerator",1,1,12,1
"org.jfree.chart.labels.CrosshairLabelGenerator",1,1,2,1
"org.jfree.chart.labels.PieToolTipGenerator",1,1,5,1
"org.jfree.chart.labels.XYItemLabelGenerator",1,1,11,1
"org.jfree.chart.labels.XYSeriesLabelGenerator",1,1,8,1
"org.jfree.chart.labels.XYToolTipGenerator",1,1,29,1
"org.jfree.chart.labels.XYZToolTipGenerator",1,1,1,2
"org.jfree.chart.plot.dial.DialLayerChangeListener",1,0,2,0
"org.jfree.chart.urls.PieURLGenerator",1,1,6,1
"org.jfree.chart.urls.XYURLGenerator",1,1,19,1
"org.jfree.chart.urls.XYZURLGenerator",1,1,2,2
"org.jfree.data.general.DatasetChangeListener",1,0,11,0
"org.jfree.data.general.SeriesChangeListener",1,0,9,0
"org.jfree.data.general.DefaultKeyedValuesDataset",0,0,2,2
"org.jfree.data.general.PieDataset",1,1,23,3
"org.jfree.chart.block.EntityBlockParams",0,0,4,0
"org.jfree.chart.ChartTheme",0,0,1,0
"org.jfree.chart.imagemap.ToolTipTagFragmentGenerator",0,0,5,0
"org.jfree.chart.LegendItemSource",0,0,4,0
"org.jfree.chart.text.TextMeasurer",0,0,1,0
"org.jfree.chart.util.PublicCloneable",0,0,245,1
"org.jfree.data.function.Function2D",0,0,6,0
"org.jfree.data.ItemKey",0,0,4,0
"org.jfree.data.json.impl.JSONAware",0,0,2,0
"org.jfree.data.KeyedValue",0,0,3,1
"org.jfree.data.Value",0,0,2,0
"org.jfree.data.xy.TableXYDataset",0,0,15,1
"org.jfree.data.general.KeyedValueDataset",1,1,1,3
"org.jfree.data.general.KeyedValues2DDataset",1,1,1,2
"org.jfree.data.general.KeyedValuesDataset",0,0,1,1
"org.jfree.data.general.ValueDataset",1,1,5,3
"org.jfree.chart.annotations.XYImageAnnotationTest",0,0,0,0
