"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.umov.watcher.dao.impl.ServiceLocalItemDao.criteriaByServiceLocalItem(ServiceLocalItem serviceLocalItem)",3,1,5,0,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleServiceFactory.getAnalyzeScheduleContext(java.util.List<ActionImpl> actions)",3,1,5,0,1
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.TasksFinisherFactory.getAnalyzeScheduleContext(List<ActionImpl> actions)",3,1,5,0,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Operation.runOperationHanlder(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",3,1,4,0,2
"br.com.trevisantecnologia.umov.watcher.dao.SessionVariableDao.enableTriggers(boolean triggers)",3,1,4,0,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleServiceFactory.createService(EventAutoFinishScheduleView eventAutoFinishScheduleView)",3,1,4,0,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoCancelService.getSchedule()",3,1,4,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoCancelService.getSituationIds()",3,1,4,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoFinishService.getSchedule()",3,1,4,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoFinishService.getSituationIds()",3,1,4,0,0
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.smartpush.SmartPushTranslator.createData(ScheduleNotification notification, SmartPushProperties smartPushProperties)",3,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleServiceFactory.createService(Event event, ContextScheduleType contextType)",3,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.criteria.FeedCriteriaPropertyService.buildFeedWhere(FeedCriteria feedCriteria, HistoryItem findHistoryByField)",3,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.InsertOrUpdate.runInsert(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",3,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.io.ImporterFileFilter.accept(File dir, String name)",3,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.ActivityConverter.writeAlternativeId(HierarchicalStreamReader stream, Activity activity)",3,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.mapping.ServiceLocalMapper.getValueFromEntityField(String field)",3,1,3,0,1
"br.com.trevisantecnologia.umov.watcher.model.ScheduleReportRequest.injectAgentLink(String baseURL)",3,1,3,0,1
"br.com.trevisantecnologia.umov.watcher.mapping.AgentMapper.getEntityId()",3,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.mapping.ServiceLocalMapper.getEntityId()",3,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.smartpush.SmartPushTranslator.SmartPushTranslator(ScheduleNotification notification, SmartPushProperties smartPushProperties)",3,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Delete.process(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",3,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Insert.process(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",3,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Update.process(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",3,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.filter.Filter.Filter(ScheduleNotification notification, SmartPushProperties smartPushProperties)",3,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.ConditionConverter.writeEntity(HierarchicalStreamReader stream, Condition condition)",3,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.EntityConverter.writeAttributes(HierarchicalStreamReader stream, Entity entity)",3,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.dao.impl.ServiceLocalItemDao.exists(ServiceLocalItem serviceLocalItem)",3,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.io.ImporterFileFilter.isV1FilePattern(String name)",3,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.model.CustomFieldValue.setValues(String value)",3,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.service.ConnectorService.getContextScheduleType(ActionImpl action)",3,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.task.SendMailTask.sendMail(ScheduleReportRequest scheduleReportRequest)",3,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.actions.Action.getTaskToExecuteAction(ClientSettings clientSettings)",3,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.mapping.ScheduleMapper.getEntityId()",3,1,2,0,0
"br.com.trevisantecnologia.umov.watcher.model.ScheduleFeed.getServiceLocalId()",3,1,2,0,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.ServiceLocalBuilder.buildDefault(FeedRuleMapping feedRuleMapping, ItemFilterDTO itemFilterDTO)",3,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.MailConverter.writeCustomAttributes(HierarchicalStreamReader stream, Entity entity)",3,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.types.JSONFeedRuleMappingType.assemble(Serializable cached, Object owner)",3,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.dao.impl.MediaDaoImpl.save(Media entity)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.io.ImporterFileSorter.sortFiles(File[] files)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.ActionImpl.setExecutionOrder(Integer order)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setRetryNumber(Integer retryNumber)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setTimeout(Integer timeout)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.serialize.ActivityConverter.canConvert(Class clazz)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.serialize.BodyConverter.canConvert(Class clazz)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.serialize.ConditionConverter.canConvert(Class clazz)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.serialize.MailConverter.canConvert(Class clazz)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.serialize.SmsConverter.canConvert(Class clazz)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.serialize.SubjectConverter.canConvert(Class clazz)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.types.JSONFeedRuleMappingType.disassemble(Object value)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.types.JSONFeedRuleMappingType.hashCode(Object o)",3,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoCancelService.buildObservers()",3,1,1,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoCancelService.getStatusSchedule()",3,1,1,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoFinishService.buildObservers()",3,1,1,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoFinishService.getStatusSchedule()",3,1,1,0,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.ServiceLocalBuilder.isResult()",3,1,1,0,0
"br.com.trevisantecnologia.umov.watcher.model.ActionImpl.getExecutionOrder()",3,1,1,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.FeederMonitor.getSleepTime()",3,1,1,0,0
"br.com.trevisantecnologia.umov.watcher.model.ArrayLongToListLongType.replace(final Object original, final Object target, final Object owner)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.serialize.ActivityConverter.marshal(Object arg0, HierarchicalStreamWriter arg1, MarshallingContext arg2)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.serialize.BodyConverter.marshal(Object arg0, HierarchicalStreamWriter arg1, MarshallingContext arg2)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.serialize.ConditionConverter.marshal(Object arg0, HierarchicalStreamWriter arg1, MarshallingContext arg2)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.serialize.MailConverter.marshal(Object arg0, HierarchicalStreamWriter arg1, MarshallingContext arg2)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.serialize.SmsConverter.marshal(Object arg0, HierarchicalStreamWriter arg1, MarshallingContext arg2)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.serialize.SubjectConverter.marshal(Object object, HierarchicalStreamWriter writer, MarshallingContext context)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.types.JSONFeedRuleMappingType.replace(Object original, Object target, Object owner)",3,1,0,0,3
"br.com.trevisantecnologia.umov.watcher.model.ArrayLongToListLongType.assemble(Serializable cached, Object owner)",3,1,0,0,2
"br.com.trevisantecnologia.umov.watcher.eca.action.ActionParameterTranslator.from(String xml)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.eca.action.manager.impl.ActionManagerImpl.getInternalConnector(Connector connector)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.eca.action.manager.impl.ActionManagerImpl.getLocalConnector(Connector connector)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.eca.action.manager.impl.ActionManagerImpl.getRemoteConnector(Connector connector)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.mapping.ScheduleMapper.getValueFromEntityField(String field)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ActionImpl.setActionParameter(String actionParameter)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ActionImpl.setConnector(Connector connector)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ArrayLongToListLongType.deepCopy(Object value)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ArrayLongToListLongType.disassemble(Object o)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setCallErrorHandling(Character treatmentCalledError)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setCallErrorMessage(String callErrorMessage)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setEntryParameterFree(String freeEntryParameter)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setEntryParameterWhat(Boolean entryParameterWhat)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setEntryParameterWhen(Boolean entryParameterWhen)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setEntryParameterWhere(Boolean entryParameterWhere)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setEntryParameterWho(Boolean entryParameterWho)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setErrorMessage(String errorMessage)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setReturnType(Character returnType)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setSuccessfulMessage(String successfulMessage)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setSuccessfulReturnCode(Long successfulReturnCode)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setTimeoutErrorMessage(String timeoutErrorMessage)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setTimeoutHandlingError(Character timeoutHandlingError)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setTreatmentError(Character treatmentError)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setTreatmentSuccess(Character treatmentSuccess)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setType(Character type)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.setUri(String uri)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.model.CustomFieldValue.CustomFieldValue(String internalAndExternalValue)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.types.JSONFeedRuleMappingType.deepCopy(Object value)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.types.TypeResolver.TypeResolver(TypeLiteral<T> type)",3,1,0,0,1
"br.com.trevisantecnologia.umov.watcher.cache.ImportCacheManager.ImportCacheManager()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.eca.action.ActionParameterTranslator.ActionParameterTranslator()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.smartpush.SmartPushTranslator.data()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.eca.action.schedule.notification.smartpush.SmartPushTranslator.url()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoCancelService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoCancelService.getLogMonitor()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoFinishService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.eca.connector.task.ScheduleAutoFinishService.getLogMonitor()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.ServiceLocalBuilder.getResult()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.mapping.AgentMapper.getEntityType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.mapping.ScheduleMapper.getEntityType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.mapping.ServiceLocalMapper.getEntityType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ActionImpl.getActionParameter()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ArrayLongToListLongType.isMutable()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ArrayLongToListLongType.returnedClass()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ArrayLongToListLongType.sqlTypes()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getActionEntryParameter()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getCallErrorHandling()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getCallErrorMessage()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getEntryParameterFree()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getEntryParameterWhat()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getEntryParameterWhen()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getEntryParameterWhere()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getEntryParameterWho()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getErrorMessage()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getReturnType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getSuccessfulMessage()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getSuccessfulReturnCode()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getTimeoutErrorMessage()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getTimeoutHandlingError()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getTreatmentError()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getTreatmentSuccess()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.model.ConnectorImpl.getUri()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.AnalyzeOverdueScheduleMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.AnalyzeOverdueScheduleMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.AnalyzeScheduleMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.AnalyzeScheduleMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ApiCallbackMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ApiCallbackMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ExportingMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ExportingMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.FeederMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.FeederMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.FeederMonitor.toString()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.FinishScheduleBaseOnGPSMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.FinishScheduleBaseOnGPSMonitor.getWatcherEventService()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.FinishScheduleBaseOnGPSMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ImportingMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ImportingMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ScheduleImageImportMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.ScheduleImageImportMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.SchedulePhotoToUploadMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.SchedulePhotoToUploadMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.SendReportScheduleExecutionMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.SendReportScheduleExecutionMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.schedule.notification.ScheduleNotificationMonitor.getMonitorType()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.schedule.notification.ScheduleNotificationMonitor.getSleepTime()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.monitor.schedule.notification.ScheduleNotificationMonitor.getWatcherTask()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.service.CustomEntityEntryService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.service.CustomEntityService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.service.EventService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.service.ScheduleNotificationService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.service.ServiceLocalItemService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.service.ServiceLocalService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.service.SmsService.getDao()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.task.FinishScheduleBaseOnGPSTask.getLogMonitor()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.task.FinishScheduleBaseOnGPSTask.getPlataformEventId()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.types.JSONFeedRuleMappingType.isMutable()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.types.JSONFeedRuleMappingType.sqlTypes()",3,1,0,0,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.model.ClientSettings.getSituationIds()",2,1,4,0,0
"br.com.trevisantecnologia.umov.watcher.template.MailTemplateBuilder.licensesReachedBody(String clientAlias, Long licenses)",2,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.template.TemplateEngine.generate(String templateName, Map<String,String> parameters)",2,1,3,0,2
"br.com.trevisantecnologia.umov.watcher.task.FinishScheduleBaseOnGPSTask.getScheduleGPSContext(ActionImpl actionImpl)",2,1,3,0,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.operations.Operation.totalOfAlteredResults()",2,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.model.Agent.available()",2,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.model.AnalyzeScheduleContext.hasListNotCancelByAltId()",2,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.SmartPushProperties.hasAndroidAppId()",2,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.SmartPushProperties.hasIOSAppId()",2,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.model.ClientSettings.hasListNotCancelByAltId()",2,1,3,0,0
"br.com.trevisantecnologia.umov.watcher.http.UmovCenterAdapter.sendMail(String subject, String body, String to, String bcc)",2,1,2,0,4
"br.com.trevisantecnologia.umov.watcher.cache.ImportCacheManager.add(String key, String fileChecksum)",2,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.ConditionConverter.writeEntityId(HierarchicalStreamReader stream, Condition condition)",2,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.ConditionConverter.writeField(HierarchicalStreamReader stream, Condition condition)",2,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.EntityConverter.writeEntity(HierarchicalStreamReader stream, Entity entity)",2,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.EntityConverter.writeEntityId(HierarchicalStreamReader stream, Entity entity)",2,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.EntityConverter.writeField(HierarchicalStreamReader stream, Entity entity)",2,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.MailConverter.writeAddress(HierarchicalStreamReader stream, Mail mail)",2,1,2,0,2
"br.com.trevisantecnologia.umov.watcher.dao.SessionVariableDao.setTriggerFlagSQL(Boolean triggers)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.dao.impl.ServiceLocalItemDao.findByServiceLocalAndItem(ServiceLocalItem serviceLocalItem)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.exception.SaveOrUpdateException.SaveOrUpdateException(Throwable exception)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.io.ImporterFileFilter.isV2FilePattern(String name)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.io.ImporterFileFilter.isV3FilePattern(String name)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.mapping.EntityMailMapper.isCustomField(Mail mail)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.model.CustomField.addValue(CustomFieldValue customFieldValue)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.model.Schedule.addScheduleActivities(ScheduleActivity scheduleActivity)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.template.MailTemplateBuilder.licensesReachedSubject(String clientAlias)",2,1,2,0,1
"br.com.trevisantecnologia.umov.watcher.mapping.EntityMailMapper.getClientId()",2,1,2,0,0
"br.com.trevisantecnologia.umov.watcher.model.LogEca.getLogType()",2,1,2,0,0
"br.com.trevisantecnologia.umov.watcher.model.ScheduleFeed.getServiceLocal()",2,1,2,0,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.model.ClientSettings.isToCancel()",2,1,2,0,0
"br.com.trevisantecnologia.umov.watcher.tasksfinisher.domain.model.ClientSettings.isToReturnFromTheField()",2,1,2,0,0
"br.com.trevisantecnologia.umov.watcher.http.UmovCenterAdapter.sendMail(String subject, String body, String to)",2,1,1,0,3
"br.com.trevisantecnologia.umov.watcher.exception.SaveException.SaveException(String entityDescription, String message)",2,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.criteria.FeedWhere.createIn(String property, List<Object> values)",2,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.serialize.GsonSerializer.from(String json, Class<T> clazz)",2,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.service.ActivityHistoryService.activityExecuted(List<Long> activityId, Long scheduleId)",2,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.service.ActivityHistoryService.findActivityHistoryToApiCallback(Schedule schedule, LocalDateTime dateEndExecution)",2,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.service.ActivityHistoryService.findScheduleId(Client client, LocalDateTime dateEndExecution)",2,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.service.CustomEntityEntryService.find(List<FeedWhere> whereList, CustomEntity customEntity)",2,1,1,0,2
"me.umov.photo.serialize.GsonSerializer.from(String json, Class<T> clazz)",2,1,1,0,2
"br.com.trevisantecnologia.umov.watcher.Watcher.injectFor(Class<T> clazz)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.Watcher.isMonitorEnable(String monitorName)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.Watcher.main(String[] args)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.eca.action.ActionParameterTranslator.toAnalyzeScheduleContext(Class to)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.exception.AlternativeIdentifierDuplicationException.AlternativeIdentifierDuplicationException(String alternativeIdentifier)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.exception.EntityNotMappedException.EntityNotMappedException(String entity)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.exception.FindByCriteriaException.FindByCriteriaException(String message)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.exception.FtpDirectoryNotFoundException.FtpDirectoryNotFoundException(String ftpImportFileDirectory)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.exception.NextImportPackageNumberException.NextImportPackageNumberException(String message)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.exception.RowCountException.RowCountException(String message)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.exception.SearchEventViewException.SearchEventViewException(String message)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.feeder.domain.builder.criteria.FeedWhere.getIn(String property)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.ActivityHistory.setExecutionExportStatus(ExecutionExportStatusType executionExportStatus)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.ActivityHistoryPhoto.setStatus(ActivityHistoryPhotoStatus status)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.Client.setAuthenticationMode(AuthenticationMode authenticationMode)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.CustomField.setDefaultCustomFieldValue(CustomFieldValue customFieldValue)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.CustomField.setDefaultCustomFieldValue(String value)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.ScheduleFeed.setStatus(MonitorStatus status)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.ScheduleReportRequest.setBodyValue(String bodyValue)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.model.schedule.notification.smartpush.notification.param.ParamNotExistsException.ParamNotExistsException(Device device)",2,1,1,0,1
"br.com.trevisantecnologia.umov.watcher.serialize.GsonSerializer.to(Object object)",2,1,1,0,1
