"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa","lcom3"
"org.hibernate.cache.cfg.internal.EntityDataCachingConfigImpl",51,7,7,7,9,2,0,5,4,0.8333333333333334
"org.hibernate.jpa.userguide.util.ProviderUtilTest",51,7,6,7,7,2,0,3,1,1.1666666666666667
"org.hibernate.test.resource.transaction.jta.JtaPlatformInaccessibleImpl",51,7,7,12,7,1,4,3,1,1.0
"org.hibernate.envers.test.integration.inheritance.joined.primarykeyjoin.ChildPrimaryKeyJoinEntity",51,7,7,13,5,1,1,4,1,1.0
"org.hibernate.userguide.mapping.basic.CalendarWithTemporalTimestampTest",51,6,5,25,12,1,0,2,2,0.9
"org.hibernate.boot.model.source.internal.hbm.IdentifierSourceSimpleImpl",51,6,6,6,6,4,1,5,4,0.7
"org.hibernate.dialect.TypeNames",51,6,5,12,5,2,2,9,2,1.2
"org.hibernate.query.criteria.internal.predicate.MemberOfPredicate",51,6,6,7,9,6,1,8,2,0.9
"org.hibernate.envers.test.integration.inheritance.joined.ParentAuditing",51,6,5,6,5,1,0,2,1,1.0
"org.hibernate.envers.test.integration.inheritance.single.ParentAuditing",51,6,5,6,5,1,0,2,1,1.0
"org.hibernate.envers.test.integration.inheritance.tableperclass.ParentAuditing",51,6,5,6,5,1,0,2,1,1.0
"org.hibernate.action.internal.DelayedPostInsertIdentifier",51,5,5,12,2,0,4,2,2,1.125
"org.hibernate.loader.custom.ResultRowProcessor",51,5,5,12,4,2,1,3,2,0.875
"org.hibernate.test.unionsubclass.alias.SellCarTest",51,5,2,5,8,4,0,7,0,0.0
"org.hibernate.envers.test.integration.onetomany.InverseSideChanges",51,5,4,5,9,3,0,4,2,0.875
"org.hibernate.spatial.dialect.postgis.PostgisUnmarshalTest",51,5,5,5,15,0,0,2,3,0.75
"org.hibernate.dialect.unique.DB2UniqueDelegate",51,4,3,8,4,3,1,5,0,0.0
"org.hibernate.internal.ContextualJdbcConnectionAccess",51,4,4,6,7,4,1,5,3,0.6666666666666666
"org.hibernate.test.id.SequenceGeneratorTest",51,4,2,4,14,8,0,9,1,1.0
"org.hibernate.envers.test.integration.cache.OneToOneCache",51,4,3,4,6,3,0,4,3,0.6666666666666666
"org.hibernate.engine.internal.BatchFetchQueueHelper",51,3,2,8,11,5,5,9,1,1.0
"org.hibernate.loader.plan.exec.internal.RootHelper",51,3,2,9,5,5,1,7,1,1.5
"org.hibernate.jpa.test.cdi.extended.ManualFlushConversationalPersistenceContextExtendedTest",51,3,2,3,17,0,0,3,2,0.75
"org.hibernate.jpa.test.xml.XmlAttributeOverrideTest",51,3,3,3,4,1,0,3,0,0.0
"org.hibernate.test.annotations.cascade.CascadeToEmbeddedManyToOneTest",51,3,2,3,6,3,0,4,0,0.0
"org.hibernate.test.annotations.embedded.many2one.EmbeddableWithMany2OneTest",51,3,2,3,5,2,0,3,0,0.0
"org.hibernate.test.annotations.generics.EmbeddedGenericsTest",51,3,2,3,4,2,0,3,0,0.0
"org.hibernate.test.bytecode.enhancement.basic.CrossEnhancementTest",51,3,3,5,14,3,0,4,5,0.0
"org.hibernate.test.exceptionhandling.BaseExceptionHandlingTest",51,3,1,6,6,2,6,4,4,0.25
"org.hibernate.envers.test.integration.modifiedflags.HasChangedAuditedManyToManyRemovalTest",51,3,1,3,9,4,0,5,0,0.0
"org.hibernate.envers.test.integration.modifiedflags.HasChangedIdMapKey",51,3,2,3,9,2,0,3,1,1.0
"org.hibernate.event.internal.DefaultPostLoadEventListener",51,2,2,7,12,11,1,13,1,1.0
"org.hibernate.id.GUIDGenerator",51,2,2,4,8,4,1,6,2,0.5
"org.hibernate.serialization.SessionFactorySerializationTest",51,2,2,2,14,8,0,9,1,1.0
"org.hibernate.test.schemaupdate.foreignkeys.definition.ForeignKeyDefinitionOneToManyJoinTableTest",51,2,0,4,10,1,0,3,3,1.3333333333333335
"org.hibernate.test.compositeelement.Child",50,14,14,15,0,0,2,2,5,0.8461538461538461
"org.hibernate.test.readonly.VersionedNode",50,13,13,13,2,0,23,1,5,0.8833333333333333
"org.hibernate.test.sql.hand.Product",50,12,12,12,3,0,1,0,6,0.7878787878787878
"org.hibernate.event.spi.PreLoadEvent",50,11,11,11,3,2,7,4,4,0.85
"org.hibernate.type.IntegerType",50,10,10,10,5,3,16,10,2,1.0555555555555556
"org.hibernate.test.annotations.embedded.LegalStructure",50,10,10,10,6,0,3,0,5,0.8444444444444444
"org.hibernate.test.annotations.onetoone.hhh4851.Owner",50,10,10,10,6,0,1,0,4,0.8333333333333334
"org.hibernate.test.collection.set.Child",50,10,10,17,0,0,8,2,3,0.8888888888888888
"org.hibernate.test.criteria.Person",50,10,10,24,0,0,2,3,4,0.8333333333333334
"org.hibernate.envers.test.integration.query.entities.Car",50,10,10,10,8,0,2,0,4,0.9166666666666666
"org.hibernate.envers.test.integration.query.entities.Person",50,10,10,10,6,0,2,0,4,0.8333333333333334
"org.hibernate.test.sql.hand.MonetaryAmount",50,9,9,14,3,0,3,2,2,0.9375
"org.hibernate.envers.test.entities.components.Component1",50,9,9,17,1,0,10,1,2,0.9375
"org.hibernate.envers.test.entities.components.Component2",50,9,9,17,1,0,6,1,2,0.9375
"org.hibernate.envers.test.integration.inheritance.joined.childrelation.ReferencedEntity",50,9,9,13,5,0,3,2,2,0.9375
"org.hibernate.envers.test.integration.inheritance.joined.relation.ReferencedEntity",50,9,9,13,5,0,1,2,2,0.9375
"org.hibernate.envers.test.integration.inheritance.tableperclass.childrelation.ReferencedEntity",50,9,9,13,5,0,2,2,2,0.9375
"org.hibernate.envers.test.integration.inheritance.tableperclass.relation.ReferencedEntity",50,9,9,13,5,0,1,2,2,0.9375
"org.hibernate.userguide.mapping.identifier.EntityTableSchemaTest",50,8,7,127,8,3,0,4,3,0.8571428571428571
"org.hibernate.query.internal.QueryImpl",50,8,6,8,5,5,1,7,2,0.9285714285714286
"org.hibernate.test.annotations.onetomany.Trainer",50,8,8,8,8,0,3,0,4,0.7857142857142857
"org.hibernate.test.annotations.query.Night",50,8,8,8,7,0,3,1,4,0.7857142857142857
"org.hibernate.test.bytecode.enhancement.lazy.proxy.WebApplication",50,8,8,8,12,0,0,1,3,0.9523809523809524
"org.hibernate.test.collection.custom.basic.User",50,8,8,8,13,0,1,0,3,1.0476190476190477
"org.hibernate.test.pagination.DataMetaPoint",50,8,8,17,0,0,0,3,3,0.8571428571428571
"org.hibernate.envers.test.integration.inheritance.single.discriminatorformula.ChildEntity",50,8,8,14,3,0,3,3,1,1.0
"org.hibernate.boot.model.source.spi.JdbcDataType",50,7,7,12,0,0,2,3,4,0.75
"org.hibernate.test.extralazy.School",50,7,7,7,12,0,1,0,4,1.0
"org.hibernate.envers.test.integration.inheritance.single.discriminatorformula.ClassTypeEntity",50,7,7,15,3,0,2,3,4,0.75
"org.hibernate.bytecode.enhance.internal.javassist.FieldWriter",50,6,2,8,11,3,0,6,1,1.0
"org.hibernate.sql.ordering.antlr.OrderByFragmentRenderer",50,6,3,9,7,4,1,7,3,0.8
"org.hibernate.test.annotations.idmanytoone.ShoppingBaskets",50,6,6,6,13,0,0,0,4,0.75
"org.hibernate.test.annotations.naturalid.A",50,6,6,6,12,0,12,0,5,0.64
"org.hibernate.test.converter.ExplicitlyNamedConverterClassesTest",50,6,5,18,7,2,0,4,2,0.9
"org.hibernate.test.schemafilter.RecordingTarget",50,6,6,8,6,1,6,4,3,0.8
"org.hibernate.test.naturalid.inheritance.cache.InheritedNaturalIdNoCacheTest",50,5,1,5,7,3,0,4,0,0.0
"org.hibernate.envers.internal.entities.mapper.id.AbstractCompositeIdMapper",50,5,3,7,8,5,3,8,2,0.875
"org.hibernate.userguide.collections.BasicTypeCollectionTest",50,4,2,93,11,3,0,4,2,1.1666666666666667
"org.hibernate.tool.hbm2ddl.DatabaseExporter",50,4,4,5,8,3,0,5,5,0.3333333333333333
"org.hibernate.test.annotations.filter.secondarytable.SecondaryTableTest",50,4,1,4,5,3,0,5,0,0.0
"org.hibernate.test.mapping.usertypes.UserTypeMappingTest",50,4,4,5,11,6,0,7,2,0.8333333333333334
"org.hibernate.test.schemaupdate.SchemaMigratorHaltOnErrorTest",50,4,2,5,11,4,0,6,3,0.6666666666666666
"org.hibernate.envers.internal.revisioninfo.RevisionInfoQueryCreator",50,4,4,5,4,2,4,3,10,0.1333333333333333
"org.hibernate.spatial.dialect.oracle.criterion.OracleSpatialProjection",50,4,4,5,8,8,4,10,3,0.6666666666666666
"org.hibernate.spatial.dialect.oracle.SpatialAggregate",50,4,4,11,1,1,1,1,3,0.6666666666666666
"org.hibernate.testing.bytecode.enhancement.EnhancerTestUtils",50,4,4,4,12,5,5,10,0,0.0
"org.hibernate.bytecode.internal.bytebuddy.EnhancerWildFlyNamesTest",50,3,1,4,11,5,0,11,0,0.0
"org.hibernate.jpa.test.cdi.extended.ConversationalPersistenceContextExtendedTest",50,3,2,3,16,0,0,3,2,0.75
"org.hibernate.test.legacy.LimitExpressionTest",50,3,2,12,11,2,0,3,1,1.0
"org.hibernate.envers.test.integration.basic.EmptyStringTest",50,3,2,3,10,3,0,4,2,0.75
"org.hibernate.envers.test.integration.proxy.QueryingWithProxyObjectTest",50,3,2,3,8,2,0,3,1,1.0
"org.hibernate.id.QuotedIdentifierTest",50,2,1,3,14,3,0,4,3,0.0
"org.hibernate.test.annotations.derivedidentities.e1.b2.IdClassGeneratedValueManyToOneTest",50,2,1,2,8,3,0,4,0,0.0
"org.hibernate.test.annotations.derivedidentities.e2.a.DerivedIdentityIdClassParentIdClassDepTest",50,2,1,2,7,3,0,4,0,0.0
"org.hibernate.test.annotations.derivedidentities.e3.a.DerivedIdentityEmbeddedIdParentIdClassTest",50,2,1,2,7,3,0,4,0,0.0
"org.hibernate.test.idgen.enhanced.table.HiLoTableTest",50,2,2,4,9,5,0,7,0,0.0
"org.hibernate.test.propertyref.inheritence.joined.JoinedSubclassPropertyRefTest",50,2,2,2,8,4,0,5,0,0.0
"org.hibernate.test.proxy.narrow.ProxyNarrowingTest",50,2,1,2,7,5,0,6,0,0.0
"org.hibernate.test.annotations.embeddables.nested.NestedEmbeddableMetadataTest",50,1,1,1,18,14,0,16,0,0.0
"org.hibernate.test.bytecode.enhancement.basic.ExtendedAssociationManagementTest",50,1,1,3,12,2,0,2,8,0.0
"org.hibernate.engine.spi.RowSelection",49,13,13,15,0,0,49,0,4,0.875
"org.hibernate.test.annotations.override.Addr",49,12,12,12,2,0,1,0,6,0.7727272727272727
"org.hibernate.test.interceptor.Log",49,12,12,12,1,0,2,0,5,0.8181818181818182
"org.hibernate.test.propertyref.basic.Person",49,12,12,12,4,0,6,0,6,0.8181818181818182
"org.hibernate.test.quote.DataPoint",49,12,12,12,1,0,0,0,7,0.7272727272727273
"org.hibernate.test.annotations.idmanytoone.Card",49,9,9,9,9,0,0,0,4,0.90625
"org.hibernate.test.annotations.onetomany.Box",49,9,9,12,7,0,1,0,2,1.0
"org.hibernate.envers.test.entities.ids.MulId",49,9,9,17,1,0,13,1,2,0.9375
"org.hibernate.userguide.mapping.access.PropertyAccessTest",49,8,7,31,5,1,0,2,3,0.8571428571428571
"org.hibernate.userguide.mapping.identifier.SimpleEntityTableTest",49,8,7,127,7,1,0,2,3,0.8571428571428571
"org.hibernate.query.criteria.internal.expression.ConcatExpression",49,8,7,8,6,4,1,6,2,0.9285714285714286
"org.hibernate.test.annotations.manytoone.Node",49,8,8,11,8,0,2,0,3,0.8571428571428571
"org.hibernate.test.dynamicentity.tuplizer2.MyEntityTuplizer",49,8,6,9,11,11,0,14,1,1.1428571428571428
"org.hibernate.envers.test.integration.inheritance.single.childrelation.ReferencedEntity",49,8,8,12,6,0,2,1,2,0.9285714285714286
"org.hibernate.dialect.lock.AbstractSelectLockingStrategy",49,7,0,12,3,2,3,4,5,0.6666666666666666
"org.hibernate.dialect.pagination.TopLimitHandler",49,7,7,10,2,1,2,4,2,0.9166666666666666
"org.hibernate.query.criteria.internal.expression.NullifExpression",49,7,6,8,6,4,1,6,2,0.9166666666666666
"org.hibernate.envers.test.entities.ids.ManyToOneIdNotAuditedTestEntity",49,7,7,16,4,0,1,2,2,0.9166666666666666
"org.hibernate.test.annotations.inheritance.joined.Pool",49,6,6,6,11,0,1,0,3,0.8
"org.hibernate.criterion.IlikeExpression",49,5,3,8,7,6,0,9,2,0.875
"org.hibernate.tool.schema.internal.DdlTransactionIsolatorProvidedConnectionImpl",49,5,5,6,9,7,1,8,2,0.875
"org.hibernate.type.descriptor.java.ClassTypeDescriptor",49,5,5,12,3,3,2,7,1,1.25
"org.hibernate.test.annotations.various.TimestampTest",49,5,4,6,14,9,0,12,2,0.875
"org.hibernate.test.id.SQLServer2012SequenceGeneratorAnnotationTest",49,5,3,8,14,4,0,6,1,1.0
"org.hibernate.envers.test.integration.inheritance.joined.ChildAuditing",49,5,4,5,5,1,0,2,1,1.0
"org.hibernate.envers.test.integration.inheritance.joined.ChildNullAuditing",49,5,4,5,5,1,0,2,1,1.0
"org.hibernate.envers.test.integration.inheritance.single.ChildAuditing",49,5,4,5,5,1,0,2,1,1.0
"org.hibernate.envers.test.integration.inheritance.tableperclass.ChildAuditing",49,5,4,5,5,1,0,2,1,1.0
"org.hibernate.bytecode.enhance.internal.javassist.CompositeEnhancer",49,4,2,5,7,5,1,8,0,0.0
"org.hibernate.engine.jdbc.dialect.spi.BasicDialectResolver",49,4,4,9,3,2,2,5,4,0.5
"org.hibernate.jpa.test.beanvalidation.ValidatorFactory2PhaseInjectionTest",49,4,4,4,15,6,0,8,1,1.0
"org.hibernate.jpa.test.metamodel.EmbeddedTypeTest",49,4,4,4,10,1,0,2,0,0.0
"org.hibernate.test.metamodel.ProductEntity",49,4,4,4,10,0,0,0,2,1.0
"org.hibernate.testing.logger.LogDelegationTest",49,4,4,4,8,0,0,2,5,0.3333333333333333
"org.hibernate.userguide.associations.any.ManyToAnyTest",49,3,1,4,5,1,0,5,0,0.0
"org.hibernate.jpa.test.cdi.extended.NonConversationalPersistenceContextExtendedTest",49,3,2,3,16,0,0,3,2,0.75
"org.hibernate.jpa.test.mapping.DefaultCascadeTest",49,3,2,9,8,1,0,2,3,1.0
"org.hibernate.test.annotations.collectionelement.recreate.RecreateCollectionTest",49,3,2,3,7,3,0,5,1,1.0
"org.hibernate.test.annotations.manytoone.referencedcolumnname.ManyToOneReferencedColumnNameTest",49,3,1,3,8,5,0,6,0,0.0
"org.hibernate.test.bytecode.enhancement.merge.MergeEnhancedDetachedOrphanRemovalTest",49,3,2,3,7,2,0,3,0,0.0
"org.hibernate.test.flush.TestClearBatchFetchQueueAfterFlush",49,3,2,3,7,4,0,5,0,0.0
"org.hibernate.test.hql.DeleteWithSubqueryTest",49,3,2,3,10,7,0,8,0,0.0
"org.hibernate.test.procedure.SQLServerStoredProcedureCrossSchemaTest",49,3,2,3,11,2,0,3,0,0.0
"org.hibernate.test.resource.transaction.jta.JpaComplianceAlreadyStartedTransactionTest",49,3,2,6,11,5,0,6,1,1.0
"org.hibernate.envers.test.integration.components.mappedsuperclass.EmbeddableWithDeclaredDataTest",49,3,2,3,11,3,0,5,1,1.0
"org.hibernate.envers.test.integration.entityNames.singleAssociatedAudited.SingleDomainObjectToMultipleTablesTest",49,3,2,3,9,2,0,5,3,0.5
"org.hibernate.jdbc.util.BasicFormatterTest",49,2,1,3,6,1,0,3,0,0.0
"org.hibernate.test.idgen.enhanced.sequence.HiLoSequenceTest",49,2,1,4,9,5,0,7,0,0.0
"org.hibernate.test.idgen.enhanced.sequence.PooledSequenceTest",49,2,2,4,9,5,0,7,0,0.0
"org.hibernate.test.idgen.enhanced.table.PooledTableTest",49,2,2,4,9,5,0,7,0,0.0
"org.hibernate.test.ondelete.toone.hbm.ToOneOnDeleteHbmTest",49,2,2,2,5,3,0,4,0,0.0
"org.hibernate.test.schemaupdate.Hbm2ddlCreateOnlyTest",49,2,2,2,18,7,0,8,1,2.0
"org.hibernate.test.wf.ddl.bmt.sf.DdlInWildFlyUsingBmtAndSfTest",49,2,2,2,10,1,0,2,2,1.5
"org.hibernate.test.wf.ddl.cmt.sf.DdlInWildFlyUsingCmtAndSfTest",49,2,2,2,10,1,0,2,2,1.5
"org.hibernate.engine.jdbc.spi.JdbcCoordinator",48,22,19,22,14,7,36,10,0,0.0
"org.hibernate.test.legacy.Fo",48,13,12,13,1,0,1,1,5,0.8333333333333334
"org.hibernate.service.spi.ServiceBinding",48,12,12,14,2,1,4,2,5,0.8181818181818182
"org.hibernate.test.collection.original.User",48,12,12,12,6,0,5,0,5,1.018181818181818
"org.hibernate.test.filter.LineItem",48,12,12,12,0,0,1,0,5,0.8181818181818182
"org.hibernate.test.filter.Salesperson",48,12,12,12,3,0,6,0,6,0.7878787878787878
"org.hibernate.test.jpa.Part",48,12,10,12,1,0,2,0,5,0.8181818181818182
"org.hibernate.test.onetoone.formula.Address",48,12,12,13,1,0,3,2,5,0.8181818181818182
"org.hibernate.test.annotations.various.readwriteexpression.Staff",48,11,11,11,5,0,1,0,5,0.8
"org.hibernate.test.hql.SimpleAssociatedEntity",48,11,11,14,0,0,7,1,3,0.9
"org.hibernate.boot.model.source.internal.hbm.ManyToOneAttributeColumnsAndFormulasSource",48,10,10,11,3,0,1,1,1,1.0
"org.hibernate.test.annotations.lob.AbstractBook",48,10,10,10,3,0,2,0,5,0.7777777777777778
"org.hibernate.test.annotations.namingstrategy.A",48,10,10,10,6,0,0,1,4,0.9166666666666666
"org.hibernate.test.resulttransformer.Contract",48,10,10,10,0,0,1,0,5,0.7777777777777778
"org.hibernate.boot.model.source.internal.hbm.AbstractToOneAttributeSourceImpl",48,9,9,9,4,2,3,4,1,1.0
"org.hibernate.engine.jdbc.connections.spi.AbstractDataSourceBasedMultiTenantConnectionProviderImpl",48,9,7,11,4,1,2,4,0,0.0
"org.hibernate.jpa.test.criteria.paths.LineItem",48,9,9,9,6,0,0,0,3,0.875
"org.hibernate.test.annotations.inheritance.joined.Client",48,9,9,9,7,0,1,1,5,0.75
"org.hibernate.type.TimestampType",48,8,8,9,8,5,10,11,1,1.1428571428571428
"org.hibernate.jpa.test.callbacks.Television",48,8,8,9,8,0,3,1,3,0.8571428571428571
"org.hibernate.jpa.test.criteria.fetchscroll.OrderLine",48,8,8,8,1,0,1,0,3,0.8571428571428571
"org.hibernate.jpa.test.criteria.fetchscroll.Site",48,8,8,9,2,0,1,2,4,0.7857142857142857
"org.hibernate.test.component.proxy.Person",48,8,8,8,7,0,1,1,4,0.7857142857142857
"org.hibernate.test.event.collection.detached.Alias",48,8,8,8,11,0,5,1,3,0.9047619047619048
"org.hibernate.test.querycache.Course",48,8,8,17,3,0,1,2,3,1.0
"org.hibernate.envers.test.entities.components.DefaultValueComponent2",48,8,8,16,0,0,3,2,2,0.9285714285714286
"org.hibernate.criterion.IdentifierProjection",48,7,5,10,2,2,1,5,1,1.0
"org.hibernate.mapping.UniqueKey",48,7,7,8,5,3,20,5,1,1.1666666666666667
"org.hibernate.test.annotations.derivedidentities.bidirectional.PersonInfo",48,7,7,9,5,0,1,0,3,0.8333333333333334
"org.hibernate.test.collection.custom.basic.MyListType",48,7,7,8,7,5,0,6,1,1.0
"org.hibernate.test.event.collection.association.bidirectional.onetomany.ParentWithBidirectionalOneToMany",48,7,7,13,4,2,3,4,0,0.0
"org.hibernate.test.id.usertype.inet.InetJavaTypeDescriptor",48,7,7,13,2,2,1,5,1,1.1666666666666667
"org.hibernate.test.id.usertype.json.JsonJavaTypeDescriptor",48,7,7,13,2,2,1,5,1,1.1666666666666667
"org.hibernate.userguide.collections.ArrayTest",48,6,5,92,5,1,0,2,2,0.9
"org.hibernate.userguide.mapping.basic.LocalDateTimeWithTemporalTimeTest",48,6,5,25,9,1,0,2,2,0.9
"org.hibernate.engine.jdbc.internal.CharacterStreamImpl",48,6,6,9,5,2,6,4,3,0.8
"org.hibernate.id.insert.AbstractReturningDelegate",48,6,2,6,7,4,3,6,1,1.0
"org.hibernate.test.annotations.cascade.multicircle.nonjpa.identity.EntityB",48,6,6,6,0,0,1,1,4,0.9
"org.hibernate.test.annotations.cascade.multicircle.nonjpa.sequence.B",48,6,6,6,0,0,1,1,4,0.9
"org.hibernate.test.annotations.xml.ejb3.Ejb3XmlTestCase",48,6,0,6,12,4,5,9,1,1.0
"org.hibernate.test.bytecode.enhancement.lazy.proxy.RoleEntity",48,6,6,6,12,0,0,1,3,0.8
"org.hibernate.test.classloader.ProxyInterfaceClassLoaderTest",48,6,5,6,9,4,0,7,1,1.0
"org.hibernate.envers.test.integration.basic.UnversionedPropertiesChange",48,6,3,6,5,1,0,3,1,1.0
"org.hibernate.envers.test.integration.data.LobSerializables",48,5,3,6,8,3,0,4,1,1.0
"org.hibernate.envers.test.integration.inheritance.joined.emptychild.EmptyChildAuditing",48,5,4,5,5,1,0,2,1,1.0
"org.hibernate.envers.test.integration.properties.VersionsProperties",48,5,3,5,7,2,0,3,1,1.0
"org.hibernate.envers.test.integration.sameids.SameIds",48,5,4,5,5,1,0,2,0,0.0
"org.hibernate.boot.jaxb.internal.stax.LocalSchemaLocator",48,4,3,5,8,0,0,4,1,1.0
"org.hibernate.engine.jdbc.batch.internal.NonBatchingBatch",48,4,1,5,8,4,4,7,2,0.8333333333333334
"org.hibernate.event.service.internal.PostCommitEventListenerGroupImpl",48,4,3,8,6,6,1,10,2,0.8333333333333334
"org.hibernate.internal.util.jndi.JndiHelper",48,4,3,7,9,1,0,3,0,0.0
"org.hibernate.event.SessionEventListenersManagerTest",48,4,4,4,6,4,0,7,2,0.8333333333333334
"org.hibernate.jpa.test.metagen.mappedsuperclass.idclass.ProductAttributeId",48,4,4,15,0,0,0,4,1,1.0
"org.hibernate.jpa.test.query.QueryParametersWithDisabledValidationTest",48,4,2,8,10,2,0,3,1,1.0
"org.hibernate.test.idgen.identity.IdentityInsertSoleColumnTest",48,4,3,4,13,3,0,4,1,1.0
"org.hibernate.spatial.dialect.oracle.WrappedOGCFunction",48,4,3,9,5,4,4,8,2,0.8333333333333334
"org.hibernate.tuple.entity.PojoEntityInstantiator",48,3,2,4,8,8,2,10,3,0.5
"org.hibernate.jpa.test.query.LimitExpressionTest",48,3,2,13,15,3,0,4,1,1.0
"org.hibernate.test.bytecode.enhancement.basic.GenericReturnValueMappedSuperclassEnhancementTest",48,3,3,14,13,1,0,1,3,0.5
"org.hibernate.test.id.usertype.inet.PostgreSQLInetTypesOtherContributorTest",48,3,2,3,18,6,0,8,0,0.0
"org.hibernate.test.c3p0.StatementCacheTest",48,2,1,2,7,3,0,4,0,0.0
"org.hibernate.exception.internal.CacheSQLExceptionConversionDelegate",48,2,2,5,9,6,1,9,2,2.0
"org.hibernate.jpa.test.cascade.multilevel.MultiLevelCascadeTest",48,2,1,3,9,2,0,3,0,0.0
"org.hibernate.test.component.cascading.toone.CascadeToComponentAssociationTest",48,2,2,2,5,2,0,3,0,0.0
"org.hibernate.test.propertyref.inheritence.discrim.SubclassPropertyRefTest",48,2,2,2,8,4,0,5,0,0.0
"org.hibernate.test.propertyref.inheritence.union.UnionSubclassPropertyRefTest",48,2,2,2,8,4,0,5,0,0.0
"org.hibernate.test.annotations.embeddables.nested.fieldaccess.FieldAccessedNestedEmbeddableMetadataTest",48,1,1,1,18,13,0,15,0,0.0
"org.hibernate.test.namingstrategy.ejb3joincolumn.Tests",48,1,1,1,19,12,0,14,0,0.0
"org.hibernate.ScrollableResults",47,34,34,34,10,1,35,2,0,0.0
"org.hibernate.boot.Metadata",47,26,26,26,18,16,147,17,0,0.0
"org.hibernate.tuple.entity.EntityTuplizer",47,24,23,24,10,7,14,8,0,0.0
"org.hibernate.envers.AuditReader",47,16,16,16,9,5,32,5,0,0.0
"org.hibernate.test.fetchprofiles.join.CourseOffering",47,12,12,12,2,0,1,0,5,0.8727272727272727
"org.hibernate.test.immutable.entitywithmutablecollection.Party",47,12,12,12,3,0,21,0,5,0.8363636363636363
"org.hibernate.test.immutable.Party",47,12,12,12,3,0,5,0,5,0.8363636363636363
"org.hibernate.test.legacy.Po",47,12,12,12,2,0,1,0,6,0.7727272727272727
"org.hibernate.test.ops.Address",47,12,12,12,0,0,1,0,5,0.8181818181818182
"org.hibernate.test.propertyref.cachedcollections.ManagedObject",47,12,10,12,2,0,1,0,5,0.8727272727272727
"org.hibernate.test.where.hbm.Product",47,12,12,28,2,0,8,0,6,1.0
"org.hibernate.jpa.userguide.util.PessimisticNumberParserUnitTest",47,10,10,10,4,1,0,2,0,0.0
"org.hibernate.test.legacy.Vetoer",47,10,10,10,4,3,2,4,6,0.7222222222222222
"org.hibernate.test.stateless.fetching.Product",47,10,10,10,4,0,3,0,4,0.8333333333333334
"org.hibernate.engine.jdbc.connections.spi.AbstractMultiTenantConnectionProvider",47,9,7,11,3,1,3,4,0,0.0
"org.hibernate.internal.log.ConnectionPoolingLogger",47,9,9,9,12,1,3,2,1,1.0
"org.hibernate.jpa.test.criteria.fetchscroll.Customer",47,9,9,10,2,0,1,4,2,0.9375
"org.hibernate.test.jpa.compliance.tck2_2.joincolumn.Company",47,9,9,11,7,0,0,0,3,0.875
"org.hibernate.test.procedure.Phone",47,9,9,9,9,0,6,0,5,0.875
"org.hibernate.boot.model.source.internal.hbm.PluralAttributeSourceSetImpl",47,8,8,8,6,4,1,9,1,1.0
"org.hibernate.dialect.PostgreSQL82Dialect",47,8,8,6,7,6,30,7,0,0.0
"org.hibernate.jpa.test.cascade.ExtractionDocument",47,8,8,8,9,0,3,0,3,0.8571428571428571
"org.hibernate.jpa.test.cascade.Soldier",47,8,8,11,8,0,3,1,3,0.8571428571428571
"org.hibernate.test.annotations.entity.Ransom",47,8,8,8,7,0,1,0,4,0.7857142857142857
"org.hibernate.test.annotations.manytoone.referencedcolumnname.WarehouseItem",47,8,8,8,6,0,1,0,4,0.7857142857142857
"org.hibernate.test.annotations.manytoone.TreeType",47,8,8,8,7,0,1,0,4,0.7857142857142857
"org.hibernate.test.annotations.onetomany.Soldier",47,8,8,13,6,0,6,1,3,0.8571428571428571
"org.hibernate.test.annotations.strategy.Storm",47,8,8,8,8,0,1,0,4,0.7857142857142857
"org.hibernate.test.hql.CompositeIdEntity",47,8,8,14,1,0,0,2,4,0.7857142857142857
"org.hibernate.test.hql.StateProvince",47,8,8,16,0,0,3,2,3,0.8571428571428571
"org.hibernate.envers.test.integration.notinsertable.manytoone.ManyToOneNotInsertableEntity",47,8,8,8,8,0,1,0,3,0.8571428571428571
"org.hibernate.dialect.function.VarArgsSQLFunction",47,7,6,10,5,4,18,7,4,0.75
"org.hibernate.loader.plan.build.internal.returns.AbstractCompositeEntityIdentifierDescription",47,7,6,7,7,7,2,9,2,0.9166666666666666
"org.hibernate.jpa.test.metadata.WithGenericCollection",47,7,7,7,11,0,0,1,4,0.7916666666666666
"org.hibernate.test.annotations.onetomany.Troop",47,7,7,8,11,0,4,0,3,0.8333333333333334
"org.hibernate.test.interceptor.InterceptorTransactionEventTest",47,7,7,7,7,5,0,8,3,0.8333333333333334
"org.hibernate.envers.test.integration.superclass.auditparents.ExplicitTransitiveChildEntity",47,7,7,13,3,0,2,3,1,1.0
"org.hibernate.envers.test.integration.superclass.auditparents.ImplicitTransitiveChildEntity",47,7,7,13,3,0,2,3,1,1.0
"org.hibernate.engine.jdbc.dialect.internal.DialectResolverSet",47,6,6,8,9,6,3,8,2,0.9
"org.hibernate.internal.util.collections.JoinedIterator",47,6,5,10,3,0,8,3,4,0.7
"org.hibernate.test.fetchprofiles.join.selfReferencing.Employee",47,6,6,6,10,0,0,0,4,0.8
"org.hibernate.test.type.descriptor.sql.ResultSetProxy",47,6,4,10,5,0,0,4,2,0.9
