"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"me.umov.business.infrastructure.servicelocal.activity.ServiceLocalActivityJpaRepository",8,1,1,1,3,1,0,2,0
"me.umov.business.domain.task.TaskActivityJpaRepository",8,1,1,1,3,1,0,2,0
"me.umov.business.application.authorization.UMovMeJWTClaims",8,1,0,1,0,0,1,0,3
"me.umov.business.application.repository.CustomFieldRepository",8,1,1,1,3,1,1,2,0
"me.umov.business.shared.domain.IntegrationModel",7,4,4,4,0,0,12,1,0
"me.umov.business.taskschedule.application.service.RelationshipConverter",7,2,2,2,2,2,2,2,0
"me.umov.business.domain.workcycle.WorkCycleGenerator",7,2,2,2,2,0,1,0,0
"me.umov.business.taskschedule.domain.ItineraryActivityRelations",7,1,0,1,0,0,0,0,2
"me.umov.business.domain.task.TaskTypeJpaRepository",7,1,1,1,2,1,3,2,0
"me.umov.business.application.repository.IdiomEntryRepository",7,1,1,1,2,1,1,2,0
"me.umov.business.application.repository.TaskTypeRepository",7,1,1,1,2,1,2,2,0
"me.umov.business.application.repository.FeatureToggleRepository",7,1,1,1,2,1,1,2,0
"me.umov.business.taskschedule.domain.ItineraryScheduleJpaRepository",7,0,0,1,3,2,6,4,0
"me.umov.business.application.service.CustomFieldService",7,0,0,1,3,2,0,3,0
"me.umov.business.application.service.TeamService",7,0,0,1,3,2,1,3,0
"me.umov.business.application.service.TaskScheduleService",7,0,0,1,3,2,0,3,0
"me.umov.business.application.service.TaskTypeService",7,0,0,1,3,2,2,3,0
"me.umov.business.application.service.ItemService",7,0,0,1,3,2,0,3,0
"me.umov.business.shared.specification.domain.ISpecification",6,3,3,3,0,0,3,0,0
"me.umov.business.shared.specification.rule.BusinessRule",6,2,2,2,1,0,33,0,0
"me.umov.business.domain.servicelocal.ServiceLocalDAO",6,2,2,2,1,0,2,0,0
"me.umov.business.application.model.dto.ICustomFields",6,2,2,2,1,0,2,0,0
"me.umov.business.taskschedule.application.service.TaskScheduleConverter",6,1,1,1,2,2,4,2,0
"me.umov.business.domain.activity.ActivityDAO",6,1,1,1,2,1,2,1,0
"me.umov.business.domain.team.TeamDAO",6,1,1,1,2,1,2,1,0
"me.umov.business.domain.agent.AgentDAO",6,1,1,1,2,1,2,1,0
"me.umov.business.application.repository.custom.ActivityRepositoryCustom",6,1,1,1,2,1,2,1,0
"me.umov.business.servicelocal.anticorruption.ServiceLocalConverter",6,1,1,1,2,2,2,2,0
"me.umov.business.taskschedule.domain.ItineraryJpaRepository",6,0,0,1,2,1,1,2,0
"me.umov.business.infrastructure.queue.analyzeRule.RuleRepository",6,0,0,1,2,0,1,1,0
"me.umov.business.infrastructure.servicelocal.ServiceLocalJpaRepository",6,0,0,1,3,3,1,5,0
"me.umov.business.domain.client.ClientRepository",6,0,0,1,2,0,0,1,0
"me.umov.business.application.repository.ItemRepository",6,0,0,1,2,1,2,2,0
"me.umov.business.application.repository.TeamRepository",6,0,0,1,2,1,5,3,0
"me.umov.business.application.repository.TaskNotificationRepository",6,0,0,1,2,1,1,2,0
"me.umov.business.recurrence.domain.CronProvider",5,2,2,2,0,0,3,0,0
"me.umov.business.shared.domain.BaseModel",5,2,2,2,0,0,13,0,0
"me.umov.business.shared.domain.BaseClientModel",5,2,2,2,0,0,31,1,0
"me.umov.business.application.controller.EntityIntegration",5,2,2,2,0,0,1,0,0
"me.umov.business.taskschedule.application.service.ConverterFactory",5,1,1,1,1,1,1,1,0
"me.umov.business.taskschedule.application.service.RelationshipConverterFactory",5,1,1,1,1,1,1,1,0
"me.umov.business.application.controller.activityhistory.ActivityHistoryConverter",5,1,1,1,1,1,1,1,0
"me.umov.business.application.controller.workcycle.WorkCycleScheduleConverter",5,1,1,1,1,1,1,1,0
"me.umov.business.application.repository.custom.task.TaskRepositoryCustom",5,1,1,1,1,1,2,1,0
"me.umov.business.infrastructure.activity.ActivityJpaRepository",5,0,0,1,2,2,0,3,0
"me.umov.business.infrastructure.team.TeamJpaRepository",5,0,0,1,2,2,0,3,0
"me.umov.business.infrastructure.agent.AgentJpaRepository",5,0,0,1,2,2,0,3,0
"me.umov.business.taskschedule.domain.ScheduledTasksCreator",4,1,1,1,0,0,2,0,0
"me.umov.business.recurrence.domain.Recurrent",4,1,1,1,0,0,2,1,0
"me.umov.business.recurrence.domain.IDateInterval",4,1,1,1,0,0,5,0,0
"me.umov.business.shared.domain.event.DomainEventListener",4,1,1,1,0,0,5,0,0
"me.umov.business.infrastructure.configuration.SpringConfiguration",4,1,1,1,0,0,2,0,0
"me.umov.business.infrastructure.queue.ProducerNotification",4,1,1,1,0,0,2,0,0
"me.umov.business.domain.activityHistory.ActivityHistoryService",4,1,1,1,0,0,2,0,0
"me.umov.business.domain.servicelocal.ServiceLocalActivityDAO",4,1,1,1,0,0,2,0,0
"me.umov.business.domain.servicelocal.ServiceLocalRepository",4,1,1,1,0,0,1,0,0
"me.umov.business.shared.exception.InvalidIntervalException",4,0,0,1,0,0,3,1,1
"me.umov.business.shared.domain.event.DomainEvent",3,0,0,1,0,0,4,0,0
