"method","loc","cyclo","calls","nbd","param"
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getActivityHistoryId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getClientId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getDateTimeCreated()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getFieldHistoryId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getMediaType()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getPhoto()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getPhotoNumber()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getPhotoSize()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getPhotoStatus()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryPhotoTable.getPrimaryKey()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.getActivityId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.getId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.getIdWithoutCharacters()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.getIdentifier()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.getIntegrationFlag()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.getMediaCount()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.ActivityHistoryTable.getTaskId()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.AgentTable.getAgentAlias()",2,1,1,0,0
"com.trevisan.servletfotoumobile.database.table.AgentTable.getAgentId()",2,1,1,0,0
