"type","dep","i-dep","fan-in","fan-out"
"org.sonar.application.cluster.AppNodesClusterHostsConsistency",23,4,2,10
"org.sonar.server.es.StickyFacetBuilder",19,0,1,4
"org.sonar.scanner.report.ComponentsPublisher",16,7,5,10
"org.sonar.db.rule.RuleRepositoryDaoTest",15,4,0,5
"org.sonar.application.es.EsConnectorImpl",22,0,2,4
"org.sonar.server.issue.notification.IssuesChangesNotificationSerializerTest",10,2,0,2
"org.sonar.server.measure.custom.ws.UpdateAction",20,14,1,16
"org.sonar.core.platform.PluginLoader",11,2,10,8
"org.sonar.ce.task.projectanalysis.issue.UpdateConflictResolverTest",14,7,0,7
"org.sonarqube.ws.client.rules.UpdateRequest",2,0,0,0
"org.sonar.server.authentication.event.AuthenticationEvent",9,3,26,5
"org.sonar.api.impl.ws.SimpleGetRequest",16,2,4,9
"org.sonar.db.component.ComponentTreeQuery",10,0,3,0
"org.sonar.duplications.index.CloneGroup",3,0,17,1
"org.sonar.api.utils.System2Test",10,0,0,6
"org.sonar.ce.task.projectanalysis.metric.MetricImpl",10,1,32,4
"org.sonar.auth.gitlab.GitLabIdentityProvider",17,3,5,7
"org.sonar.ce.task.projectanalysis.component.ReportVisitorsCrawlerTest",15,0,0,3
"org.sonar.api.rule.RuleKeyTest",3,0,0,0
"org.sonar.api.utils.VersionTest",5,0,0,1
"org.sonar.api.batch.sensor.cpd.internal.DefaultCpdTokens",13,8,12,12
"org.sonar.scanner.bootstrap.DefaultScannerWsClientTest",19,8,0,10
"org.sonar.server.platform.db.migration.charset.MssqlCharsetHandler",11,3,2,6
"org.sonar.server.platform.db.migration.engine.MigrationContainerPopulatorImplTest",15,7,0,10
"org.sonar.ce.task.projectanalysis.measure.PostMeasuresComputationChecksStepTest",24,6,0,7
"org.sonar.server.qualityprofile.QProfileRulesImpl",17,9,11,11
"org.sonar.server.startup.RegisterPluginsTest",23,8,0,9
"org.sonar.server.usergroups.ws.UsersAction",19,11,1,15
"org.sonar.ce.task.projectanalysis.step.PersistAnalysisPropertiesStepTest",20,8,0,9
"org.sonar.server.qualityprofile.BuiltInQProfile",10,2,3,3
"org.sonar.ce.task.projectanalysis.component.TreeRootHolderImpl",7,0,4,3
"org.sonar.server.component.NewComponentTest",7,0,0,1
"org.sonar.ce.httpd.CeHttpServer",22,1,2,9
"org.sonar.auth.ldap.LdapAutodiscovery",17,2,29,10
"org.sonarqube.ws.client.projects.ProjectsService",11,5,2,6
"org.sonar.server.authentication.ws.LogoutActionTest",24,8,0,9
"org.sonar.server.es.searchrequest.NestedFieldTopAggregationDefinitionTest",15,0,0,0
"org.sonar.server.batch.ProjectAction",18,8,1,13
"org.sonar.server.authentication.ws.ValidateActionTest",22,8,0,8
"org.sonar.server.branch.pr.ws.DeleteActionTest",23,13,0,14
"org.sonar.server.qualityprofile.QProfileCopierTest",20,8,0,9
"org.sonar.scanner.bootstrap.DefaultScannerWsClient",23,10,27,14
"org.sonar.server.es.EsClientProviderTest",19,2,0,2
"org.sonar.server.ce.ws.AnalysisStatusAction",25,13,1,17
"org.sonar.server.platform.db.migration.version.v84.users.fk.permtemplatesusers.PopulatePermTemplatesUsersUserUuidTest",7,3,0,5
"org.sonar.server.platform.db.migration.version.v84.users.fk.qprofileeditusers.PopulateQProfileEditUsersUserUuidTest",7,3,0,6
"org.sonar.server.platform.db.migration.version.v84.users.fk.userroles.PopulateUserRolesUserUuidTest",7,3,0,5
"org.sonar.db.profiling.ProfiledDataSourceTest",17,1,0,4
"org.sonar.server.user.ws.SetHomepageAction",19,10,1,12
"org.sonar.server.user.UserSession",13,4,244,5
"org.sonar.auth.github.GitHubSettingsTest",5,3,0,3
"org.sonar.ce.task.projectanalysis.measure.MeasureRepoEntry",9,1,8,4
"org.sonar.server.rule.HotspotRuleDescription",6,2,4,4
"org.sonar.server.setting.ws.EncryptActionTest",20,8,0,9
"org.sonar.server.user.index.UserIndexer",25,12,31,17
"org.sonar.server.app.TomcatConnectorsTest",13,1,0,2
"org.sonar.ce.task.projectanalysis.component.ConfigurationRepositoryTest",19,11,0,12
"org.sonar.application.process.EsManagedProcess",12,1,8,4
"org.sonar.application.process.EsManagedProcessTest",17,1,0,3
"org.sonar.server.platform.db.migration.version.v84.RemoveFilesFavouritesFromPropertiesTest",15,3,0,5
"org.sonar.server.platform.db.migration.version.v84.rulesparameters.fk.PopulateActiveRuleParametersRulesParameterUuidTest",12,4,0,5
"org.sonar.server.platform.monitoring.cluster.GlobalSystemSectionTest",19,7,0,7
"org.sonar.db.alm.setting.AlmSettingDaoTest",12,5,0,5
"org.sonar.server.qualityprofile.BuiltInQPChangeNotificationHandlerTest",19,5,0,5
"org.sonar.server.qualityprofile.QProfileTreeImpl",14,9,5,11
"org.sonar.core.platform.PluginLoaderTest",16,1,0,2
"org.sonar.scanner.config.DefaultConfigurationTest",15,7,0,8
"org.sonar.server.rule.DefaultRuleFinderTest",18,11,0,11
"org.sonarqube.wsgenerator.CodeFormatter",17,0,0,5
"org.sonar.server.user.NewUser",5,0,4,0
"org.sonar.db.ce.CeTaskQuery",6,1,26,2
"org.sonar.api.utils.command.Command",11,1,4,5
"org.sonar.server.authentication.event.AuthenticationExceptionMatcher",6,0,2,6
"org.sonar.scanner.repository.DefaultQualityProfileLoaderTest",18,5,0,6
"org.sonar.scanner.scan.filesystem.ByteCharsetDetectorTest",18,0,0,5
"org.sonar.process.cluster.hz.HazelcastMemberImplTest",19,1,0,4
"org.sonar.server.startup.RegisterMetrics",19,10,9,13
"org.sonar.server.platform.ws.DbMigrationJsonWriter",3,2,0,5
"org.sonar.server.email.ws.SendActionTest",18,7,0,8
"org.sonar.server.permission.ws.template.CreateTemplateActionTest",16,8,0,12
"org.sonar.server.platform.db.migration.def.DecimalColumnDefTest",11,5,0,5
"org.sonar.server.hotspot.ws.AssignAction",18,13,1,16
"org.sonar.server.hotspot.ws.EditCommentAction",20,12,1,16
"org.sonar.ce.task.projectanalysis.issue.MovedIssueVisitorTest",21,7,0,8
"org.sonar.server.log.ServerLoggingTest",30,5,0,5
"org.sonar.server.issue.TransitionServiceTest",22,10,0,10
"org.sonar.server.platform.ws.StatusAction",11,8,1,10
"org.sonar.server.rule.ws.DeleteActionTest",25,14,0,15
"org.sonar.scanner.scan.filesystem.InputComponentStoreTest",20,8,0,10
"org.sonar.server.issue.index.IssueIndexDefinition",11,7,6,8
"org.sonar.server.ce.ws.SubmitAction",19,8,2,13
"org.sonar.server.rule.ws.ShowAction",18,11,1,14
"org.sonar.core.util.UuidGeneratorImplTest",9,0,0,7
"org.sonar.server.es.searchrequest.TopAggregationDefinition",4,0,4,4
"org.sonar.scanner.repository.DefaultMetricsRepositoryLoader",9,4,2,8
"org.sonar.server.measure.ws.SearchHistoryResult",17,5,1,6
"org.sonarqube.ws.client.BaseRequestTest",11,1,0,4
"org.sonar.db.DBSessionsImpl",10,2,3,9
"org.sonar.core.util.Protobuf",11,0,5,2
"org.sonar.ce.task.projectanalysis.source.SourceLineReadersFactory",24,15,2,17
"org.sonar.ce.task.projectanalysis.step.SmallChangesetQualityGateSpecialCaseTest",19,9,0,10
"org.sonar.db.component.ComponentDtoTest",6,3,0,3
"org.sonar.application.AppFileSystem",22,2,2,5
"org.sonar.server.source.SourceServiceTest",19,5,0,6
"org.sonar.auth.gitlab.GitLabSettings",8,3,2,5
"org.sonar.server.issue.notification.ChangesOnMyIssuesEmailTemplate",20,3,1,7
"org.sonar.server.authentication.InitFilter",18,7,1,9
"org.sonar.server.rule.CommonRuleDefinitionsImpl",6,5,1,7
"org.sonar.server.usertoken.ws.GenerateAction",19,10,1,14
"org.sonar.server.authentication.ws.LoginAction",25,12,1,15
"org.sonar.server.issue.SetSeverityActionTest",26,10,0,11
"org.sonar.server.platform.db.migration.version.v84.permissiontemplates.fk.permtplcharacteristics.PopulatePermTplCharacteristicsTemplateUuidColumnTest",8,4,0,6
"org.sonar.ce.task.projectanalysis.step.ComputeQProfileMeasureStepTest",24,10,0,11
"org.sonar.server.source.ws.ShowActionTest",24,13,0,14
"org.sonar.db.metric.MetricDao",19,3,5,7
"org.sonar.ce.monitoring.CeTasksMBeanImpl",12,6,2,11
"org.sonar.process.cluster.hz.HazelcastMemberImpl",17,0,1,4
"org.sonar.api.scan.filesystem.PathResolver",12,1,21,6
"org.sonar.ce.task.projectanalysis.scm.DbScmInfoTest",6,0,0,1
"org.sonar.server.platform.db.migration.sql.CreateTableBuilderDbTesterTest",16,4,0,6
"org.sonar.api.utils.ZipUtilsTest",16,0,0,3
"org.sonar.server.qualitygate.QualityGateTest",11,0,0,1
"org.sonar.duplications.index.PackedMemoryCloneIndexTest",12,2,0,3
"org.sonar.xoo.lang.MeasureSensor",18,12,2,20
"org.sonar.duplications.detector.suffixtree.SuffixTreeCloneDetectionAlgorithmTest",13,5,0,7
"org.sonar.db.organization.OrganizationHelperTest",20,5,0,6
"org.sonar.server.duplication.ws.ShowAction",19,11,1,15
"org.sonar.db.rule.RuleForIndexingDto",5,1,4,1
"org.sonar.server.issue.Result",6,0,0,5
"org.sonar.server.ws.WsParameterBuilder",9,4,0,7
"org.sonar.server.tester.MockUserSession",12,4,7,7
"org.sonar.api.batch.sensor.issue.internal.DefaultExternalIssue",12,5,10,8
"org.sonar.ce.container.CePluginJarExploderTest",10,3,0,5
"org.sonar.db.organization.OrganizationDbTester",12,6,7,7
"org.sonar.server.permission.UserPermissionChanger",10,4,3,5
"org.sonar.api.utils.command.CommandTest",10,1,0,1
"org.sonar.ce.task.projectanalysis.step.LoadDuplicationsFromReportStep",22,17,1,22
"org.sonar.ce.task.projectanalysis.filemove.MutableMovedFilesRepositoryImplTest",9,2,0,3
"org.sonar.server.measure.ws.SearchHistoryResponseFactory",16,4,0,5
"org.sonar.api.server.rule.internal.DefaultRepository",13,2,3,6
"org.sonar.ce.task.projectanalysis.filemove.ScoreMatrixDumperImplTest",22,3,0,7
"org.sonar.server.ce.http.CeHttpClientImplTest",20,3,0,4
"org.sonar.server.webhook.WebHooksImpl",19,10,2,14
"org.sonar.db.user.RoleDaoTest",13,5,0,6
"org.sonar.application.es.EsLoggingTest",10,1,0,3
"org.sonar.server.issue.ws.AddCommentAction",22,14,1,18
"org.sonar.db.dump.SQSchemaDumper",9,1,1,7
"org.sonar.server.platform.db.migration.version.v84.permissiontemplates.fk.permtemplatesusers.PopulatePermTemplatesUsersTemplateUuidColumnTest",8,4,0,5
"org.sonar.server.platform.db.migration.version.v82.MigrateManualVulnerabilitiesToSecurityHotSpotsTest",19,3,0,8
"org.sonar.server.platform.db.migration.version.v84.users.fk.organizationmembers.PopulateOrganizationMembersUserUuidTest",7,3,0,5
"org.sonar.core.util.logs.NullProfiler",1,0,1,1
"org.sonarqube.ws.client.components.TreeRequest",2,0,0,0
"org.sonar.api.rules.RuleParam",2,0,5,3
"org.sonar.server.organization.OrganizationUpdater",9,4,6,5
"org.sonar.server.ce.http.CeHttpClientImpl",14,2,3,7
"org.sonar.server.source.DecorationDataHolder",4,0,15,5
"org.sonar.api.batch.rule.internal.NewActiveRule",7,2,9,3
"org.sonar.api.batch.sensor.measure.internal.DefaultMeasure",13,6,10,10
"org.sonar.db.qualityprofile.QualityProfileDbTester",17,10,3,11
"org.sonar.ce.task.projectanalysis.measure.MeasureDtoToMeasure",7,2,2,4
"org.sonar.batch.bootstrapper.LoggingConfigurationTest",5,0,0,1
"org.sonar.server.organization.OrganisationSupport",15,11,4,13
"org.sonar.server.platform.db.migration.sql.AlterColumnsBuilder",11,4,29,7
"org.sonar.db.user.UserTokenDaoTest",10,3,0,4
"org.sonar.server.platform.db.migration.version.v84.users.fk.groupsusers.PopulateGroupsUsersUserUuidTest",8,3,0,5
"org.sonar.scanner.scm.ScmPublisher",20,14,1,15
"org.sonar.server.qualityprofile.ws.ActivateRuleAction",24,14,2,17
"org.sonar.server.project.ws.SearchMyProjectsData",15,4,1,6
"org.sonar.db.measure.MeasureTreeQuery",10,1,2,2
"org.sonar.server.l18n.I18nRule",11,1,13,6
"org.sonar.ce.task.projectanalysis.qualitymodel.RatingSettings",15,3,7,7
"org.sonar.ce.task.projectanalysis.step.PersistAnalysisStep",14,13,2,16
"org.sonar.server.permission.ws.SearchGlobalPermissionsAction",18,10,1,14
"org.sonar.server.platform.db.migration.version.v83.PopulateSummaryCommentEnabledColumnForGitHubTest",10,3,0,6
"org.sonar.server.favorite.FavoriteUpdaterTest",11,6,0,8
"org.sonar.server.plugins.ws.UpdatesAction",16,6,2,9
"org.sonar.server.issue.SetTypeActionTest",24,9,0,10
"org.sonar.server.platform.ws.UpgradesActionTest",20,5,0,6
"org.sonar.server.platform.db.migration.version.v84.rulesprofiles.fk.orgqprofiles.PopulateOrgQProfilesRulesProfileUuidTest",7,3,0,5
"org.sonar.scanner.rule.DefaultActiveRulesLoader",19,6,2,10
"org.sonar.process.sharedmemoryfile.DefaultProcessCommands",2,0,13,4
"org.sonar.db.permission.GroupPermissionDao",15,5,3,8
"org.sonar.server.ws.DumbResponse",15,3,8,8
"org.sonar.server.platform.ServerLifecycleNotifierTest",10,3,0,4
"org.sonar.db.dialect.PostgreSqlTest",12,2,0,3
"org.sonar.api.ce.posttask.QualityGateBuilder_PostProjectAnalysisTaskTesterTest",6,0,0,0
"org.sonar.server.platform.db.migration.step.MassUpdate",8,2,74,7
"org.sonar.server.measure.index.ProjectsTextSearchQueryFactory",16,1,0,4
"org.sonar.server.user.SecurityRealmFactory",13,7,15,11
"org.sonar.api.batch.sensor.highlighting.internal.DefaultHighlighting",13,6,9,10
"org.sonar.scanner.config.DefaultConfiguration",15,6,9,10
"org.sonar.api.config.internal.AesCipher",14,1,15,6
"org.sonar.ce.task.projectanalysis.source.NewLinesRepositoryTest",19,9,0,12
"org.sonar.db.source.FileSourceDao",17,3,5,6
"org.sonar.server.issue.ws.DeleteCommentAction",22,12,1,16
"org.sonar.server.projecttag.ws.SearchActionTest",29,16,0,17
"org.sonar.server.platform.db.migration.version.v84.metrics.qualitygateconditions.PopulateQualityGateConditionsMetricUuidTest",10,2,0,3
"org.sonar.server.platform.db.migration.version.v84.rulesprofiles.fk.activerules.PopulateActiveRulesProfileUuidTest",6,2,0,3
"org.sonar.server.webhook.WebhookDeliveryStorageTest",16,7,0,8
"org.sonar.server.platform.db.migration.version.v84.rulesprofiles.fk.qprofilechanges.PopulateQProfileChangesRulesProfileUuidTest",7,3,0,5
"org.sonar.db.issue.PrIssueDto",7,1,2,1
"org.sonar.server.webhook.WebhookDelivery",5,0,1,0
"org.sonar.server.issue.notification.IssuesChangesNotificationBuilderTesting",21,7,0,8
"org.sonar.scanner.rule.QProfile",2,0,8,4
"org.sonar.db.measure.LiveMeasureDao",15,6,2,9
"org.sonar.server.platform.db.migration.step.DdlChange",9,2,311,9
"org.sonar.core.i18n.DurationLabelTest",4,0,0,2
"org.sonar.ce.task.projectanalysis.issue.NewAdHocRule",10,1,12,2
"org.sonar.server.platform.db.migration.AutoDbMigrationTest",19,9,0,10
"org.sonar.ce.task.step.ComputationStepExecutor",9,4,17,10
"org.sonar.process.cluster.hz.DistributedAnswerTest",9,0,0,1
"org.sonar.db.dialect.OracleTest",9,1,0,2
"org.sonar.server.es.SortingTest",6,0,0,2
"org.sonar.server.qualitygate.changeevent.QGChangeEventTest",15,6,0,6
"org.sonar.server.organization.ws.OrganizationsWsSupport",14,6,5,6
"org.sonar.server.issue.TransitionActionTest",29,13,0,14
"org.sonar.scanner.bootstrap.ScannerPluginInstaller",15,5,1,8
"org.sonar.server.authentication.OAuth2CallbackFilter",18,7,1,9
"org.sonar.api.server.rule.internal.DefaultNewRuleTest",11,3,0,3
"org.sonar.ce.task.projectanalysis.measure.qualitygatedetails.QualityGateDetailsDataTest",8,5,0,5
"org.sonar.server.platform.db.migration.version.v84.permissiontemplates.fk.permtemplatesgroups.PopulatePermTemplatesGroupsTemplateUuidColumnTest",8,4,0,5
"org.sonar.server.authentication.UserSessionInitializer",17,5,3,7
"org.sonar.server.newcodeperiod.ws.UnsetAction",15,13,1,15
"org.sonar.process.logging.LogbackJsonLayout",17,0,4,5
"org.sonar.server.source.ws.LinesJsonWriter",7,3,2,7
"org.sonar.server.user.ws.SetSettingActionTest",13,8,0,8
"org.sonar.api.CoreProperties",2,2,67,2
"org.sonar.db.event.EventComponentChangeDto",3,0,8,0
"org.sonar.server.user.DoPrivileged",6,2,1,4
"org.sonar.api.config.ConfigurationTest",9,0,0,5
"org.sonar.ce.task.projectanalysis.formula.coverage.CoverageUtilsTest",16,3,0,6
"org.sonar.duplications.block.ByteArray",4,0,24,6
"org.sonar.scanner.bootstrap.ScannerPluginRepository",15,6,8,10
"org.sonar.application.AppLogging",17,5,2,6
"org.sonar.server.app.TomcatContextsTest",21,2,0,2
"org.sonar.api.ce.measure.test.TestMeasureComputerDefinitionTest",7,1,0,1
"org.sonar.server.es.request.ProxyIndexRequestBuilderTest",20,5,0,6
"org.sonar.scanner.bootstrap.ScannerPluginInstallerTest",19,1,0,4
"org.sonar.scanner.sensor.ModuleSensorOptimizerTest",15,9,0,9
"org.sonar.auth.ldap.LdapGroupsProviderTest",6,2,0,2
"org.sonar.api.server.rule.RuleParamTypeTest",2,0,0,0
"org.sonar.ce.task.projectanalysis.issue.filter.IssueFilter",19,6,5,7
"org.sonar.server.es.EsClientProvider",30,3,2,7
"org.sonar.server.qualityprofile.ws.RestoreAction",22,14,1,16
"org.sonar.scanner.mediumtest.branch.BranchMediumTest",23,8,0,10
"org.sonar.ce.task.projectanalysis.formula.AverageFormulaExecutionTest",22,8,0,8
"org.sonar.db.version.SqTables",4,0,3,0
"org.sonar.server.user.UpdateUser",3,0,36,0
"org.sonar.core.util.ContextException",9,0,6,6
"org.sonar.api.batch.fs.internal.PathPattern",8,4,9,8
"org.sonar.ce.configuration.CeConfigurationImplTest",9,3,0,7
"org.sonar.ce.task.projectanalysis.step.ComputeQProfileMeasureStep",17,14,1,18
"org.sonar.duplications.detector.suffixtree.Search",7,0,1,4
"org.sonar.ce.task.projectanalysis.issue.EffortAggregator",12,7,2,12
"org.sonar.ce.task.projectanalysis.qualityprofile.RegisterQualityProfileStatusStep",21,13,2,15
"org.sonar.api.batch.fs.internal.fs.DefaultFileSystemTest",10,2,0,2
"org.sonar.auth.ldap.LdapGroupsProvider",14,3,7,8
"org.sonar.server.authentication.RequestAuthenticatorImplTest",19,7,0,7
"org.sonar.scanner.scan.filesystem.CharsetDetectorTest",21,0,0,1
"org.sonar.ce.task.projectanalysis.issue.commonrule.CommentDensityRuleTest",20,14,0,15
"org.sonar.server.platform.db.migration.version.v80.PopulateProjectQualityGatesTableTest",11,1,0,4
"org.sonar.server.ui.ws.MarketplaceActionTest",24,12,0,13
"org.sonar.auth.ldap.LdapAuthenticator",11,3,6,9
"org.sonar.db.es.EsQueueDaoTest",11,4,0,4
"org.sonar.server.platform.db.migration.version.v82.PopulateProjectsTableTest",15,4,0,6
"org.sonar.server.ws.WsParameterBuilderTest",17,3,0,3
"org.sonar.xoo.test.CoveragePerTestSensor",23,13,1,19
"org.sonar.server.issue.ws.SetTypeAction",23,14,1,17
"org.sonar.server.organization.ws.AddMemberAction",24,11,1,15
"org.sonar.scanner.rule.DefaultActiveRulesLoaderTest",24,6,0,7
"org.sonar.server.permission.ws.AddUserAction",26,16,1,17
"org.sonar.server.qualitygate.ws.SelectAction",18,10,1,11
"org.sonar.server.platform.db.migration.version.v82.CreateProjectsTable",12,7,1,8
"org.sonar.server.platform.db.migration.version.v00.CreateInitialSchemaTest",9,1,0,4
"org.sonar.api.batch.sensor.rule.internal.DefaultAdHocRule",10,4,10,7
"org.sonar.ce.task.projectanalysis.api.measurecomputer.ComponentImpl",6,1,13,6
"org.sonar.api.ce.measure.test.TestComponent",6,1,13,6
"org.sonar.api.batch.bootstrap.ProjectDefinitionTest",5,1,0,2
"org.sonar.ce.task.projectanalysis.measure.MapBasedRawMeasureRepository",10,2,2,4
"org.sonar.api.utils.WildcardPattern",7,0,9,5
"org.sonar.api.batch.sensor.issue.internal.AbstractDefaultIssue",21,9,2,14
"org.sonar.process.AesCipher",12,0,15,5
"org.sonar.server.startup.RegisterPermissionTemplates",16,10,2,13
"org.sonar.xoo.lang.MeasureSensorTest",19,7,0,7
"org.sonar.server.qualitygate.notification.QGChangeEmailTemplate",8,5,2,10
"org.sonar.db.user.UserPropertiesDaoTest",8,2,0,2
"org.sonar.server.issue.ws.DoTransitionAction",25,15,1,18
"org.sonar.server.plugins.ws.InstalledAction",27,11,2,15
"org.sonar.db.component.SnapshotQuery",2,0,13,0
"org.sonar.db.event.EventDto",5,0,19,0
"org.sonar.application.command.JavaCommand",10,1,7,7
"org.sonar.server.util.AbstractStoppableExecutorService",10,1,4,5
"org.sonar.ce.task.projectanalysis.api.measurecomputer.MeasureImplTest",5,1,0,1
"org.sonar.ce.task.projectanalysis.api.measurecomputer.MeasureComputerDefinitionImpl",7,1,4,6
"org.sonar.api.impl.utils.DefaultTempFolder",12,3,11,6
"org.sonar.ce.task.projectanalysis.qualitymodel.ReliabilityAndSecurityRatingMeasuresVisitor",18,9,2,11
"org.sonar.ce.task.projectanalysis.scm.ScmInfoImplTest",4,0,0,1
"org.sonar.server.es.MigrationEsClientImplTest",14,3,0,7
"org.sonar.api.server.authentication.DisplayTest",4,0,0,0
"org.sonar.scanner.bootstrap.ExtensionInstallerTest",13,6,0,10
"org.sonar.db.TestDbImpl",12,3,2,6
"org.sonar.server.platform.db.migration.charset.PostgresCharsetHandlerTest",16,1,0,2
"org.sonar.server.rule.RuleDefinitionsLoaderTest",5,2,0,4
"org.sonar.api.batch.sensor.highlighting.internal.DefaultHighlightingTest",16,6,0,7
"org.sonar.server.platform.db.migration.version.v84.groups.organizations.PopulateOrganizationsDefaultGroupUuidTest",10,2,0,3
"org.sonar.xoo.rule.OneIssuePerLineSensorTest",16,8,0,8
"org.sonar.ce.task.projectanalysis.step.PersistProjectLinksStep",18,9,2,11
"org.sonar.server.qualitygate.ws.RenameAction",17,9,1,11
"org.sonarqube.ws.client.projects.SearchRequest",2,0,0,0
"org.sonar.db.permission.UserPermissionDao",11,5,3,9
"org.sonar.server.qualityprofile.ws.SearchUsersRequest",2,0,1,0
"org.sonar.server.es.newindex.BuiltIndex",15,1,8,4
"org.sonar.ce.task.projectanalysis.measure.LiveMeasureDtoToMeasure",7,2,1,4
"org.sonar.scanner.issue.ignore.scanner.IssueExclusionsLoader",13,9,7,15
"org.sonar.ce.task.projectanalysis.step.CustomMeasuresCopyStep",17,14,1,17
"org.sonar.scanner.scan.filesystem.LanguageDetection",19,5,7,7
"org.sonar.server.qualitygate.ws.QualityGatesWs",14,5,0,8
"org.sonar.server.platform.ws.HealthCheckerModuleTest",20,11,0,12
"org.sonar.ce.task.projectanalysis.issue.ProjectTrackerBaseLazyInput",22,10,2,14
"org.sonar.scanner.mediumtest.issues.MultilineIssuesMediumTest",15,4,0,4
"org.sonar.xoo.test.TestExecutionSensor",22,13,1,18
"org.sonar.server.qualitygate.ws.GetByProjectAction",22,13,1,17
"org.sonar.ce.task.projectanalysis.formula.DistributionFormulaExecutionTest",19,7,0,7
"org.sonar.server.qualitygate.ws.CreateConditionAction",20,10,1,13
"org.sonar.ce.task.projectanalysis.issue.AdHocRuleCreator",18,10,5,10
"org.sonarqube.ws.client.hotspots.SearchRequest",2,0,0,0
"org.sonar.api.user.UserQuery",5,0,5,3
"net.sourceforge.pmd.cpd.TokenEntry",2,0,5,4
"org.sonar.server.platform.web.SecurityServletFilterTest",12,0,0,1
"org.sonar.ce.task.projectanalysis.filemove.SourceSimilarityImplTest",9,0,0,2
"org.sonar.ce.task.projectanalysis.step.PersistMeasuresStep",17,15,2,18
"org.sonar.ce.task.projectanalysis.filemove.AddedFileRepositoryImplTest",13,2,0,3
"org.sonar.server.badge.ws.SvgGeneratorTest",14,4,0,8
"org.sonarqube.ws.client.organizations.OrganizationsService",12,5,2,6
"org.sonar.server.es.request.ProxyPutMappingRequestBuilderTest",13,3,0,6
"org.sonar.ce.task.projectanalysis.measure.MeasureRepositoryImpl",17,9,4,12
"org.sonar.ce.task.projectanalysis.component.ComponentUuidFactoryWithMigration",17,8,10,13
"org.sonar.server.app.EmbeddedTomcat",10,2,2,5
"org.sonar.server.platform.web.RequestIdFilterTest",19,3,0,3
"org.sonar.server.authentication.BasicAuthentication",13,6,3,10
"org.sonar.server.batch.ProjectDataLoader",20,11,1,13
"org.sonar.server.ce.queue.BranchSupportTest",21,4,0,5
"org.sonar.server.qualityprofile.ws.AddProjectAction",17,11,1,13
"org.sonar.server.rule.SingleDeprecatedRuleKeyTest",13,4,0,4
"org.sonar.db.qualityprofile.QualityProfileMapper",6,1,1,1
"org.sonar.db.alm.setting.AlmSettingDto",2,0,5,0
"org.sonar.server.user.TestUserSessionFactory",8,3,4,6
"org.sonar.application.cluster.health.DelegateHealthStateRefresherExecutorService",10,1,2,4
"org.sonar.ce.task.projectanalysis.source.RangeOffsetConverterTest",7,1,0,2
"org.sonar.server.es.SearchOptionsTest",8,2,0,2
"org.sonar.duplications.detector.suffixtree.StringSuffixTree",3,0,1,1
"org.sonar.scanner.cpd.index.SonarCpdBlockIndex",19,12,7,13
"org.sonar.server.platform.db.migration.step.BaseSqlStatement",7,1,2,2
"org.sonar.ce.task.projectanalysis.source.SourceLinesDiffImplTest",17,8,0,10
"org.sonar.server.app.TomcatContexts",13,2,3,7
"org.sonarqube.ws.client.usergroups.UserGroupsService",10,5,2,6
"org.sonar.ce.task.projectanalysis.issue.IntegrateIssuesVisitor",11,6,3,9
"org.sonar.ce.task.projectanalysis.step.PersistCrossProjectDuplicationIndexStep",15,13,1,16
"org.sonar.db.source.FileSourceDtoTest",11,0,0,1
"org.sonar.server.platform.db.migration.version.v84.util.SqlHelper",7,1,33,3
"org.sonarqube.ws.client.components.ComponentsService",11,4,2,5
"org.sonar.server.qualityprofile.ws.DeleteAction",20,10,1,13
"org.sonar.server.user.ws.ChangePasswordAction",14,13,1,16
"org.sonar.api.rules.AnnotationRuleParser",16,5,3,7
"org.sonar.ce.CeDistributedInformationImplTest",17,3,0,4
"org.sonar.db.component.BranchDao",10,4,7,7
"org.sonar.server.component.index.SuggestionQuery",5,0,2,1
"org.sonar.server.platform.monitoring.DbConnectionSection",7,3,2,6
"org.sonar.server.ws.ServletResponse",12,3,4,6
"org.sonar.db.qualityprofile.SearchUsersQuery",12,1,2,4
"org.sonar.process.Props",5,0,70,5
"org.sonar.server.platform.db.migration.sql.RenameColumnsBuilder",13,6,4,12
"org.sonar.server.authentication.CookiesTest",10,0,0,0
"org.sonar.server.language.ws.ListActionTest",8,4,0,7
"org.sonar.markdown.HtmlListChannel",3,0,1,6
"org.sonar.ce.task.projectanalysis.qualitymodel.NewSecurityReviewMeasuresVisitor",19,9,2,13
"org.sonar.db.issue.IssueTesting",19,10,7,11
"org.sonar.server.platform.db.migration.version.v84.groups.grouproles.PopulateGroupRolesGroupUuidTest",10,2,0,3
"org.sonar.auth.ldap.LdapSearchTest",12,1,0,4
"org.sonar.ce.task.projectanalysis.step.ViewsLanguageDistributionMeasuresStepTest",15,5,0,6
"org.sonar.server.issue.ws.SetSeverityAction",20,14,1,17
"org.sonar.server.qualityprofile.ws.AddGroupAction",20,12,1,14
"org.sonar.server.qualityprofile.ws.AddUserAction",20,12,1,14
"org.sonar.server.usergroups.ws.CreateAction",22,10,1,14
"org.sonar.server.qualityprofile.QProfileResetImplTest",23,13,0,14
"org.sonar.server.qualitygate.ws.CopyAction",19,10,1,11
"org.sonar.server.notification.NotificationManager",8,2,25,4
"org.sonar.ce.task.projectanalysis.scm.Changeset",5,0,16,2
"org.sonar.api.task.TaskDefinition",6,0,2,4
"org.sonar.markdown.MarkdownTest",2,0,0,0
