"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"net.sourceforge.pmd.lang.ecmascript.ast.AbstractEcmascriptNode",53,8,8,11,3,2,45,4,1
"net.sourceforge.pmd.cpd.PLSQLTokenizer",53,6,4,15,9,5,2,9,5
"net.sourceforge.pmd.lang.ecmascript.ast.ASTTryStatementTest",53,5,4,5,4,0,0,2,0
"net.sourceforge.pmd.cpd.PythonTokenizerTest",53,5,5,5,8,2,0,5,1
"net.sourceforge.pmd.util.viewer.gui.EvaluationResultsPanel",53,4,3,6,12,4,1,7,2
"net.sourceforge.pmd.properties.IntegerPropertyTest",52,11,1,12,1,0,0,2,3
"net.sourceforge.pmd.properties.DoubleMultiProperty",52,9,5,8,4,2,3,5,0
"net.sourceforge.pmd.properties.FloatMultiProperty",52,9,5,8,4,2,3,5,0
"net.sourceforge.pmd.properties.FloatProperty",52,9,5,8,3,2,3,4,0
"net.sourceforge.pmd.properties.IntegerMultiProperty",52,9,5,8,4,2,3,5,0
"net.sourceforge.pmd.util.filter.RegexStringFilter",52,6,5,10,3,0,8,3,4
"net.sourceforge.pmd.lang.java.rule.AbstractPoorMethodCall",52,5,1,15,8,7,1,10,0
"net.sourceforge.pmd.lang.apex.ast.DumpFacade",52,3,2,10,6,1,2,3,2
"net.sourceforge.pmd.docs.GenerateRuleDocsCmd",52,3,3,3,16,3,0,9,0
"net.sourceforge.pmd.properties.CharacterProperty",51,10,7,9,3,2,4,5,0
"net.sourceforge.pmd.properties.BooleanMultiProperty",51,9,5,8,5,2,3,4,0
"net.sourceforge.pmd.lang.ast.xpath.saxon.AttributeNode",51,8,8,9,8,2,1,5,3
"net.sourceforge.pmd.lang.ast.AbstractNodeTransversalTest",51,7,4,7,7,0,0,1,2
"net.sourceforge.pmd.renderers.CSVWriter",51,5,3,9,4,0,1,3,3
"net.sourceforge.pmd.cpd.DartTokenizerTest",51,5,5,5,10,1,0,4,2
"net.sourceforge.pmd.properties.AbstractNumericPropertyDescriptorTester",50,11,6,11,5,2,4,5,0
"net.sourceforge.pmd.properties.LongProperty",50,9,5,8,2,2,3,5,0
"net.sourceforge.pmd.util.StringUtilTest",50,9,9,9,2,0,0,1,0
"net.sourceforge.pmd.document.RegionByLineImp",50,8,6,10,0,0,12,2,4
"net.sourceforge.pmd.lang.apex.rule.design.NcssTypeCountRule",50,7,7,12,7,7,0,9,0
"net.sourceforge.pmd.lang.vm.ast.ASTStringLiteral",50,6,6,12,1,0,2,3,0
"net.sourceforge.pmd.it.PMDExecutor",50,5,2,7,6,1,0,5,5
"net.sourceforge.pmd.lang.java.rule.errorprone.AvoidDuplicateLiteralsTest",50,5,5,5,7,2,0,4,0
"net.sourceforge.pmd.lang.plsql.ast.CursorForLoopTest",50,5,5,5,3,1,0,2,0
"net.sourceforge.pmd.RuleSetWriterTest",50,4,4,5,8,1,0,2,2
"net.sourceforge.pmd.lang.java.rule.design.NPathComplexityRule",50,4,3,7,11,8,0,11,4
"net.sourceforge.pmd.lang.java.rule.errorprone.UnnecessaryConversionTemporaryRule",50,3,3,13,7,6,0,8,4
"net.sourceforge.pmd.cpd.token.AntlrToken",49,11,11,11,3,1,4,2,2
"net.sourceforge.pmd.lang.java.qname.JavaOperationQualifiedName",49,9,6,9,2,1,10,3,3
"net.sourceforge.pmd.cpd.DartTokenizer",49,8,1,13,5,3,2,6,3
"net.sourceforge.pmd.lang.apex.ast.ASTUserClass",49,7,7,12,2,1,32,6,1
"net.sourceforge.pmd.lang.apex.ast.ASTUserInterface",49,7,7,12,2,1,8,5,1
"net.sourceforge.pmd.lang.LanguageVersionDiscoverer",49,7,6,11,4,0,4,2,1
"net.sourceforge.pmd.stat.MetricTest",49,7,7,7,3,0,0,0,2
"net.sourceforge.pmd.lang.rule.AbstractRuleViolationFactoryTest",49,6,4,6,8,4,0,6,2
"net.sourceforge.pmd.lang.apex.ast.TestQueryValidators",49,5,4,5,5,0,0,1,0
"net.sourceforge.pmd.lang.apex.rule.security.ApexXSSFromEscapeFalseRule",49,4,2,13,6,5,0,8,1
"net.sourceforge.pmd.lang.apex.multifile.ApexMultifileVisitorTest",49,4,3,3,17,10,1,13,0
"net.sourceforge.pmd.util.viewer.gui.ParseExceptionHandler",49,3,2,4,12,1,2,12,2
"net.sourceforge.pmd.cpd.CSVRendererTest",49,3,2,3,8,2,0,3,0
"net.sourceforge.pmd.docs.EscapeUtilsTest",49,3,3,3,4,0,0,1,0
"net.sourceforge.pmd.lang.java.rule.codestyle.AtLeastOneConstructorRule",49,3,2,12,8,6,0,7,0
"net.sourceforge.pmd.lang.plsql.rule.PLSQLRuleChainVisitor",49,3,1,5,12,8,1,10,2
"net.sourceforge.pmd.lang.plsql.symboltable.OccurrenceFinder",49,1,1,8,9,3,1,5,1
"net.sourceforge.pmd.lang.ast.Node",48,39,39,39,6,2,316,2,0
"net.sourceforge.pmd.properties.BooleanProperty",48,9,6,8,3,2,13,5,0
"net.sourceforge.pmd.lang.apex.rule.errorprone.AvoidNonExistentAnnotationsRule",48,7,6,9,10,10,0,12,0
"net.sourceforge.pmd.properties.modules.NumericPropertyModule",48,7,6,12,4,0,2,3,2
"net.sourceforge.pmd.lang.ast.SourceCodePositioner",48,6,5,10,1,0,8,2,2
"net.sourceforge.pmd.util.viewer.gui.XPathPanel",48,4,3,7,10,4,1,8,2
"net.sourceforge.pmd.renderers.CodeClimateRule",48,3,2,3,8,4,2,6,5
"net.sourceforge.pmd.docs.SidebarGeneratorTest",48,2,2,3,21,4,0,6,1
"net.sourceforge.pmd.lang.ecmascript.ast.ASTFunctionNode",47,11,11,13,1,0,3,2,0
"net.sourceforge.pmd.lang.apex.ast.EmptySymbolProvider",47,10,9,10,4,0,1,1,1
"net.sourceforge.pmd.properties.StringPropertyTest",47,9,1,10,1,0,0,2,3
"net.sourceforge.pmd.cpd.token.internal.BaseTokenFilter",47,7,2,12,3,3,2,5,2
"net.sourceforge.pmd.properties.TypePropertyTest",47,7,1,7,8,0,0,3,2
"net.sourceforge.pmd.lang.jsp.ast.AbstractJspNode",47,7,7,15,1,1,24,3,1
"net.sourceforge.pmd.lang.vf.ast.AbstractVFNode",47,7,7,15,1,1,19,3,1
"net.sourceforge.pmd.lang.apex.DefaultRulesetTest",47,6,6,4,12,3,0,4,2
"net.sourceforge.pmd.lang.LanguageFilenameFilter",47,4,4,11,6,0,3,3,1
"net.sourceforge.pmd.cpd.MatchTest",47,4,3,4,5,0,0,1,0
"net.sourceforge.pmd.lang.java.metrics.impl.CycloMetric",47,4,4,8,9,7,4,8,2
"net.sourceforge.pmd.processor.MultiThreadProcessor",47,3,1,6,9,3,2,6,3
"net.sourceforge.pmd.lang.apex.rule.bestpractices.ApexUnitTestClassShouldHaveAssertsRule",47,2,1,7,11,6,0,9,1
"net.sourceforge.pmd.lang.plsql.rule.codestyle.LineLengthRule",47,2,2,5,8,5,0,7,2
"net.sourceforge.pmd.lang.java.rule.AbstractJavaMetricsRule",46,9,9,9,10,10,5,12,0
"net.sourceforge.pmd.properties.constraints.ConstraintFactory",46,8,7,3,2,0,0,1,0
"net.sourceforge.pmd.properties.IntegerProperty",46,8,4,7,3,2,5,4,0
"net.sourceforge.pmd.lang.java.ast.ASTSwitchStatement",46,7,7,12,3,0,16,5,0
"net.sourceforge.pmd.lang.plsql.dfa.DFAPLSQLGraphRule",46,7,7,7,10,8,1,10,1
"net.sourceforge.pmd.lang.symboltable.ApplierTest",46,6,6,6,5,1,0,4,2
"net.sourceforge.pmd.cpd.GridBagHelper",46,5,5,5,7,0,2,1,7
"net.sourceforge.pmd.cpd.ApexTokenizer",46,4,4,6,8,1,2,5,2
"net.sourceforge.pmd.lang.java.ast.ASTClassOrInterfaceDeclarationTest",46,4,4,4,5,1,0,1,4
"net.sourceforge.pmd.lang.wsdl.rule.AbstractWsdlRuleTest",46,4,3,4,12,7,0,9,1
"net.sourceforge.pmd.lang.xml.rule.AbstractXmlRuleTest",46,4,3,19,12,7,0,9,1
"net.sourceforge.pmd.lang.java.rule.errorprone.AvoidFieldNameMatchingMethodNameRule",46,2,2,9,11,6,0,8,0
"net.sourceforge.pmd.lang.java.rule.performance.BigIntegerInstantiationRule",46,1,1,14,13,11,0,13,0
"net.sourceforge.pmd.lang.jsp.ast.ASTElement",45,12,12,14,0,0,4,2,3
"net.sourceforge.pmd.lang.vf.ast.ASTElement",45,12,12,14,0,0,4,2,3
"net.sourceforge.pmd.properties.CharacterPropertyTest",45,9,3,9,2,0,0,1,2
"net.sourceforge.pmd.cache.AnalysisResult",45,7,6,7,10,1,2,3,2
"net.sourceforge.pmd.lang.java.ast.AbstractAnyTypeDeclaration",45,7,7,12,3,3,6,6,1
"net.sourceforge.pmd.lang.java.ast.ASTClassOrInterfaceType",45,7,7,13,1,1,33,2,0
"net.sourceforge.pmd.docs.RuleSetUtils",45,6,5,11,5,3,0,5,0
"net.sourceforge.pmd.lang.plsql.PLSQLParser",45,6,5,6,13,7,1,9,0
"net.sourceforge.pmd.RulesetsFactoryUtils",45,5,3,8,6,3,2,5,1
"net.sourceforge.pmd.util.IOUtil",45,5,4,8,11,0,12,1,0
"net.sourceforge.pmd.lang.plsql.PLSQLXPathRuleTest",45,5,4,5,8,4,0,6,2
"net.sourceforge.pmd.properties.GenericMultiValuePropertyDescriptor",45,4,3,7,5,1,1,3,3
"net.sourceforge.pmd.util.designer.CodeEditorTextPane",45,4,2,10,2,1,2,7,0
"net.sourceforge.pmd.lang.java.symboltable.SourceFileScopeTest",45,4,4,4,10,4,0,5,3
"net.sourceforge.pmd.typeresolution.typedefinition.JavaTypeDefinitionSimpleTest",45,4,4,4,4,1,0,1,0
"net.sourceforge.pmd.lang.plsql.ast.SelectIntoWithGroupByTest",45,4,4,4,6,1,0,4,0
"net.sourceforge.pmd.lang.xpath.MatchesFunction",45,3,3,8,10,1,2,2,0
"net.sourceforge.pmd.lang.vf.rule.security.VfCsrfRule",45,2,1,11,7,5,0,8,1
"net.sourceforge.pmd.lang.java.rule.performance.UnnecessaryWrapperObjectCreationRule",45,1,1,12,11,10,0,13,2
"net.sourceforge.pmd.lang.java.ast.ASTVariableDeclarator",44,11,10,9,2,1,18,4,0
"net.sourceforge.pmd.lang.java.metrics.JavaMetrics",44,11,8,11,6,5,9,6,1
"net.sourceforge.pmd.lang.dfa.VariableAccess",44,8,8,12,0,0,6,2,5
"net.sourceforge.pmd.properties.RegexProperty",44,8,5,8,4,2,1,4,0
"net.sourceforge.pmd.properties.StringProperty",44,8,5,7,2,2,18,4,0
"net.sourceforge.pmd.cpd.KotlinTokenizer",44,7,1,12,5,3,2,6,2
"net.sourceforge.pmd.renderers.SummaryHTMLRenderer",44,4,4,5,3,1,1,7,1
"net.sourceforge.pmd.RuleChain",44,4,2,9,6,3,1,4,1
"net.sourceforge.pmd.lang.cpp.CppCharStream",44,4,4,8,4,0,4,4,4
"net.sourceforge.pmd.lang.plsql.ast.SelectExpressionsTest",44,4,4,4,6,1,0,4,0
"net.sourceforge.pmd.lang.jsp.ast.OpenTagRegister",44,3,3,10,3,1,1,3,1
"net.sourceforge.pmd.lang.vf.ast.OpenTagRegister",44,3,3,10,3,1,1,3,1
"net.sourceforge.pmd.lang.java.rule.errorprone.AssignmentToNonFinalStaticRule",44,2,1,9,11,8,0,10,0
"net.sourceforge.pmd.lang.java.rule.errorprone.CheckSkipResultRule",44,1,1,11,12,11,0,13,0
"net.sourceforge.pmd.lang.java.ast.AccessNode",43,27,27,27,1,1,19,2,12
"net.sourceforge.pmd.lang.ecmascript.ast.ASTTryStatement",43,10,10,12,1,0,1,2,0
"net.sourceforge.pmd.lang.ecmascript.ast.ASTName",43,9,9,12,1,0,1,1,0
"net.sourceforge.pmd.cpd.AbstractLanguage",43,7,7,7,5,1,23,2,5
"net.sourceforge.pmd.lang.apex.ast.AbstractApexNode",43,6,4,8,5,1,93,6,1
"net.sourceforge.pmd.lang.apex.FooRule",43,6,6,10,5,5,13,6,0
"net.sourceforge.pmd.renderers.AbstractIncrementingRenderer",43,6,6,10,7,3,9,5,3
"net.sourceforge.pmd.cpd.AntlrTokenizer",43,5,1,6,7,3,4,6,0
"net.sourceforge.pmd.lang.metrics.AbstractMetricsFacade",43,5,3,9,2,1,2,2,3
"net.sourceforge.pmd.util.CompoundIterator",43,5,4,9,2,0,5,2,2
"net.sourceforge.pmd.lang.java.QuickstartRulesetTest",43,5,5,3,13,4,0,5,1
"net.sourceforge.pmd.lang.vm.rule.design.AvoidDeeplyNestedIfStmtsRule",43,5,4,6,8,4,0,6,3
"net.sourceforge.pmd.properties.GenericPropertyDescriptor",43,4,3,7,2,1,1,3,3
"net.sourceforge.pmd.lang.jsp.rule.design.NoInlineStyleInformationRule",43,4,2,9,6,4,0,7,3
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidReassigningParametersRule",43,3,2,13,8,6,0,8,0
"net.sourceforge.pmd.lang.vf.ast.VfPageStyleTest",43,3,3,3,3,0,0,1,2
"net.sourceforge.pmd.docs.RuleSetResolverTest",43,2,1,6,10,2,0,7,1
"net.sourceforge.pmd.lang.java.rule.performance.StringInstantiationRule",43,1,1,9,11,10,0,11,0
"net.sourceforge.pmd.lang.apex.ast.ASTField",42,8,8,12,2,1,12,5,0
"net.sourceforge.pmd.properties.FileProperty",42,8,5,8,4,2,2,4,0
"net.sourceforge.pmd.properties.modules.EnumeratedPropertyModule",42,8,7,11,3,1,2,4,3
"net.sourceforge.pmd.stat.Metric",42,8,8,8,1,1,15,1,7
"net.sourceforge.pmd.lang.java.AbstractJavaParser",42,6,5,7,10,5,1,7,1
"net.sourceforge.pmd.lang.java.metrics.impl.NcssMetric",42,6,6,1,6,5,0,7,2
"net.sourceforge.pmd.lang.vm.ast.MacroParseException",42,6,5,12,1,1,0,4,2
"net.sourceforge.pmd.lang.xpath.Initializer",42,5,2,11,6,4,5,6,0
"net.sourceforge.pmd.cpd.KotlinTokenizerTest",42,5,5,5,9,1,0,4,2
"net.sourceforge.pmd.cpd.ScalaTokenizerTest",42,5,4,5,11,2,0,5,3
"net.sourceforge.pmd.lang.java.rule.documentation.HeaderCommentsRule",42,4,4,4,3,3,0,4,7
"net.sourceforge.pmd.lang.java.rule.performance.StringToStringRule",42,4,1,14,9,9,0,12,0
"net.sourceforge.pmd.lang.java.symboltable.STBBaseTst",42,4,0,5,10,5,11,10,1
"net.sourceforge.pmd.cpd.PLSQLTokenizerTest",42,4,4,4,8,2,0,5,1
"net.sourceforge.pmd.properties.constraints.NumericConstraintsTest",42,3,3,3,2,0,0,0,0
"net.sourceforge.pmd.ExcludeLinesTest",42,3,3,3,9,4,0,5,4
"net.sourceforge.pmd.cpd.CPDFilelistTest",42,2,2,4,7,0,0,2,0
"net.sourceforge.pmd.lang.java.metrics.JavaMetricsProviderTest",42,2,2,4,12,6,0,6,0
"net.sourceforge.pmd.lang.plsql.ast.ASTSubqueryOperation",41,11,11,11,0,0,1,1,4
"net.sourceforge.pmd.properties.BooleanPropertyTest",41,9,3,9,2,0,0,1,0
"net.sourceforge.pmd.lang.java.ast.ASTCompilationUnit",41,9,9,11,4,3,73,6,2
"net.sourceforge.pmd.stat.DataPoint",41,8,8,9,3,2,30,5,4
"net.sourceforge.pmd.lang.java.ast.ASTAnnotation",41,6,5,16,3,1,13,5,2
"net.sourceforge.pmd.lang.ecmascript.Ecmascript3Handler",41,6,6,5,12,11,1,12,0
"net.sourceforge.pmd.lang.xml.XmlHandler",41,6,6,5,12,11,4,12,0
"net.sourceforge.pmd.lang.vf.ast.AbstractVfNodesTest",41,4,3,10,6,1,2,4,0
"net.sourceforge.pmd.lang.vm.VmParserTest",41,4,3,4,7,4,0,5,3
"net.sourceforge.pmd.dcd.graph.MethodNode",41,3,3,9,5,2,3,7,1
"net.sourceforge.pmd.cpd.SourceCodeTest",41,3,3,3,6,1,0,1,2
"net.sourceforge.pmd.lang.plsql.rule.design.ExcessiveLengthRule",41,3,3,7,5,3,5,8,2
"net.sourceforge.pmd.lang.java.rule.bestpractices.LooseCouplingRule",41,2,1,13,11,11,0,13,0
"net.sourceforge.pmd.cpd.JSPTokenizerTest",41,2,1,4,5,0,0,4,0
"net.sourceforge.pmd.lang.java.ast.AbstractJavaAnnotatableNode",40,6,6,11,3,1,2,4,0
"net.sourceforge.pmd.lang.java.multifile.signature.JavaFieldSignature",40,6,4,9,3,1,6,4,3
"net.sourceforge.pmd.lang.apex.rule.performance.AvoidSoqlInLoopsRule",40,5,2,13,8,8,0,10,0
"net.sourceforge.pmd.lang.apex.rule.performance.AvoidSoslInLoopsRule",40,5,2,13,8,8,0,10,0
"net.sourceforge.pmd.PMDVersion",40,4,3,5,5,0,16,4,3
"net.sourceforge.pmd.cpd.UnicodeObjectiveCTokenizerTest",40,4,4,4,8,2,0,5,1
"net.sourceforge.pmd.lang.java.rule.documentation.CommentRequiredTest",40,3,1,8,8,3,0,5,0
"net.sourceforge.pmd.lang.vm.util.DirectiveMapper",40,3,2,4,14,10,0,11,2
"net.sourceforge.pmd.lang.java.metrics.testdata.MetricsVisitorTestData",39,13,8,13,0,0,1,0,4
"net.sourceforge.pmd.lang.java.multifile.testdata.MultifileVisitorTestData",39,13,8,15,0,0,0,0,4
"net.sourceforge.pmd.lang.java.multifile.testdata.MultifileVisitorTestData2",39,13,8,15,0,0,1,0,4
"net.sourceforge.pmd.typeresolution.testdata.MethodFirstPhase",39,9,9,9,6,0,2,3,0
"net.sourceforge.pmd.renderers.CSVRendererTest",39,8,7,8,3,1,0,3,0
"net.sourceforge.pmd.docs.MockedFileWriter",39,6,6,6,8,1,2,5,3
"net.sourceforge.pmd.lang.jsp.ast.StartAndEndTagMismatchException",39,6,6,6,0,0,0,1,8
"net.sourceforge.pmd.lang.vf.ast.StartAndEndTagMismatchException",39,6,6,6,0,0,0,1,8
"net.sourceforge.pmd.lang.apex.rule.security.ApexCSRFRule",39,4,3,11,3,3,0,6,1
"net.sourceforge.pmd.it.CpdExecutor",39,4,1,5,6,1,0,5,1
"net.sourceforge.pmd.lang.java.rule.codestyle.FormalParameterNamingConventionsRule",39,4,4,12,3,2,0,3,4
"net.sourceforge.pmd.lang.java.rule.performance.AvoidInstantiatingObjectsInLoopsRule",39,4,1,15,8,8,0,10,0
"net.sourceforge.pmd.lang.jsp.ast.AbstractJspNodesTst",39,4,3,10,6,1,2,4,0
"net.sourceforge.pmd.lang.apex.rule.bestpractices.ApexUnitTestShouldNotUseSeeAllDataTrueRule",39,3,2,10,8,6,0,8,0
"net.sourceforge.pmd.RuleViolationComparator",39,3,1,11,1,0,1,3,1
"net.sourceforge.pmd.lang.java.metrics.impl.TccMetric",39,3,1,7,8,3,0,7,0
"net.sourceforge.pmd.it.ZipFileExtractor",39,2,1,6,10,0,0,0,1
"net.sourceforge.pmd.lang.java.rule.codestyle.LocalVariableCouldBeFinalRule",39,2,2,8,10,7,0,8,1
"net.sourceforge.pmd.lang.plsql.rule.codestyle.AvoidTabCharacterRule",39,2,2,5,7,4,0,6,1
"net.sourceforge.pmd.lang.apex.ast.ASTAnnotation",38,5,5,11,5,1,4,4,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.PropertyNamingConventionsRule",38,3,2,5,6,3,0,5,3
"net.sourceforge.pmd.lang.java.rule.design.DataClassRule",38,3,1,4,5,4,0,6,5
"net.sourceforge.pmd.lang.java.symboltable.MethodScopeTest",38,3,3,3,8,4,0,5,2
"net.sourceforge.pmd.ant.FormatterTest",38,2,2,2,9,4,0,6,0
"net.sourceforge.pmd.lang.java.xpath.GetCommentOnFunction",38,2,2,7,11,4,2,5,0
"net.sourceforge.pmd.lang.jsp.ast.XPathJspRuleTest",38,1,1,1,16,13,0,14,2
"net.sourceforge.pmd.typeresolution.testdata.Literals",38,0,0,1,0,0,1,0,35
"net.sourceforge.pmd.lang.apex.metrics.ApexMetrics",37,9,7,9,6,5,3,5,1
"net.sourceforge.pmd.util.filter.AbstractCompoundFilter",37,7,6,9,3,0,2,3,1
"net.sourceforge.pmd.lang.apex.ast.ASTVariableDeclaration",37,5,5,10,2,1,13,3,0
"net.sourceforge.pmd.lang.metrics.ParameterizedMetricKey",37,5,4,6,3,1,2,2,3
"net.sourceforge.pmd.properties.AbstractMultiPackagedProperty",37,5,1,7,3,1,2,3,1
"net.sourceforge.pmd.lang.jsp.JspHandler",37,5,5,4,12,11,1,12,0
"net.sourceforge.pmd.lang.vf.VfHandler",37,5,5,4,12,11,1,12,0
"net.sourceforge.pmd.lang.java.rule.codestyle.LocalVariableNamingConventionsRule",37,4,4,10,3,2,0,3,3
"net.sourceforge.pmd.cli.BaseCPDCLITest",37,4,3,4,7,2,1,3,3
"net.sourceforge.pmd.lang.apex.rule.codestyle.FormalParameterNamingConventionsRule",37,3,2,5,5,2,0,4,3
"net.sourceforge.pmd.lang.apex.rule.design.AvoidDeeplyNestedIfStmtsRule",37,3,3,4,6,5,0,6,3
"net.sourceforge.pmd.lang.apex.rule.bestpractices.ApexUnitTestMethodShouldHaveIsTestAnnotationRule",37,2,1,5,7,3,0,6,1
"net.sourceforge.pmd.cpd.ApexCpdTest",37,2,2,3,9,1,0,1,1
"net.sourceforge.pmd.lang.apex.ast.ApexLexerTest",37,2,2,3,9,0,0,0,1
"net.sourceforge.pmd.util.log.ScopedLogHandlersManager",37,2,2,6,3,0,2,0,5
"net.sourceforge.pmd.lang.java.rule.design.TooManyFieldsRule",37,2,2,6,7,5,0,6,2
"net.sourceforge.pmd.lang.jsp.rule.codestyle.DuplicateJspImportsRule",37,2,2,5,9,5,0,7,1
"net.sourceforge.pmd.lang.java.ast.JavaParserVisitorReducedAdapter",36,9,9,9,0,0,5,2,0
"net.sourceforge.pmd.lang.java.ast.ASTIfStatement",36,8,8,9,1,0,25,2,1
"net.sourceforge.pmd.lang.java.ast.ASTClassOrInterfaceBodyDeclaration",36,7,7,10,1,1,9,5,0
"net.sourceforge.pmd.lang.rule.xpath.AbstractXPathRuleQuery",36,6,5,7,6,3,2,7,4
"net.sourceforge.pmd.properties.builders.PropertyDescriptorBuilder",36,5,4,7,4,3,3,3,4
"net.sourceforge.pmd.lang.vm.VmHandler",36,5,5,4,11,10,1,11,0
"net.sourceforge.pmd.lang.apex.rule.ApexRuleViolation",36,4,3,8,5,5,2,7,0
"net.sourceforge.pmd.lang.java.rule.codestyle.MethodArgumentCouldBeFinalRule",36,3,2,9,10,8,0,10,0
"net.sourceforge.pmd.lang.java.rule.design.AvoidDeeplyNestedIfStmtsRule",36,3,3,5,6,5,0,6,3
"net.sourceforge.pmd.lang.java.rule.performance.InefficientEmptyStringCheckRule",36,3,3,13,4,4,0,6,0
"net.sourceforge.pmd.lang.java.xpath.TypeIsExactlyFunction",36,3,3,5,10,3,2,5,0
"net.sourceforge.pmd.lang.java.xpath.TypeIsFunction",36,3,3,5,10,3,2,5,0
"net.sourceforge.pmd.lang.apex.rule.ApexRuleChainVisitor",36,2,0,6,10,7,1,8,0
"net.sourceforge.pmd.cpd.CPDConfigurationTest",36,2,2,4,5,1,0,1,0
"net.sourceforge.pmd.lang.ecmascript.rule.EcmascriptRuleChainVisitor",36,2,0,6,10,7,1,8,0
"net.sourceforge.pmd.lang.LanguageVersionHandler",35,14,14,14,6,3,24,3,0
"net.sourceforge.pmd.lang.java.ast.ASTCatchStatement",35,8,8,9,2,0,14,3,0
"net.sourceforge.pmd.lang.java.ast.ASTType",35,7,7,11,0,0,22,2,0
"net.sourceforge.pmd.benchmark.BenchmarkResult",35,6,6,7,0,0,5,3,4
"net.sourceforge.pmd.util.datasource.ReaderDataSource",35,6,6,6,4,0,1,4,2
"net.sourceforge.pmd.lang.java.rule.codestyle.AbstractNamingConventionRule",35,6,4,7,7,5,5,8,2
"net.sourceforge.pmd.junit.JavaUtilLoggingRule",35,5,3,6,4,0,1,2,3
"net.sourceforge.pmd.lang.java.symboltable.DeclarationFinderFunction",35,5,3,10,4,4,2,6,2
"net.sourceforge.pmd.benchmark.TimingReport",35,4,4,10,4,0,2,0,2
"net.sourceforge.pmd.lang.java.ast.ASTImportDeclarationTest",35,4,4,4,8,3,0,3,3
"net.sourceforge.pmd.lang.vm.rule.errorprone.EmptyIfStmtRule",35,4,3,8,8,2,0,4,0
"net.sourceforge.pmd.lang.apex.rule.codestyle.LocalVariableNamingConventionsRule",35,3,2,4,6,3,0,5,3
"net.sourceforge.pmd.renderers.CodeClimateIssue",35,3,3,4,1,1,1,2,13
"net.sourceforge.pmd.lang.java.rule.bestpractices.UnusedLocalVariableRule",35,3,2,9,7,6,0,8,0
"net.sourceforge.pmd.lang.vm.rule.VmRuleChainVisitor",35,3,1,4,11,8,1,9,0
"net.sourceforge.pmd.properties.PropertyDescriptor",34,14,14,14,4,2,94,3,0
"net.sourceforge.pmd.lang.java.ast.ASTConstructorDeclaration",34,9,9,9,0,0,38,2,1
"net.sourceforge.pmd.lang.plsql.ast.ASTOuterJoinType",34,9,9,9,0,0,0,2,2
"net.sourceforge.pmd.lang.vm.directive.Directive",34,9,9,9,0,0,12,2,6
"net.sourceforge.pmd.renderers.TextRendererTest",34,7,7,7,3,1,0,2,0
"net.sourceforge.pmd.lang.plsql.ast.ASTProgramUnit",34,6,6,8,1,1,10,6,0
"net.sourceforge.pmd.lang.plsql.symboltable.SourceFileScope",34,6,5,7,5,5,2,6,1
"net.sourceforge.pmd.cpd.FileReporter",34,5,4,6,8,1,5,3,2
"net.sourceforge.pmd.properties.AbstractMultiNumericProperty",34,5,3,6,3,1,4,3,1
"net.sourceforge.pmd.properties.AbstractNumericProperty",34,5,2,6,2,1,4,3,1
"net.sourceforge.pmd.lang.apex.rule.codestyle.AbstractNamingConventionsRule",34,4,0,6,7,4,6,8,4
"net.sourceforge.pmd.cpd.internal.JavaCCTokenizer",34,4,1,5,9,8,7,10,0
"net.sourceforge.pmd.lang.metrics.BasicProjectMemoizer",34,3,3,5,4,2,2,3,4
"net.sourceforge.pmd.lang.java.javadoc.JavadocTag",34,3,2,4,3,0,12,1,11
"net.sourceforge.pmd.lang.java.rule.JavaRuleChainVisitor",34,3,1,4,10,8,1,9,0
"net.sourceforge.pmd.lang.java.symboltable.ImageFinderFunctionTest",34,3,3,3,7,3,0,4,0
"net.sourceforge.pmd.lang.jsp.rule.JspRuleChainVisitor",34,3,1,4,10,8,1,9,0
"net.sourceforge.pmd.lang.java.rule.codestyle.OnlyOneReturnRule",34,2,2,7,7,5,0,6,0
"net.sourceforge.pmd.lang.java.dfa.GeneralFiddlingTest",34,2,2,2,9,4,0,5,1
"net.sourceforge.pmd.lang.java.ast.ASTFormalParameterTest",34,1,1,3,10,3,0,4,1
"net.sourceforge.pmd.lang.java.ast.ASTExplicitConstructorInvocation",33,8,8,9,0,0,6,2,1
"net.sourceforge.pmd.lang.java.ast.ASTPrimarySuffix",33,8,8,9,0,0,35,2,2
"net.sourceforge.pmd.typeresolution.testdata.LocalGenericClass",33,8,8,5,0,0,1,5,1
"net.sourceforge.pmd.lang.plsql.ast.ASTPrimarySuffix",33,8,8,9,0,0,1,2,2
"net.sourceforge.pmd.lang.metrics.MetricKeyUtil",33,7,6,2,2,1,3,4,0
"net.sourceforge.pmd.lang.java.ast.ASTModuleDirective",33,7,7,8,0,0,0,2,4
"net.sourceforge.pmd.lang.java.multifile.signature.JavaOperationSigMask",33,7,7,7,4,0,11,1,2
"net.sourceforge.pmd.lang.apex.ast.ASTParameter",33,6,6,9,2,1,9,3,0
"net.sourceforge.pmd.lang.rule.AbstractRuleViolationFactory",33,5,2,7,6,4,11,6,1
"net.sourceforge.pmd.lang.java.ast.NodeChildrenIterator",33,5,4,6,2,1,9,4,3
"net.sourceforge.pmd.lang.java.symboltable.ClassNameDeclaration",33,5,5,7,4,4,7,6,0
