"method","loc","cyclo","calls","nbd","param"
"one.util.huntbugs.warning.rule.RegexRule.adjust(WarningType wt)",5,2,6,0,1
"one.util.huntbugs.warning.rule.CategoryRule.adjust(WarningType wt)",5,2,5,0,1
"one.util.huntbugs.testdata.TestDroppedExceptionObject.test(String s)",5,2,2,0,1
"one.util.huntbugs.testdata.TestDroppedExceptionObject.testOk(String s)",5,2,2,0,1
"one.util.huntbugs.testdata.TestCompareUsage.ok(String s1, String s2)",5,2,1,0,2
"one.util.huntbugs.testdata.TestStringUsage.testObjectToString(Object s)",5,2,1,0,1
"one.util.huntbugs.testdata.TestReturnNull.testArray(int a)",5,2,0,0,1
"one.util.huntbugs.testdata.TestReturnNull.testBoolean(int a)",5,2,0,0,1
"one.util.huntbugs.repo.CompositeRepository.visit(String rootPackage, RepositoryVisitor visitor)",4,2,1,0,2
"one.util.huntbugs.testdata.TestFloatComparison.testDouble(double a, double b)",4,2,1,0,2
"one.util.huntbugs.testdata.TestFloatComparison.testFloat(float a, float b)",4,2,1,0,2
"one.util.huntbugs.testdata.TestFloatComparison.testFloatInt(float a, int b)",4,2,1,0,2
"one.util.huntbugs.testdata.TestSqlBadArgument.getConditional(ResultSet rs, boolean b)",4,2,1,0,2
"one.util.huntbugs.testdata.TestFloatComparison.testDouble(double a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatComparison.testDouble2(double a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatComparison.testDouble4(double a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatComparison.testFloat(float a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatComparison.testRound(double a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatNaN.testDouble(double a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatNaN.testFloat(float a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatNaN.testNotDouble(double a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestFloatNaN.testNotFloat(float a)",4,2,1,0,1
"one.util.huntbugs.testdata.TestSpinLoop.waitForNonNullIndirect(int x, TestSpinLoop baz)",4,2,0,0,2
"one.util.huntbugs.testdata.TestSpinLoop.waitForNonNullIndirect2(int x, TestSpinLoop baz)",4,2,0,0,2
"one.util.huntbugs.testdata.TestCompareContract.compareTo(TestCompareContract o)",4,2,0,0,1
"one.util.huntbugs.testdata.TestSpinLoop.waitForNonNull()",4,2,0,0,0
"one.util.huntbugs.testdata.TestSpinLoop.waitForStatic()",4,2,0,0,0
"one.util.huntbugs.testdata.TestSpinLoop.waitForTrue()",4,2,0,0,0
"one.util.huntbugs.testdata.TestSpinLoop.waitForVolatileTrue()",4,2,0,0,0
"one.util.huntbugs.flow.etype.ComplexType.toString(String delimiter)",3,2,7,0,1
"one.util.huntbugs.analysis.ErrorMessage.ErrorMessage(Detector detector, MemberReference method, int line, String message)",3,2,5,0,4
"one.util.huntbugs.analysis.ErrorMessage.ErrorMessage(Detector detector, MemberReference method, int line, Throwable error)",3,2,5,0,4
"one.util.huntbugs.warning.Role$ExpressionRole.create(Expression expr)",3,2,4,0,1
"one.util.huntbugs.analysis.ErrorMessage.ErrorMessage(Detector detector, TypeDefinition type, String message)",2,2,2,0,3
"one.util.huntbugs.analysis.ErrorMessage.ErrorMessage(Detector detector, TypeDefinition type, Throwable error)",2,2,2,0,3
"one.util.huntbugs.util.Methods.is(MethodReference mr, String internalTypeName, String methodName, String methodSig)",3,1,7,8,4
"one.util.huntbugs.util.Methods.isMain(MethodDefinition md)",2,1,6,8,1
"one.util.huntbugs.util.Methods.isEqualsMethod(MethodReference mr)",2,1,4,8,1
"one.util.huntbugs.util.Methods.isGetClass(MethodReference mr)",2,1,4,8,1
"one.util.huntbugs.util.Methods.isHashCodeMethod(MethodReference mr)",2,1,4,8,1
"one.util.huntbugs.util.Methods.isSerializationMethod(MethodDefinition md)",2,1,2,8,1
"one.util.huntbugs.testdata.TestKnownComparison$TestFieldAssignment.TestFieldAssignment(String s)",7,1,2,7,1
"one.util.huntbugs.testdata.TestKnownComparison.testAssert(String type)",5,1,0,7,1
"one.util.huntbugs.detect.UnsafeGetResource.checkMethod(MethodDefinition md, TypeDefinition td)",3,1,3,7,2
"one.util.huntbugs.testdata.TestKnownComparison.doSomeProcessing()",3,1,0,7,0
"one.util.huntbugs.testdata.TestKnownComparison.getArray()",2,1,0,7,0
"one.util.huntbugs.testdata.TestKnownComparison.getFinalField()",2,1,0,7,0
"one.util.huntbugs.testdata.TestKnownComparison$TestFieldAssignment.TestFieldAssignment()",1,1,0,7,0
"one.util.huntbugs.flow.CFG$FinallyJumpContext.addExceptional(BasicBlock block, TypeReference exception)",9,1,4,6,2
"one.util.huntbugs.flow.CFG.findDuplicates(Block methodBody)",7,1,17,6,1
"one.util.huntbugs.flow.CFG.build(MethodDefinition md, Block body)",6,1,0,6,2
"one.util.huntbugs.flow.CFG$LoopJumpContext.LoopJumpContext(JumpContext parent, BasicBlock entry, BasicBlock exit, BasicBlock continueTarget)",5,1,0,6,4
"one.util.huntbugs.flow.CFG.register(BasicBlock block)",4,1,3,6,1
"one.util.huntbugs.flow.CFG$FinallyJumpContext.addBreak(BasicBlock block, Label label)",4,1,2,6,2
"one.util.huntbugs.flow.CFG$FinallyJumpContext.addContinue(BasicBlock block, Label label)",4,1,2,6,2
"one.util.huntbugs.flow.CFG$FinallyJumpContext.addJump(BasicBlock block, Label label)",4,1,2,6,2
"one.util.huntbugs.flow.CFG$FinallyJumpContext.addReturn(BasicBlock block)",4,1,2,6,1
"one.util.huntbugs.detect.UnusedParameter.checkClass(TypeDefinition td)",4,1,1,6,1
"one.util.huntbugs.detect.NumericPromotion.isPowerOfTen(long divisorVal)",4,1,0,6,1
"one.util.huntbugs.detect.IncorrectVarArg.highPriority(MethodReference mr)",3,1,10,6,1
"one.util.huntbugs.flow.CFG.computeDupBlocks(Collection<Set<Expression>> dupExpr)",3,1,9,6,1
"one.util.huntbugs.flow.CFG.isAlwaysReachable(Expression from, Expression to)",3,1,6,6,2
"one.util.huntbugs.flow.CFG.forBodies(BiConsumer<MethodDefinition,Block> consumer)",3,1,4,6,1
"one.util.huntbugs.detect.BadMath.isConst(Expression expr, long wantedValue)",3,1,3,6,2
"one.util.huntbugs.flow.CFG$OuterJumpContext.addJump(BasicBlock block, Label label)",3,1,2,6,2
"one.util.huntbugs.flow.CFG$DelegatingJumpContext.addBreak(BasicBlock block, Label label)",3,1,1,6,2
"one.util.huntbugs.flow.CFG$DelegatingJumpContext.addContinue(BasicBlock block, Label label)",3,1,1,6,2
"one.util.huntbugs.flow.CFG$DelegatingJumpContext.addExceptional(BasicBlock block, TypeReference exception)",3,1,1,6,2
"one.util.huntbugs.flow.CFG$DelegatingJumpContext.addJump(BasicBlock block, Label label)",3,1,1,6,2
"one.util.huntbugs.flow.CFG$OuterJumpContext.addExceptional(BasicBlock block, TypeReference exception)",3,1,1,6,2
"one.util.huntbugs.db.FieldStats$SimpleStack.SimpleStack(int maxLocals)",3,1,1,6,1
"one.util.huntbugs.flow.CFG$DelegatingJumpContext.addReturn(BasicBlock block)",3,1,1,6,1
"one.util.huntbugs.flow.CFG$OuterJumpContext.addReturn(BasicBlock block)",3,1,1,6,1
"one.util.huntbugs.flow.CFG$BasicBlock.BasicBlock(boolean synthetic, Expression expr)",3,1,0,6,2
"one.util.huntbugs.flow.CFG$DFARunner.DFARunner(Annotator<FACT> annotator, Dataflow<FACT,STATE> df)",3,1,0,6,2
"one.util.huntbugs.flow.CFG$LabelJumpContext.LabelJumpContext(JumpContext parent, Set<Label> labels)",3,1,0,6,2
"one.util.huntbugs.flow.CFG$OuterJumpContext.addContinue(BasicBlock block, Label label)",3,1,0,6,2
"one.util.huntbugs.flow.CFG$SwitchJumpContext.SwitchJumpContext(JumpContext parent, BasicBlock exit)",3,1,0,6,2
"one.util.huntbugs.flow.CFG$SearchResult.atExpression(Expression expr)",2,1,5,6,1
"one.util.huntbugs.filter.AnnotationFilters.forSuppressed(Set<String> suppressed)",2,1,4,6,1
"one.util.huntbugs.flow.CFG.isInCFG(Expression expr)",2,1,3,6,1
"one.util.huntbugs.flow.CFG.mayTerminateImplicitly(Expression expr)",2,1,3,6,1
"one.util.huntbugs.flow.CFG.blocksBy(Expression expr)",2,1,2,6,1
"one.util.huntbugs.flow.CFG$CatchJumpContext.getEntry(CatchBlock cb)",2,1,1,6,1
"one.util.huntbugs.flow.CFG.getLambdaCFG(Lambda lambda)",2,1,1,6,1
"one.util.huntbugs.flow.CFG.isExceptional(BasicBlock start)",2,1,1,6,1
"one.util.huntbugs.db.FieldStats$SimpleStack.clear()",2,1,1,6,0
"one.util.huntbugs.db.FieldStats$SimpleStack.pushUnknown()",2,1,1,6,0
"one.util.huntbugs.db.FieldStats$SimpleStack.set(int slot, Object cst)",2,1,0,6,2
"one.util.huntbugs.db.FieldStats$SimpleStack.get(int slot)",2,1,0,6,1
"one.util.huntbugs.db.FieldStats$SimpleStack.setUnknown(int slot)",2,1,0,6,1
"one.util.huntbugs.detect.BadMath.isIntegral(Object constant)",2,1,0,6,1
"one.util.huntbugs.flow.CFG$BasicBlock.BasicBlock(Expression expr)",2,1,0,6,1
"one.util.huntbugs.flow.CFG$BasicBlock.BasicBlock(int id)",2,1,0,6,1
"one.util.huntbugs.flow.CFG$DelegatingJumpContext.DelegatingJumpContext(JumpContext parent)",2,1,0,6,1
"one.util.huntbugs.flow.CFG$FinallyJumpContext.FinallyJumpContext(JumpContext parent)",2,1,0,6,1
"one.util.huntbugs.flow.CFG$SearchResult.SearchResult(GraphSearch<T> gs)",2,1,0,6,1
"one.util.huntbugs.db.DeclaredAnnotations$DeclaredAnnotation.getPolicy()",2,1,0,6,0
"one.util.huntbugs.db.DeclaredAnnotations.DeclaredAnnotations()",2,1,0,6,0
"one.util.huntbugs.db.FieldStats$TypeFieldStats.linkUncontrolled()",2,1,0,6,0
"one.util.huntbugs.db.FieldStats.FieldStats()",2,1,0,6,0
"one.util.huntbugs.flow.CFG$SearchResult.atExit()",2,1,0,6,0
"one.util.huntbugs.flow.CFG$SearchResult.atFail()",2,1,0,6,0
"one.util.huntbugs.flow.CFG$SearchResult.atImplicit()",2,1,0,6,0
"one.util.huntbugs.flow.CFG$BasicBlock.BasicBlock()",1,1,0,6,0
"one.util.huntbugs.flow.CFG$JumpContext.addBreak(BasicBlock block, Label label)",0,1,0,6,2
"one.util.huntbugs.flow.CFG$JumpContext.addContinue(BasicBlock block, Label label)",0,1,0,6,2
"one.util.huntbugs.flow.CFG$JumpContext.addExceptional(BasicBlock block, TypeReference exception)",0,1,0,6,2
"one.util.huntbugs.flow.CFG$JumpContext.addJump(BasicBlock block, Label label)",0,1,0,6,2
"one.util.huntbugs.flow.CFG$JumpContext.addReturn(BasicBlock block)",0,1,0,6,1
"one.util.huntbugs.registry.DetectorRegistry.DetectorRegistry(Context ctx)",13,1,7,5,1
"one.util.huntbugs.registry.DetectorRegistry.reportWarningTypes(PrintStream out)",9,1,7,5,1
"one.util.huntbugs.flow.SourceAnnotator$Frame.putInitial(ParameterDefinition thisParam)",5,1,5,5,1
"one.util.huntbugs.flow.SourceAnnotator$Frame.Frame(Frame parent, Map<Variable,Expression> sources, Map<MemberInfo,Expression> fields)",5,1,0,5,3
"one.util.huntbugs.detect.RedundantStreamCalls.isStreamForEach(MethodReference mr)",4,1,8,5,1
"one.util.huntbugs.detect.RedundantStreamCalls.isStreamFind(MethodReference mr)",3,1,8,5,1
"one.util.huntbugs.detect.FieldAccess.isEmptyArray(Expression value)",3,1,6,5,1
"one.util.huntbugs.detect.RedundantStreamCalls.isCollectionStream(MethodReference mr)",3,1,6,5,1
"one.util.huntbugs.registry.DetectorRegistry.createWarningMap(Stream<WarningType> stream)",3,1,6,5,1
"one.util.huntbugs.util.NodeChain.isOnlyChild(Node node)",3,1,6,5,1
"one.util.huntbugs.detect.SameBranches.computePriority(Node block, int n)",3,1,3,5,2
"one.util.huntbugs.detect.FinalizerContract.isSuperCall(Node child)",3,1,3,5,1
"one.util.huntbugs.detect.FieldAccess$MethodLocation.getAnnotations()",3,1,2,5,0
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.mergeFacts(Expression f1, Expression f2)",3,1,1,5,2
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.mergeStates(Frame s1, Frame s2)",3,1,1,5,2
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.sameFact(Expression f1, Expression f2)",3,1,1,5,2
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.sameState(Frame s1, Frame s2)",3,1,1,5,2
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.transferConditionalState(Frame src, Expression expr)",3,1,1,5,2
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.transferExceptionalState(Frame src, Expression expr)",3,1,1,5,2
"one.util.huntbugs.util.NodeChain.NodeChain(NodeChain parent, Node cur)",3,1,1,5,2
"one.util.huntbugs.detect.FieldAccess.checkAnalyzed(MethodContext mc)",3,1,1,5,1
"one.util.huntbugs.detect.IteratorContract.check(TypeDefinition td)",3,1,1,5,1
"one.util.huntbugs.detect.WaitContract.checkMethod(MethodDefinition md)",3,1,1,5,1
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.onSuccess(Frame exitState)",3,1,1,5,1
"one.util.huntbugs.registry.DetectorRegistry$DetectorVisitor.visitPackage(String packageName)",3,1,1,5,1
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.SourceDataflow(ClassFields cf, MethodDefinition md, Frame closure)",3,1,0,5,3
"one.util.huntbugs.detect.FieldAccess$MethodLocation.MethodLocation(MethodDefinition md, Location loc)",3,1,0,5,2
"one.util.huntbugs.registry.DetectorRegistry$DetectorVisitor.DetectorVisitor(String packageToVisit, boolean external)",3,1,0,5,2
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.makeEntryState()",3,1,0,5,0
"one.util.huntbugs.flow.SourceAnnotator$SourceDataflow.makeUnknownFact()",3,1,0,5,0
"one.util.huntbugs.registry.DetectorRegistry.getWarningType(String typeName)",2,1,7,5,1
"one.util.huntbugs.detect.RedundantStreamCalls.isOptionalIsPresent(MethodReference mr)",2,1,5,5,1
"one.util.huntbugs.detect.FinalizerContract.isFinalizer(MethodReference mr)",2,1,4,5,1
"one.util.huntbugs.detect.RedundantStreamCalls.isStreamCount(MethodReference mr)",2,1,4,5,1
"one.util.huntbugs.registry.DetectorRegistry.warningTypes()",2,1,2,5,0
"one.util.huntbugs.registry.DetectorRegistry.hasDatabases()",2,1,1,5,0
"one.util.huntbugs.flow.SourceAnnotator.SourceAnnotator()",2,1,0,5,0
"one.util.huntbugs.util.NodeChain.getNode()",2,1,0,5,0
"one.util.huntbugs.util.NodeChain.getParent()",2,1,0,5,0
"one.util.huntbugs.analysis.Context.createMetadataSystem()",22,1,0,4,0
"one.util.huntbugs.repo.Repository.createNullRepository()",12,1,0,4,0
"one.util.huntbugs.warning.Messages.readMessages(URL messageUrl)",10,1,4,4,1
"one.util.huntbugs.detect.UnnecessaryBoxing.getUsedLocations(Expression arg, MethodContext mc, List<Expression> list)",6,1,11,4,3
"one.util.huntbugs.registry.Detector.newInstance()",6,1,1,4,0
"one.util.huntbugs.analysis.Context.reportWarnings(PrintStream app)",5,1,11,4,1
"one.util.huntbugs.detect.CloneContract.referencesClone(TypeDefinition td)",5,1,8,4,1
"one.util.huntbugs.warning.Messages$Message.Message(String title, String description, String longDescription)",4,1,3,4,3
"one.util.huntbugs.registry.Detector$VisitorInfo.bind(TypeDefinition td)",4,1,3,4,1
"one.util.huntbugs.repo.Repository.createPluginRepository(HuntBugsPlugin huntBugsPlugin)",4,1,3,4,1
"one.util.huntbugs.registry.Detector$VisitorInfo.VisitorInfo(AstVisitor anno, VisitorType type, MethodHandle mh)",4,1,0,4,3
"one.util.huntbugs.detect.StartInConstructor.checkMethod(MethodDefinition md, TypeDefinition td)",3,1,4,4,2
"one.util.huntbugs.analysis.Context.addError(ErrorMessage msg)",3,1,2,4,1
"one.util.huntbugs.registry.Detector.toString()",3,1,2,4,0
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.mergeStates(ContextValues s1, ContextValues s2)",3,1,1,4,2
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.sameFact(Object f1, Object f2)",3,1,1,4,2
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.sameState(ContextValues s1, ContextValues s2)",3,1,1,4,2
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.transferExceptionalState(ContextValues src, Expression expr)",3,1,1,4,2
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.transferState(ContextValues src, Expression expr)",3,1,1,4,2
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.mergeFacts(EType f1, EType f2)",3,1,1,4,2
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.mergeStates(ContextTypes s1, ContextTypes s2)",3,1,1,4,2
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.sameFact(EType f1, EType f2)",3,1,1,4,2
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.sameState(ContextTypes s1, ContextTypes s2)",3,1,1,4,2
"one.util.huntbugs.flow.NullAnnotator$NullDataflow.mergeStates(ContextNulls s1, ContextNulls s2)",3,1,1,4,2
"one.util.huntbugs.flow.NullAnnotator$NullDataflow.sameFact(Nullness f1, Nullness f2)",3,1,1,4,2
"one.util.huntbugs.flow.NullAnnotator$NullDataflow.sameState(ContextNulls s1, ContextNulls s2)",3,1,1,4,2
"one.util.huntbugs.detect.UnsupportedCall.check(MethodDefinition md)",3,1,1,4,1
"one.util.huntbugs.analysis.Context.errors()",3,1,1,4,0
"one.util.huntbugs.analysis.Context.warnings()",3,1,1,4,0
"one.util.huntbugs.flow.NullAnnotator$NullDataflow.NullDataflow(MethodDefinition md, ContextNulls initial)",3,1,0,4,2
"one.util.huntbugs.flow.NullAnnotator$NullDataflow.transferExceptionalState(ContextNulls src, Expression expr)",3,1,0,4,2
"one.util.huntbugs.detect.ExclusiveConditions.init()",3,1,0,4,0
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.makeEntryState()",3,1,0,4,0
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.makeUnknownFact()",3,1,0,4,0
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.makeEntryState()",3,1,0,4,0
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.makeUnknownFact()",3,1,0,4,0
"one.util.huntbugs.flow.NullAnnotator$NullDataflow.makeEntryState()",3,1,0,4,0
"one.util.huntbugs.flow.NullAnnotator$NullDataflow.makeUnknownFact()",3,1,0,4,0
"one.util.huntbugs.analysis.Context.reportErrors(PrintStream app)",2,1,4,4,1
"one.util.huntbugs.flow.ConstAnnotator.isConst(Expression input, Object constant)",2,1,2,4,2
"one.util.huntbugs.HuntBugs.main(String[] args)",2,1,2,4,1
"one.util.huntbugs.warning.Messages.getMessagesForType(WarningType warningType)",2,1,2,4,1
"one.util.huntbugs.analysis.Context.addListener(AnalysisListener listener)",2,1,1,4,1
"one.util.huntbugs.analysis.Context.getStat(String key)",2,1,1,4,1
"one.util.huntbugs.analysis.Context.getWarningType(String typeName)",2,1,1,4,1
"one.util.huntbugs.analysis.Context.incStat(String key)",2,1,1,4,1
"one.util.huntbugs.analysis.Context.reportDatabases(PrintStream out)",2,1,1,4,1
"one.util.huntbugs.analysis.Context.reportTitles(PrintStream out)",2,1,1,4,1
"one.util.huntbugs.analysis.Context.reportWarningTypes(PrintStream out)",2,1,1,4,1
"one.util.huntbugs.detect.RoughConstant$BadConstant.diff(double candidate)",2,1,1,4,1
"one.util.huntbugs.detect.RoughConstant$BadConstant.equalPrefix(Number candidate)",2,1,1,4,1
"one.util.huntbugs.detect.UncalledPrivateMethod$NestedAnonymousCalls.isCalled(MemberInfo mi)",2,1,1,4,1
"one.util.huntbugs.registry.Detector.getWarningType(String typeName)",2,1,1,4,1
"one.util.huntbugs.analysis.Context.getClassesCount()",2,1,1,4,0
"one.util.huntbugs.analysis.Context.getErrorCount()",2,1,1,4,0
"one.util.huntbugs.analysis.Context.warningTypes()",2,1,1,4,0
"one.util.huntbugs.ant.HuntBugsTask.setDiff(File diff)",2,1,0,4,1
"one.util.huntbugs.ant.HuntBugsTask.setHtml(File html)",2,1,0,4,1
"one.util.huntbugs.ant.HuntBugsTask.setLog(LogLevel log)",2,1,0,4,1
"one.util.huntbugs.ant.HuntBugsTask.setXml(File xml)",2,1,0,4,1
"one.util.huntbugs.flow.ConstAnnotator$ConstDataflow.ConstDataflow(ContextValues initState)",2,1,0,4,1
"one.util.huntbugs.flow.ConstAnnotator$ContextValues.ContextValues(Map<Variable,Object> values)",2,1,0,4,1
"one.util.huntbugs.flow.ETypeAnnotator$ContextTypes.ContextTypes(Map<Variable,EType> values)",2,1,0,4,1
"one.util.huntbugs.flow.ETypeAnnotator$ETypeDataflow.ETypeDataflow(ContextTypes initial)",2,1,0,4,1
"one.util.huntbugs.flow.NullAnnotator$ContextNulls.ContextNulls(Map<Variable,Nullness> values)",2,1,0,4,1
"one.util.huntbugs.warning.Messages.Messages(Map<String,Message> map)",2,1,0,4,1
"one.util.huntbugs.analysis.Context.getOptions()",2,1,0,4,0
"one.util.huntbugs.analysis.Context.getTotalClasses()",2,1,0,4,0
"one.util.huntbugs.detect.UncalledPrivateMethod$NestedAnonymousCalls.NestedAnonymousCalls()",2,1,0,4,0
"one.util.huntbugs.flow.ConstAnnotator.ConstAnnotator()",2,1,0,4,0
"one.util.huntbugs.flow.ETypeAnnotator.ETypeAnnotator()",2,1,0,4,0
"one.util.huntbugs.flow.NullAnnotator.NullAnnotator()",2,1,0,4,0
"one.util.huntbugs.warning.Messages$Message.getDescription()",2,1,0,4,0
"one.util.huntbugs.warning.Messages$Message.getTitle()",2,1,0,4,0
"one.util.huntbugs.repo.Repository.visit(String rootPackage, RepositoryVisitor visitor)",0,1,0,4,2
"one.util.huntbugs.repo.Repository.createTypeLoader()",0,1,0,4,0
"one.util.huntbugs.output.Reports.diff(HuntBugsResult oldResult, HuntBugsResult newResult)",19,1,9,3,2
"one.util.huntbugs.testdata.TestNullCheck.testAssert(int i)",12,1,0,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testSystemExit(String s)",11,1,4,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadLocalStoreCatch2(String i)",10,1,3,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testUnreachableCatch()",9,1,1,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testWithCatch()",9,1,1,3,0
"one.util.huntbugs.testdata.TestDeadLocalStore.testLocalClass()",9,1,0,3,0
"one.util.huntbugs.testdata.TestDeadLocalStore.synchronizedTest()",8,1,2,3,0
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadLocalStoreCatch(String i)",7,1,3,3,1
"one.util.huntbugs.registry.MethodContext.MethodContext(Context ctx, ClassContext Ñ)",7,1,0,3,2
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadIncrementAssignment2(int i)",6,1,2,3,1
"one.util.huntbugs.registry.MethodContext.getLocation(Node node)",6,1,1,3,1
"one.util.huntbugs.registry.MethodContext.isReachable(Expression expr)",6,1,1,3,1
"one.util.huntbugs.testdata.TestSelfAssignment.testSideEffect()",6,1,1,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testSideEffectStatic()",6,1,1,3,0
"one.util.huntbugs.registry.MethodContext$WarningInfo.WarningInfo(WarningType type, int priority, Location loc, List<WarningAnnotation<?>> annotations)",6,1,0,3,4
"one.util.huntbugs.registry.MethodContext.forgetLastBug()",6,1,0,3,0
"one.util.huntbugs.registry.ClassContext.ClassContext(Context ctx, ClassData cdata, Detector detector)",5,1,1,3,3
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySelfSideEffect(int[] a, int idx)",5,1,1,3,2
"one.util.huntbugs.testdata.TestDeadLocalStore$Extension.testDeadLocalSimple(int x)",5,1,1,3,1
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySelfChanged(int[] a, int idx)",5,1,0,3,2
"one.util.huntbugs.testdata.TestSelfAssignment.testLocal(Object f)",5,1,0,3,1
"one.util.huntbugs.testdata.TestSelfAssignment.testLocal(int a)",5,1,0,3,1
"one.util.huntbugs.maven.plugin.HuntBugsMojo.constructOptions()",5,1,0,3,0
"one.util.huntbugs.registry.MethodContext.isAnnotated()",5,1,0,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySideEffect()",5,1,0,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testNew()",5,1,0,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testThis()",5,1,0,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testTwoObjects()",5,1,0,3,0
"one.util.huntbugs.detect.EasyMockProblems.check(TypeDefinition td)",4,1,6,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadLocalStoreLambda()",4,1,5,3,0
"null.print(int x)",4,1,2,3,1
"one.util.huntbugs.flow.FrameContext.constant(Object val)",4,1,1,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadIncrementAssignment(int i)",4,1,1,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadLocalSimple(int x)",4,1,1,3,1
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySelfCopyArray(int[] a, int[] b, int idx)",4,1,0,3,3
"one.util.huntbugs.detect.NumericComparison$LongRange.LongRange(long min, long max)",4,1,0,3,2
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySelfVar(int[] a, int idx)",4,1,0,3,2
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadIncrementOk(int x)",4,1,0,3,1
"one.util.huntbugs.testdata.TestDeadLocalStore.testDeadStore(boolean b)",4,1,0,3,1
"one.util.huntbugs.testdata.TestSelfAssignment.testArray(int a)",4,1,0,3,1
"one.util.huntbugs.testdata.TestSelfAssignment.test()",4,1,0,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testArray()",4,1,0,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testArrayOk()",4,1,0,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testStatic()",4,1,0,3,0
"one.util.huntbugs.util.Equi.equiMethods(final MethodReference left, final MethodReference right)",3,1,6,3,2
"one.util.huntbugs.detect.SqlBadArgument.firstParameterIsInt(MethodReference mr)",3,1,6,3,1
"one.util.huntbugs.detect.SyncGetClass.checkMethod(MethodDefinition md, TypeDefinition td)",3,1,2,3,2
"one.util.huntbugs.util.Nodes.isWriteTo(Node node, Set<Variable> vars)",3,1,2,3,2
"one.util.huntbugs.detect.SwingProblems.check(MethodDefinition md)",3,1,1,3,1
"one.util.huntbugs.flow.PurityAnnotator.get(Expression expr)",3,1,1,3,1
"one.util.huntbugs.registry.ClassContext.error(String message)",3,1,1,3,1
"one.util.huntbugs.registry.MethodContext.error(String message)",3,1,1,3,1
"one.util.huntbugs.flow.etype.AndType.toString()",3,1,1,3,0
"one.util.huntbugs.registry.MethodData.toString()",3,1,1,3,0
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySelfDiffArray(int[] a, int[] b, int idx)",3,1,0,3,3
"one.util.huntbugs.flow.FrameContext.FrameContext(MethodDefinition md, ClassFields cf)",3,1,0,3,2
"one.util.huntbugs.testdata.TestSelfAssignment.testArrayOk2(int i, int[] arr)",3,1,0,3,2
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySelf(int[] a, int idx)",3,1,0,3,2
"one.util.huntbugs.testdata.TestSelfAssignment.testArraySelfDiffIndex(int[] a, int idx)",3,1,0,3,2
