"method","loc","cyclo","calls","nbd","param"
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrame.setAvailableLoadMap(Map<AvailableLoad,ValueNumber[]> availableLoadMap)",2,1,0,7,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrame.setMergedLoads(Map<AvailableLoad,ValueNumber> mergedLoads)",2,1,0,7,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrame.setPreviouslyKnownAs(Map<ValueNumber,AvailableLoad> previouslyKnownAs)",2,1,0,7,1
"edu.umd.cs.findbugs.detect.CovariantArrayAssignment.CovariantArrayAssignment(BugReporter bugReporter)",2,1,0,7,1
"edu.umd.cs.findbugs.detect.FindLocalSelfAssignment2.FindLocalSelfAssignment2(BugReporter bugReporter)",2,1,0,7,1
"edu.umd.cs.findbugs.detect.Naming.Naming(BugReporter bugReporter)",2,1,0,7,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrame.getAvailableLoadMap()",2,1,0,7,0
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrame.getMergedLoads()",2,1,0,7,0
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrame.getPreviouslyKnownAs()",2,1,0,7,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2.optimize(InstructionList instructionList)",124,1,0,6,1
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$MethodChecker.reportPath(final BugInstance bugInstance, final Obligation obligation, final State state)",90,1,2,6,3
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2.BetterCFGBuilder2(@Nonnull MethodDescriptor descriptor, @Nonnull MethodGen methodGen)",25,1,6,6,2
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor.ValueNumberFrameModelingVisitor(MethodGen methodGen, ValueNumberFactory factory, ValueNumberCache cache, LoadedFieldSet loadedFieldSet, RepositoryLookupFailureCallback lookupFailureCallback)",24,1,1,6,5
"edu.umd.cs.findbugs.detect.FindHEmismatch.visit(JavaClass obj)",22,1,4,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.computeMethodsInCallOrder()",22,1,0,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher.PatternMatcher(ByteCodePattern pattern, ClassContext classContext, Method method)",21,1,5,6,3
"edu.umd.cs.findbugs.plan.ExecutionPlan.ExecutionPlan()",21,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2.inlineAll()",20,1,11,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.iterator()",20,1,2,6,0
"edu.umd.cs.findbugs.workflow.SetBugDatabaseInfo$SetInfoCommandLine.SetInfoCommandLine()",19,1,17,6,0
"edu.umd.cs.findbugs.Project.setTimestamp(long timestamp)",17,1,0,6,1
"edu.umd.cs.findbugs.workflow.Update$UpdateCommandLine.UpdateCommandLine()",16,1,12,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Context.Context(@Nullable Context caller, Subroutine subroutine, CFG result)",16,1,0,6,3
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.Subroutine(InstructionHandle start)",16,1,0,6,1
"edu.umd.cs.findbugs.Project.duplicate()",15,1,5,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.addAnnotation(AnnotationValue annotationValue)",15,1,3,6,1
"edu.umd.cs.findbugs.detect.FindPuzzlers.visit(Code obj)",14,1,5,6,1
"edu.umd.cs.findbugs.PrintingBugReporter$PrintingCommandLine.PrintingCommandLine()",13,1,11,6,0
"edu.umd.cs.findbugs.ba.jsr305.TypeQualifierResolver.resolveTypeQualifiers(AnnotationValue value)",13,1,1,6,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor.visitMONITORENTER(MONITORENTER obj)",12,1,6,6,1
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$PossibleObligationTransfer.balanced(State state)",12,1,6,6,1
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher.attemptMatch(BasicBlock basicBlock, BasicBlock.InstructionIterator instructionIterator)",12,1,2,6,2
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.State(BasicBlock basicBlock, BasicBlock.InstructionIterator instructionIterator, PatternElement patternElement)",12,1,0,6,3
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$EscapeTarget.EscapeTarget(InstructionHandle target, @Edge.Type int edgeType)",12,1,0,6,2
"edu.umd.cs.findbugs.ba.ResourceValueAnalysis.ResourceValueAnalysis(MethodGen methodGen, CFG cfg, DepthFirstSearch dfs, ResourceTracker<Resource> resourceTracker, Resource resource)",11,1,3,6,5
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Context.mapBlock(BasicBlock subBlock, BasicBlock resultBlock)",11,1,1,6,2
"edu.umd.cs.findbugs.Project.Project()",11,1,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$RedundantCondition.RedundantCondition(Location location, String trueCondition, boolean hasDeadCode, Location deadCodeLocation, Location liveCodeLocation, String signature, boolean byType, Number number, boolean border)",11,1,0,6,9
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$WorkListItem.WorkListItem(InstructionHandle start, BasicBlock basicBlock)",11,1,0,6,2
"edu.umd.cs.findbugs.ba.generic.GenericSignatureParser.getNumParametersForInvocation(InvokeInstruction inv, ConstantPoolGen cpg)",10,1,2,6,2
"edu.umd.cs.findbugs.Project.addAuxClasspathEntry(String auxClasspathEntry)",10,1,2,6,1
"edu.umd.cs.findbugs.Project.addFile(String fileName)",10,1,2,6,1
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$MethodChecker.isPossibleInstanceOfObligationType(Subtypes2 subtypes2, ObjectType type, ObjectType obligationType)",10,1,1,6,3
"edu.umd.cs.findbugs.Project.removeSourceDir(int num)",10,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$Branch.Branch(String varName, String trueCondition, String falseCondition, LongRangeSet trueSet, Number number)",9,1,5,6,5
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.setUnhandledExceptionBlock(BasicBlock block)",9,1,2,6,1
"edu.umd.cs.findbugs.Project.getFile(int num)",9,1,1,6,1
"edu.umd.cs.findbugs.Project.getSourceDir(int num)",9,1,1,6,1
"edu.umd.cs.findbugs.Project.removeFile(int num)",9,1,1,6,1
"edu.umd.cs.findbugs.plan.ExecutionPlan.dispose()",8,1,6,6,0
"edu.umd.cs.findbugs.Project.writeXML(File f, @CheckForNull BugCollection bugCollection)",8,1,2,6,2
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.setExitBlock(BasicBlock block)",8,1,2,6,1
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.setReturnBlock(BasicBlock block)",8,1,2,6,1
"edu.umd.cs.findbugs.Project$WorkListItem.WorkListItem(URL url)",8,1,0,6,1
"edu.umd.cs.findbugs.ba.ResourceValueAnalysis.mergeInto(ResourceValueFrame frame, ResourceValueFrame result)",7,1,5,6,2
"edu.umd.cs.findbugs.Project.add(Project project2)",7,1,3,6,1
"edu.umd.cs.findbugs.ba.ResourceValueAnalysis.transferInstruction(InstructionHandle handle, BasicBlock basicBlock, ResourceValueFrame fact)",7,1,2,6,3
"edu.umd.cs.findbugs.Project.makeAbsoluteCWD(String fileName)",7,1,2,6,1
"edu.umd.cs.findbugs.Project.getFileCount()",7,1,1,6,0
"edu.umd.cs.findbugs.Project.getNumSourceDirs()",7,1,1,6,0
"edu.umd.cs.findbugs.detect.FindJSR166LockMonitorenter.clone()",7,1,1,6,0
"edu.umd.cs.findbugs.plan.ExecutionPlan.getNumPasses()",7,1,1,6,0
"edu.umd.cs.findbugs.plan.ExecutionPlan.setDetectorFactoryChooser(DetectorFactoryChooser factoryChooser)",7,1,0,6,1
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.isComplete()",7,1,0,6,0
"edu.umd.cs.findbugs.ba.generic.GenericSignatureParser.parameterSignatureIterator()",7,1,0,6,0
"edu.umd.cs.findbugs.plan.ExecutionPlan.assignToPass(DetectorFactory factory, AnalysisPass pass)",6,1,2,6,2
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation.FindUnsatisfiedObligation(BugReporter bugReporter)",6,1,2,6,1
"edu.umd.cs.findbugs.plan.ExecutionPlan.appendToPass(DetectorFactory factory, AnalysisPass pass)",6,1,1,6,2
"edu.umd.cs.findbugs.Project.removeAuxClasspathEntry(int n)",6,1,1,6,1
"edu.umd.cs.findbugs.Project.setConfiguration(@Nonnull UserPreferences configuration)",6,1,1,6,1
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.getStartBlock()",6,1,1,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.canAdvanceToNextBasicBlock()",6,1,1,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.currentElementCanContinue()",6,1,1,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.lookForDominatedInstruction()",6,1,1,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher.byteCodePatternMatchIterator()",6,1,1,6,0
"edu.umd.cs.findbugs.Project.setCloudProperties(Properties cloudProperties)",6,1,0,6,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor.setHandle(InstructionHandle handle)",6,1,0,6,1
"edu.umd.cs.findbugs.Project$WorkList.WorkList()",6,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$EscapeTarget.getEdgeType()",6,1,0,6,0
"edu.umd.cs.findbugs.ba.ResourceValueAnalysis.mergeValues(ResourceValueFrame otherFrame, ResourceValueFrame resultFrame, int slot)",5,1,4,6,3
"edu.umd.cs.findbugs.workflow.Update.mergeBugHistory(BugInstance older, BugInstance newer)",5,1,4,6,2
"edu.umd.cs.findbugs.plan.ExecutionPlan.getUnassignedSet()",5,1,3,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.containsInstruction(InstructionHandle handle)",5,1,2,6,1
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.isExitBlock(BasicBlock block)",5,1,2,6,1
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.isReturnBlock(BasicBlock block)",5,1,2,6,1
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.isUnhandledExceptionBlock(BasicBlock block)",5,1,2,6,1
"edu.umd.cs.findbugs.Project.getFileArray()",5,1,2,6,0
"edu.umd.cs.findbugs.Project.getSourceDirArray()",5,1,2,6,0
"edu.umd.cs.findbugs.ba.ResourceValueAnalysis.createFact()",5,1,2,6,0
"edu.umd.cs.findbugs.Project.appendWithoutDuplicates(List<T> lst1, List<T> lst2)",5,1,1,6,2
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor.getOutputValues(ValueNumber[] inputValueList, int numWordsProduced)",5,1,1,6,2
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation.visitMethodCFG(MethodDescriptor methodDescriptor, CFG cfg)",5,1,1,6,2
"edu.umd.cs.findbugs.Project.getAuxClasspathEntry(int n)",5,1,1,6,1
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.addItem(WorkListItem item)",5,1,1,6,1
"edu.umd.cs.findbugs.Project$WorkList.getNextItem()",5,1,1,6,0
"edu.umd.cs.findbugs.Project$WorkList.isEmpty()",5,1,1,6,0
"edu.umd.cs.findbugs.Project.getNumAuxClasspathEntries()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Context.hasMoreWork()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Context.nextItem()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.allocateBasicBlock()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.getEntry()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.getExit()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.hasMoreWork()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.nextItem()",5,1,1,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.moreInstructionsInBasicBlock()",5,1,1,6,0
"edu.umd.cs.findbugs.plan.ExecutionPlan.passIterator()",5,1,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$Context.Context(ConstantPool cp, LocalVariableTable lvTable, Map<Integer,Value> types, ValueNumberDataflow vnaDataflow)",5,1,0,6,4
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$Condition.Condition(short opcode, Value value, Number number)",5,1,0,6,3
"edu.umd.cs.findbugs.Project$WorkList.createRelativeURL(URL base, String fileName)",5,1,0,6,2
"edu.umd.cs.findbugs.Project.setModified(boolean isModified)",5,1,0,6,1
"edu.umd.cs.findbugs.detect.MultithreadedInstanceAccess.visitMethod(Method obj)",5,1,0,6,1
"edu.umd.cs.findbugs.Project$WorkListItem.getURL()",5,1,0,6,0
"edu.umd.cs.findbugs.Project.getAuxClasspathEntryList()",5,1,0,6,0
"edu.umd.cs.findbugs.Project.getCloudProperties()",5,1,0,6,0
"edu.umd.cs.findbugs.Project.getFileList()",5,1,0,6,0
"edu.umd.cs.findbugs.Project.getSourceDirList()",5,1,0,6,0
"edu.umd.cs.findbugs.Project.isModified()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Context.getCaller()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Context.getResult()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Context.getSubroutine()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$EscapeTarget.getTarget()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.getCFG()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$Subroutine.getStartInstruction()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$WorkListItem.getBasicBlock()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2$WorkListItem.getStartInstruction()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.duplicate()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.getBasicBlock()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.getCurrentMatch()",5,1,0,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.getPatternElement()",5,1,0,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.LoadedFieldSetFactory.LoadedFieldSetFactory()",5,1,0,6,0
"edu.umd.cs.findbugs.detect.CheckRelaxingNullnessAnnotation$HierarchyIterator.HierarchyIterator(@Nonnull XClass xclass)",4,1,4,6,1
"edu.umd.cs.findbugs.detect.MultithreadedInstanceAccess.shouldVisitCode(Code code)",4,1,4,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.eq(long value)",4,1,2,6,1
"edu.umd.cs.findbugs.detect.DuplicateBranches.visitClassContext(ClassContext classContext)",4,1,2,6,1
"edu.umd.cs.findbugs.workflow.Update.matchBugs(Comparator<BugInstance> bugInstanceComparator, BugCollection origCollection, BugCollection newCollection)",4,1,1,6,3
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$BackIterator.BackIterator(CFG cfg, BasicBlock block)",4,1,1,6,2
"edu.umd.cs.findbugs.detect.FindPuzzlers.FindPuzzlers(BugReporter bugReporter)",4,1,1,6,1
"edu.umd.cs.findbugs.detect.FindPuzzlers.beforeOpcode(int seen)",4,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$TypeLongRange.TypeLongRange(long min, long max, String signature)",4,1,0,6,3
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$Value.Value(String name, @Nullable ValueNumber vn, String signature)",4,1,0,6,3
"edu.umd.cs.findbugs.PrintingBugReporter.observeClass(ClassDescriptor classDescriptor)",4,1,0,6,1
"edu.umd.cs.findbugs.detect.FindHEmismatch.FindHEmismatch(BugReporter bugReporter)",4,1,0,6,1
"edu.umd.cs.findbugs.PrintingBugReporter.getBugCollection()",4,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getSource()",4,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.findMatchingMethod(MethodDescriptor descriptor)",3,1,4,6,1
"edu.umd.cs.findbugs.ba.generic.GenericSignatureParser$ParameterSignatureIterator.hasNext()",3,1,3,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.addAnnotation(String name, AnnotationValue value)",3,1,2,6,2
"edu.umd.cs.findbugs.Project.getPluginStatus(Plugin plugin)",3,1,2,6,1
"edu.umd.cs.findbugs.detect.FieldItemSummary.FieldItemSummary(BugReporter bugReporter)",3,1,2,6,1
"edu.umd.cs.findbugs.detect.FieldItemSummary.shouldVisit(JavaClass obj)",3,1,2,6,1
"edu.umd.cs.findbugs.workflow.Update.main(String[] args)",3,1,2,6,1
"edu.umd.cs.findbugs.Project.setSuppressionFilter(@Nonnull Filter suppressionFilter)",3,1,1,6,1
"edu.umd.cs.findbugs.Project.writeXML(XMLOutput xmlOutput)",3,1,1,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getAnnotation(ClassDescriptor desc)",3,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.FinallyDuplicatesInfoFactory.registerWith(IAnalysisCache analysisCache)",3,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.ge(long value)",3,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.le(long value)",3,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory.registerWith(IAnalysisCache analysisCache)",3,1,1,6,1
"edu.umd.cs.findbugs.PrintingBugReporter.finish()",3,1,1,6,0
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor.getDefaultValue()",3,1,1,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getAnnotationDescriptors()",3,1,1,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getAnnotations()",3,1,1,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getXFields()",3,1,1,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getXMethods()",3,1,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.FinallyDuplicatesInfoFactory$FinallyDuplicatesInfo.toString()",3,1,1,6,0
"edu.umd.cs.findbugs.detect.FieldItemSummary.report()",3,1,1,6,0
"edu.umd.cs.findbugs.detect.CheckRelaxingNullnessAnnotation$DetectorNode.DetectorNode(int access, String name, String desc, String signature, String[] exceptions, XMethod xmethod)",3,1,0,6,6
"edu.umd.cs.findbugs.classfile.engine.bcel.FinallyDuplicatesInfoFactory$FinallyDuplicatesInfo.FinallyDuplicatesInfo(int[] positions, List<SortedMap<Integer,Integer>> duplicateBlocks)",3,1,0,6,2
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$MethodChecker.MethodChecker(MethodDescriptor methodDescriptor, CFG cfg)",3,1,0,6,2
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$PossibleObligationTransfer.PossibleObligationTransfer(@Nonnull Obligation consumed, @Nonnull Obligation produced)",3,1,0,6,2
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor.visitCHECKCAST(CHECKCAST obj)",3,1,0,6,1
"edu.umd.cs.findbugs.detect.LoadOfKnownNullValue.LoadOfKnownNullValue(BugReporter bugReporter)",3,1,0,6,1
"edu.umd.cs.findbugs.PrintingBugReporter$PrintingCommandLine.getProject()",3,1,0,6,0
"edu.umd.cs.findbugs.Project.getSuppressionFilter()",3,1,0,6,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2.getCFG()",3,1,0,6,0
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.toString()",3,1,0,6,0
"edu.umd.cs.findbugs.ba.generic.GenericSignatureParser$ParameterSignatureIterator.remove()",3,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getImmediateEnclosingClass()",3,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getSourceSignature()",3,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.hasStubs()",3,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.usesConcurrency()",3,1,0,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.FinallyDuplicatesInfoFactory$FinallyDuplicatesInfo.FinallyDuplicatesInfo()",3,1,0,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$BackIterator.hasNext()",3,1,0,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$BackIterator.remove()",3,1,0,6,0
"edu.umd.cs.findbugs.detect.FindPuzzlers.resetIMulCastLong()",3,1,0,6,0
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$PossibleObligationTransfer.toString()",3,1,0,6,0
"edu.umd.cs.findbugs.workflow.SetBugDatabaseInfo.fullPath(SourceLineAnnotation src)",2,1,3,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.FinallyDuplicatesInfoFactory.getInstructionNumber(int[] positions, int position)",2,1,2,6,2
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$PossibleObligationTransfer.matches(Obligation possiblyLeakedObligation)",2,1,2,6,1
"edu.umd.cs.findbugs.plan.ExecutionPlan.isActive(Class<? extends Detector> detectorClass)",2,1,2,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$ValueRangeAnalysis.getRedundantConditions()",2,1,2,6,0
"edu.umd.cs.findbugs.Project.setPluginStatusTrinary(String pluginId, Boolean enabled)",2,1,1,6,2
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$VariableData.addBranch(Edge edge, Branch branch)",2,1,1,6,2
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.addFieldDescriptor(FieldInfo field)",2,1,1,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.addMethodDescriptor(MethodInfo method)",2,1,1,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.setFieldDescriptorList(FieldInfo[] fieldDescriptorList)",2,1,1,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.setMethodDescriptorList(MethodInfo[] methodDescriptorList)",2,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.addBordersTo(Set<Long> borders)",2,1,1,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.same(LongRangeSet rangeSet)",2,1,1,6,1
"edu.umd.cs.findbugs.detect.FindHEmismatch.isHashableClassName(String dottedClassName)",2,1,1,6,1
"edu.umd.cs.findbugs.detect.FindPuzzlers.extendsThread(JavaClass obj)",2,1,1,6,1
"edu.umd.cs.findbugs.detect.FindPuzzlers.implementsRunnable(JavaClass obj)",2,1,1,6,1
"edu.umd.cs.findbugs.plan.ExecutionPlan.isActive(@DottedClassName String detectorClass)",2,1,1,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.getXMethodsInCallOrder()",2,1,1,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.isEmpty()",2,1,1,6,0
"edu.umd.cs.findbugs.detect.BuildUnconditionalParamDerefDatabase.BuildUnconditionalParamDerefDatabase()",2,1,1,6,0
"edu.umd.cs.findbugs.sourceViewer.JavaScanner.getEndPosition()",2,1,1,6,0
"edu.umd.cs.findbugs.sourceViewer.JavaScanner.getLength()",2,1,1,6,0
"edu.umd.cs.findbugs.detect.FindHEmismatch.opcode(byte code[], int offset)",2,1,0,6,2
"edu.umd.cs.findbugs.Project.setGuiCallback(IGuiCallback guiCallback)",2,1,0,6,1
"edu.umd.cs.findbugs.Project.setProjectName(String projectName)",2,1,0,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.setImmediateEnclosingClass(ClassDescriptor immediateEnclosingClass)",2,1,0,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.setSource(String source)",2,1,0,6,1
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.setSourceSignature(String classSourceSignature)",2,1,0,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.FinallyDuplicatesInfoFactory$TryBlock.TryBlock(int catchAnyAddress)",2,1,0,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.LongRangeSet(TypeLongRange range)",2,1,0,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$ValueRangeAnalysis.ValueRangeAnalysis(List<RedundantCondition> redundantConditions)",2,1,0,6,1
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$VariableData.VariableData(String type)",2,1,0,6,1
"edu.umd.cs.findbugs.detect.CheckRelaxingNullnessAnnotation.CheckRelaxingNullnessAnnotation(BugReporter bugReporter)",2,1,0,6,1
"edu.umd.cs.findbugs.detect.DuplicateBranches.DuplicateBranches(BugReporter bugReporter)",2,1,0,6,1
"edu.umd.cs.findbugs.detect.FindFieldSelfAssignment.FindFieldSelfAssignment(BugReporter bugReporter)",2,1,0,6,1
"edu.umd.cs.findbugs.detect.FindJSR166LockMonitorenter.FindJSR166LockMonitorenter(BugReporter bugReporter)",2,1,0,6,1
"edu.umd.cs.findbugs.detect.MultithreadedInstanceAccess.MultithreadedInstanceAccess(BugReporter bugReporter)",2,1,0,6,1
"edu.umd.cs.findbugs.detect.SuperfluousInstanceOf.SuperfluousInstanceOf(BugReporter bugReporter)",2,1,0,6,1
"edu.umd.cs.findbugs.detect.UncallableMethodOfAnonymousClass.UncallableMethodOfAnonymousClass(BugReporter bugReporter)",2,1,0,6,1
"edu.umd.cs.findbugs.sourceViewer.JavaScanner.JavaScanner(CharacterIterator iterator)",2,1,0,6,1
"edu.umd.cs.findbugs.Project.getCloudId()",2,1,0,6,0
"edu.umd.cs.findbugs.Project.getConfiguration()",2,1,0,6,0
"edu.umd.cs.findbugs.Project.getProjectName()",2,1,0,6,0
"edu.umd.cs.findbugs.Project.getTimestamp()",2,1,0,6,0
"edu.umd.cs.findbugs.Project.isGuiAvaliable()",2,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.getClassDescriptor()",2,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.setHasStubs()",2,1,0,6,0
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo$Builder.setUsesConcurrency()",2,1,0,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.empty()",2,1,0,6,0
"edu.umd.cs.findbugs.classfile.engine.bcel.ValueRangeAnalysisFactory$LongRangeSet.getSignature()",2,1,0,6,0
