"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"com.trevisan.umovandroid.view.larepublica.expanableTaskSection.ExpandableVerticalGridTaskSection",105,8,8,17,14,6,1,7,1
"com.trevisan.umovandroid.sync.historical.HistoricalRecord",104,11,11,29,1,0,21,4,1
"com.trevisan.umovandroid.view.actionbar.SearchBar",103,18,16,23,10,2,1,3,5
"com.trevisan.umovandroid.action.constraint.CheckFieldsFilledOnSignUpConstraint",103,17,14,20,12,7,1,9,11
"com.trevisan.umovandroid.action.ActionExecuteItemFragment",103,14,8,20,8,7,1,9,4
"com.trevisan.umovandroid.component.TTMultipleListAsGridView",103,12,3,19,20,7,1,10,2
"com.trevisan.umovandroid.component.address.SuggestedAddressAdapter",103,12,8,18,8,0,2,3,8
"com.trevisan.umovandroid.geoposition.ActivityGeoPositionRequesterRetryAfterFinish",103,9,4,13,11,7,1,10,7
"com.trevisan.umovandroid.model.ActivityListContent",103,9,8,28,10,6,10,9,3
"com.trevisan.umovandroid.action.ActionDownloadApk",103,7,4,14,14,1,2,6,3
"com.trevisan.umovandroid.util.BitmapStaticIcons",103,1,1,1,4,0,29,0,47
"com.trevisan.umovandroid.service.api.AgentApiService",102,11,6,25,5,3,2,7,3
"com.trevisan.umovandroid.action.ActionActivityLoginChangePerson",102,10,5,21,13,11,4,13,10
"com.trevisan.umovandroid.sync.ForegroundSyncController",101,17,6,18,10,8,14,10,2
"com.trevisan.umovandroid.sync.CommunicationTest",101,13,3,17,12,7,2,9,5
"com.trevisan.umovandroid.service.eca.EcaService",101,12,4,18,28,19,3,23,0
"com.trevisan.umovandroid.action.ActionCheckData",101,12,10,26,11,7,5,9,12
"com.trevisan.umovandroid.service.CustomEntityEntryService",100,19,19,25,15,11,12,15,2
"com.trevisan.umovandroid.dao.CustomFieldValueDAO",100,19,14,28,9,4,1,6,0
"com.trevisan.umovandroid.component.TTSection",100,17,13,19,17,9,3,11,5
"com.trevisan.umovandroid.dao.MediaHistoricalDAO",100,14,10,15,7,4,1,5,0
"com.trevisan.umovandroid.component.TTDateNew",100,11,7,14,14,4,4,6,2
"com.trevisan.umovandroid.service.downloadimagesentity.DownloadImagesEntityRequester",100,9,4,14,20,2,1,4,4
"com.trevisan.umovandroid.lib.expressions.BooleanCalculator",100,5,3,26,9,7,1,11,1
"com.trevisan.umovandroid.util.ImageUtils",100,5,4,14,10,5,4,9,0
"com.trevisan.umovandroid.service.profile.ProfileService",100,5,4,14,22,10,3,12,1
"com.trevisan.umovandroid.action.ActionManagePhotoTips",99,7,2,23,10,7,6,9,3
"com.trevisan.umovandroid.adapter.SimpleOptionAdapter",98,12,8,14,13,2,7,4,10
"com.trevisan.umovandroid.action.ActionFlowWhenUMovWasOpennedFromAnotherApp",98,10,5,15,11,8,1,11,8
"com.trevisan.umovandroid.action.ActionShowSectionsAndConference",98,10,6,17,11,7,3,9,6
"com.trevisan.umovandroid.view.larepublica.expanableActivityTaskSection.ExpanableActivityTaskSection",98,10,7,15,21,12,2,14,11
"com.trevisan.umovandroid.action.ActionActivityCreateNewTask",97,10,8,19,18,12,2,15,5
"com.trevisan.umovandroid.action.ActionShowAboutUMovMe",97,10,5,18,14,7,2,10,6
"com.trevisan.umovandroid.sync.AutomaticSync",96,15,8,21,17,13,9,14,2
"com.trevisan.umovandroid.action.ActionTTUniqueListShowListData",96,6,4,13,10,7,1,11,4
"com.trevisan.umovandroid.service.LocationService",95,12,10,20,7,4,7,8,1
"com.trevisan.umovandroid.adapter.ActivitiesListAdapter",95,12,1,18,22,11,2,14,4
"com.trevisan.umovandroid.dao.ActivityHistoricalReadyToBeSentDAO",94,14,10,14,7,3,1,4,0
"com.trevisan.umovandroid.component.input.ScanditScanner",94,12,6,26,7,3,9,5,7
"com.trevisan.umovandroid.action.SafetyAsyncExecution",94,12,6,9,5,1,1,5,4
"com.trevisan.umovandroid.view.actionbar.ItemSearchExpandableListener",94,11,4,14,18,12,3,15,3
"com.trevisan.umovandroid.view.ActivityForgotMyPassword",94,11,5,16,20,10,1,13,5
"com.trevisan.umovandroid.eca.business.LocalTaskImpl",94,8,5,14,15,3,1,8,3
"com.trevisan.umovandroid.view.larepublica.expanableActivityTaskSection.ExpandableVerticalGridActivityTaskSection",94,8,8,14,13,6,1,7,1
"com.trevisan.umovandroid.lib.expressions.operand.function.SectionFieldMaxFunctionOperand",94,7,7,18,13,6,1,12,1
"com.trevisan.umovandroid.lib.expressions.operand.function.SectionFieldMinFunctionOperand",94,7,7,19,13,6,1,12,1
"com.trevisan.umovandroid.service.HeaderService",94,7,5,27,15,6,8,7,13
"com.trevisan.umovandroid.action.login.ActionDoLoginFacebookSignUpOrLogIn",93,11,5,16,17,12,2,17,6
"com.trevisan.umovandroid.action.ActionActivityFieldsSave",93,10,6,14,17,15,5,17,3
"com.trevisan.umovandroid.sync.UrlManager",93,9,8,23,7,5,2,9,5
"com.trevisan.umovandroid.action.ActionList",92,24,24,24,3,1,3,2,8
"com.trevisan.umovandroid.action.ActionSaveSettings",92,12,8,15,15,9,1,12,7
"com.trevisan.umovandroid.component.materialdesign.SubgroupsHorizontalScrollView",92,10,2,15,19,10,1,14,5
"com.trevisan.umovandroid.lib.expressions.tree.ExpressionTreeIterator",91,11,11,28,0,0,4,1,1
"com.trevisan.umovandroid.UMovMainActivity",91,10,3,16,13,5,2,7,8
"com.trevisan.umovandroid.lib.expressions.operand.function.CMC7FunctionOperand",91,9,5,22,10,5,1,11,0
"com.trevisan.umovandroid.lib.expressions.operand.function.CustomEntityMultipleFilterFunctionOperand",91,6,3,13,16,11,2,15,5
"com.trevisan.umovandroid.model.TaskGPSState",90,23,23,24,1,0,3,4,11
"com.trevisan.umovandroid.model.LocationQueryResult",90,22,22,22,5,0,9,3,8
"com.trevisan.umovandroid.expressions.TaskAttributeRetriever",90,7,5,32,12,8,4,12,1
"com.trevisan.umovandroid.lib.util.StringUtils",90,7,7,27,4,0,15,5,0
"com.trevisan.umovandroid.view.ActivityTwoPhasesSMSAuthenticationVerificationInput",90,7,6,7,20,7,1,9,10
"com.trevisan.umovandroid.service.retroalimentation.RetroalimentationService",90,6,6,24,13,6,2,9,1
"com.trevisan.umovandroid.eca.event.EcaSevenBoysDistribuidoraMaisNfeDemo",90,3,3,19,10,7,1,9,9
"com.trevisan.umovandroid.model.MobileParameters",89,22,22,22,0,0,16,1,20
"com.trevisan.umovandroid.dao.TaskExecutionHistoricalDAO",89,17,13,18,7,3,1,4,0
"com.trevisan.umovandroid.adapter.SectionListAdapterNew",89,10,1,18,19,10,1,12,2
"com.trevisan.umovandroid.sync.extraction.ItemExtractor",89,9,8,13,10,6,1,10,5
"com.trevisan.umovandroid.action.login.ActionDoLoginWithSync",88,12,12,6,14,12,3,14,2
"com.trevisan.umovandroid.sync.extraction.CustomFieldExtractor",88,7,5,14,13,5,1,8,5
"com.trevisan.umovandroid.model.LoginSettings",87,24,24,24,0,0,5,0,12
"com.trevisan.umovandroid.action.ActionCancelActivityTask",87,9,7,13,13,10,12,12,7
"com.trevisan.umovandroid.lib.expressions.ValidationExpressionMessageGenerator",87,8,3,28,6,4,1,7,5
"com.trevisan.umovandroid.dao.ActivityTypeDAO",87,8,4,9,10,3,1,5,0
"com.trevisan.umovandroid.action.ActionActivityFieldsChangeItem",86,12,6,17,9,7,1,9,7
"com.trevisan.umovandroid.action.ActionShowItemsMD",86,6,5,13,15,12,8,14,6
"com.trevisan.umovandroid.service.TaskExecutionHistoricalService",85,15,15,17,10,6,11,7,1
"com.trevisan.umovandroid.component.materialdesign.UMovHorizontalScrollView",85,14,7,17,17,4,3,6,10
"com.trevisan.umovandroid.action.ActionShowSearchTaskAndLocationFields",85,11,6,9,19,5,1,7,3
"com.trevisan.umovandroid.adapter.materialdesign.ItemsTagsAdapterMD",85,10,7,11,14,2,1,5,7
"com.trevisan.umovandroid.action.ActionSuspendOrCancelActivity",85,10,5,19,9,8,4,10,5
"com.trevisan.umovandroid.lib.expressions.operand.task.TaskOperand",85,9,9,16,10,6,2,11,13
"com.trevisan.umovandroid.service.ActivityTypeService",85,8,6,18,15,4,20,6,3
"com.trevisan.umovandroid.sync.extraction.ActivityTaskExtractor",85,5,5,6,7,5,1,8,1
"com.trevisan.umovandroid.eca.context.input.InputContextManager",85,5,4,24,21,15,2,17,1
"com.trevisan.umovandroid.model.Login",84,21,21,21,3,1,27,4,9
"com.trevisan.umovandroid.view.lib.FieldsPagesManager",84,16,16,20,4,2,19,5,5
"com.trevisan.umovandroid.service.SmartPushService",84,9,7,9,13,5,3,8,4
"com.trevisan.umovandroid.expressions.PersonAttributeRetriever",84,3,3,32,9,5,1,8,0
"com.trevisan.umovandroid.sync.extraction.RecordData",83,14,13,15,1,0,9,6,2
"com.trevisan.umovandroid.component.address.ActionLoadAddressFromGeocoordinates",83,11,10,12,10,7,2,10,6
"com.trevisan.umovandroid.action.ActionActivityAnaliticalQueryOk",83,8,6,5,11,8,1,11,7
"com.trevisan.umovandroid.sync.historical.LocationDataHistoricalSync",83,3,3,5,5,2,1,4,2
"com.trevisan.umovandroid.action.ActionSendNewTaskConfirmation",82,13,12,13,12,9,2,12,4
"com.trevisan.umovandroid.dao.ValueExpressionDAO",82,12,8,12,8,4,1,7,0
"com.trevisan.umovandroid.service.CustomThemeService",82,10,7,20,9,4,98,6,1
"com.trevisan.umovandroid.service.ExecutionStateService",82,9,9,13,10,9,30,11,1
"com.trevisan.umovandroid.component.chromecustomtabs.TTChromeCustomTab",82,9,7,13,13,2,3,5,7
"com.trevisan.umovandroid.sync.extraction.CustomFieldValueExtractor",82,7,5,17,7,3,1,8,4
"com.trevisan.umovandroid.lib.expressions.parser.ValueExpressionParser",82,5,2,20,15,13,1,15,1
"com.trevisan.umovandroid.dao.eca.ConnectorDAO",82,4,1,4,6,3,1,5,0
"com.trevisan.umovandroid.model.TaskField",81,15,15,17,1,0,5,2,25
"com.trevisan.umovandroid.model.ChronometerTime",81,15,10,18,4,0,1,6,1
"com.trevisan.umovandroid.action.ActionShowListFieldHistoricalsDuplicateItems",81,11,6,14,11,8,2,11,3
"com.trevisan.umovandroid.service.SuspendedActivityAndTaskService",81,10,10,19,9,6,9,9,1
"com.trevisan.umovandroid.sync.TimeWorkIntervalsSyncController",81,7,6,16,12,7,1,13,2
"com.trevisan.umovandroid.service.VideoService",80,9,7,11,9,4,3,6,4
"com.trevisan.umovandroid.action.ActionActivityFieldsFinalizeActivity",80,9,4,17,7,5,1,7,3
"com.trevisan.umovandroid.action.login.ActionDoLoginWithAuthResponse",80,7,5,17,11,6,4,10,3
"com.trevisan.umovandroid.dao.WorkingJourneyDAO",79,10,6,10,8,4,1,5,1
"com.trevisan.umovandroid.lib.expressions.operand.location.LocationOperand",79,9,9,18,10,6,1,11,3
"com.trevisan.umovandroid.androidservice.backgroundsyncdata.ReceiveBackgroundData",79,9,8,4,18,13,1,14,7
"com.trevisan.umovandroid.geoposition.GPSVerifierForActivityTaskExecution",78,9,4,23,8,5,2,6,10
"com.trevisan.umovandroid.view.ActivityManagementPanel",78,8,5,9,16,5,2,7,3
"com.trevisan.umovandroid.action.ActionConfirmAddNewTask",78,7,4,17,14,7,4,10,5
"com.trevisan.umovandroid.lib.expressions.tree.ExpressionTreeNode",77,11,10,19,2,0,9,3,3
"com.trevisan.umovandroid.dao.ItemGroupDAO",77,10,6,15,10,6,1,10,0
"com.trevisan.umovandroid.action.ActionShowManagementPanel",77,9,5,10,16,9,1,12,5
"com.trevisan.umovandroid.dao.MediaHistoricalReadyToBeSentDAO",77,8,5,8,7,4,1,6,0
"com.trevisan.umovandroid.adapter.ActivitiesListAdapterMD",77,6,1,12,13,7,1,9,1
"com.trevisan.umovandroid.lib.expressions.operand.group.GroupOperand",77,5,5,15,12,9,1,11,3
"com.trevisan.umovandroid.imagegallery.MediaGallery",77,5,5,11,15,4,3,5,4
"com.trevisan.umovandroid.action.ActionOpenCamera",76,9,5,13,9,5,3,7,3
"com.trevisan.umovandroid.action.ActionResendSMSAuthentication",76,7,6,7,10,2,1,5,6
"com.trevisan.umovandroid.lib.expressions.operand.function.ConcatenateSectionFieldFunctionOperand",75,8,7,12,13,6,1,9,2
"com.trevisan.umovandroid.adapter.CompletedHistoricalsAdapter",75,8,7,9,13,3,1,5,6
"com.trevisan.umovandroid.androidservice.backgroundsyncdata.SendBackgroundData",75,8,4,11,13,10,1,11,9
"com.trevisan.umovandroid.service.SyncHeaderService",75,7,4,12,7,5,7,7,1
"com.trevisan.umovandroid.dao.InfoHistoricalDAO",75,7,3,8,7,3,1,4,0
"com.trevisan.umovandroid.expressions.EntitiesAttributeRetrieverForCustomFieldListRelationshipWithCustomEntity",75,3,2,9,15,11,1,14,4
"com.trevisan.umovandroid.lib.expressions.operand.person.PersonOperand",74,9,9,16,10,6,1,10,3
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaXMLNew",74,9,3,12,14,6,2,8,0
"com.trevisan.umovandroid.action.ActionExecuteMasterGroup",74,7,4,11,12,9,7,11,4
"com.trevisan.umovandroid.adapter.DashboardsListAdapterNew",74,5,5,12,12,3,1,4,6
"com.trevisan.umovandroid.model.ItemGroup",73,18,18,20,2,1,34,5,7
"com.trevisan.umovandroid.lib.util.SectionFieldValuesConverter",73,8,8,19,5,2,13,5,0
"com.trevisan.umovandroid.adapter.ItemGroupListAdapterNew",73,8,1,12,18,10,2,11,3
"com.trevisan.umovandroid.dao.WorkingJourneyReadyToBeSentDAO",73,8,4,8,8,4,1,5,1
"com.trevisan.umovandroid.sync.extraction.FieldExtractor",73,3,3,3,6,3,1,4,1
"com.trevisan.umovandroid.model.CustomEntityMultipleFilter",72,20,20,20,1,0,3,1,8
"com.trevisan.umovandroid.model.MenuItem",72,19,19,19,2,1,2,2,10
"com.trevisan.umovandroid.model.MasterGroup",72,16,15,20,3,1,20,5,6
"com.trevisan.umovandroid.lib.vo.ListableObject",71,11,10,18,2,0,11,5,5
"com.trevisan.umovandroid.expressions.DefaultEntitiesAttributeRetriever",71,8,8,16,10,6,4,8,5
"com.trevisan.umovandroid.androidservice.backgroundsyncdata.BackgroundSyncDataService",71,8,6,13,10,4,4,6,3
"com.trevisan.umovandroid.util.TaskExhibitionFieldUtils",71,6,1,30,9,4,1,6,0
"com.trevisan.umovandroid.view.larepublica.expanableTaskSection.ExpandableSectionTaskFactory",71,3,2,14,9,3,1,4,13
"com.trevisan.umovandroid.service.gps.GpsTrackingNativeApiProvider",70,11,9,12,8,2,2,5,1
"com.trevisan.umovandroid.service.SyncCounterAndVerbasService",70,10,8,14,3,1,8,2,7
"com.trevisan.umovandroid.action.DialogDismissBehaviorOnActivityFields",70,6,4,10,8,6,7,8,7
"com.trevisan.umovandroid.view.ActivityPhotoHistoricalListNew",70,6,4,9,17,11,1,13,0
"com.trevisan.umovandroid.service.CrudService",69,18,18,19,6,3,117,7,1
"com.trevisan.umovandroid.view.ActivityCollectedItems",69,9,2,11,20,13,3,15,1
"com.trevisan.umovandroid.component.multimedia.TTMultimediaOthersMediaTypes",69,8,4,11,13,8,3,11,0
"com.trevisan.umovandroid.action.ActionShowExecutionsOnDashboard",69,8,4,10,16,9,1,11,0
"com.trevisan.umovandroid.view.ActivityCompletedHistoricals",69,8,5,9,15,9,2,11,5
"com.trevisan.umovandroid.adapter.ListItemOnlineQueryListAdapterNew",69,6,6,8,15,4,1,5,6
"com.trevisan.umovandroid.service.DocumentService",69,5,2,10,10,3,1,7,3
"com.trevisan.umovandroid.sync.extraction.AgentExtractor",69,4,4,4,5,3,1,4,2
"com.trevisan.umovandroid.action.ActionExecuteEcaBeforeFinalizeActivity",68,10,8,14,8,4,5,8,1
"com.trevisan.umovandroid.lib.language.LanguageExpressionsRetriever",68,9,5,16,3,0,3,6,2
"com.trevisan.umovandroid.action.ActionActivityCheckDataBack",68,8,4,13,8,5,1,7,2
"com.trevisan.umovandroid.service.gps.GpsTrackingProviderFactory",68,5,4,17,4,3,7,4,3
"com.trevisan.umovandroid.model.TimeWorkIntervals",67,18,18,18,0,0,3,0,10
"com.trevisan.umovandroid.action.ActionForgotMyPassword",67,9,5,14,8,3,1,5,3
"com.trevisan.umovandroid.adapter.larepublica.TaskSectionCardFullImage",67,8,8,8,10,1,0,3,11
"com.trevisan.umovandroid.action.ActionEditLocation",67,6,4,8,15,12,4,14,3
"com.trevisan.umovandroid.action.ActionActivityCompletedHistoricalsDelete",67,6,6,7,10,5,1,6,1
"com.trevisan.umovandroid.model.AnswersFromValueExpressionsToSectionFieldsOnItemsList",66,18,18,18,0,0,2,0,9
"com.trevisan.umovandroid.model.ViaCepAddress",66,18,18,18,0,0,1,0,9
"com.trevisan.umovandroid.listdatasource.ConnectorListDataSource",66,10,6,13,11,7,1,10,3
"com.trevisan.umovandroid.adapter.MasterGroupListAdapterNew",66,8,1,10,17,9,2,10,3
"com.trevisan.umovandroid.component.DatasetColumnOrderOrShuffleOnListFieldManager",66,7,6,12,7,4,3,8,6
"com.trevisan.umovandroid.androidservice.ServiceManager",65,12,7,20,7,0,0,4,1
"com.trevisan.umovandroid.expressions.LocationActivityExecutionGeocoordinatesManipulator",65,10,4,15,6,4,1,8,5
"com.trevisan.umovandroid.component.CodeAndDescription",65,9,7,12,5,1,1,4,7
"com.trevisan.umovandroid.action.ActionRemoveAudioFromAudioSectionField",65,9,7,6,9,5,1,7,1
"com.trevisan.umovandroid.action.ActionExecuteEcaAfterFinalizeActivity",65,9,9,10,13,10,1,13,6
"com.trevisan.umovandroid.action.login.ActionDoLoginWithSMSAuthenticationStep1",65,7,4,13,12,7,3,9,1
"com.trevisan.umovandroid.lib.expressions.operand.subgroup.SubgroupOperand",65,5,5,12,9,6,1,8,3
"com.trevisan.umovandroid.listdatasource.ListDataSourceFactory",65,4,2,15,9,7,3,9,4
"com.trevisan.umovandroid.action.ActionShowMedia",65,4,3,12,9,6,8,9,4
"com.trevisan.umovandroid.model.larepublica.CheckDataButton",64,11,11,13,9,3,2,5,5
"com.trevisan.umovandroid.action.login.ActionDoLoginFacebookAuthentication",64,10,7,8,11,3,2,5,3
"com.trevisan.umovandroid.expressions.CustomEntityEntryManipulator",64,9,8,13,12,9,2,10,5
"com.trevisan.umovandroid.imageloader.BitmapMemoryCache",64,8,4,15,2,0,2,3,6
"com.trevisan.umovandroid.action.ActionCreateTaskFragment",64,8,6,9,9,7,1,9,5
"com.trevisan.umovandroid.view.ActivityItemsSearchResult",64,8,4,7,15,8,2,10,2
"com.trevisan.umovandroid.lib.expressions.operand.field.FieldOperand",64,7,6,11,8,4,3,8,1
"com.trevisan.umovandroid.action.ActionTTImagePhotoOrDrawButton",64,7,3,14,7,4,3,6,5
"com.trevisan.umovandroid.sync.WorkingJourneySyncController",64,6,5,9,10,6,1,10,2
"com.trevisan.umovandroid.action.ActionBindWithFacebookSession",64,6,5,10,7,3,0,5,5
"com.trevisan.umovandroid.manager.PhotoManager",63,16,16,17,3,1,10,2,5
"com.trevisan.umovandroid.model.DataResult",63,12,12,18,4,0,167,4,4
"com.trevisan.umovandroid.fragment.materialdesign.OnlyOneItemByPageFragment",63,7,7,8,11,2,1,4,9
"com.trevisan.umovandroid.sync.historical.FieldHistoricalSync",63,6,5,11,7,4,2,7,3
"com.trevisan.umovandroid.adapter.ConversationMessageListAdapter",63,6,5,8,13,1,1,3,4
"com.trevisan.umovandroid.model.retroalimentation.Retroalimentation",62,15,15,16,2,0,7,2,12
"com.trevisan.umovandroid.model.TaskGPSExecutionAlertData",62,13,13,14,2,0,3,0,5
"com.trevisan.umovandroid.sync.CancelableHttpConnector",62,9,6,12,1,0,2,2,4
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaURLNew",62,9,5,12,12,5,3,6,0
"com.trevisan.umovandroid.dao.ItemMixDAO",62,9,4,10,5,2,1,5,0
"com.trevisan.umovandroid.action.ActionApplyItemsTagsFilter",62,9,7,11,10,7,2,10,4
"com.trevisan.umovandroid.model.CustomFieldObject",62,8,5,14,7,1,0,4,3
"com.trevisan.umovandroid.action.login.ActionDoLoginWithNFC",62,7,4,11,9,4,1,6,2
"com.trevisan.umovandroid.lib.expressions.operand.function.SectionFieldSumFunctionOperand",62,5,5,9,12,7,1,9,1
"com.trevisan.umovandroid.action.ActionGetAndShareMultimediaImage",62,5,4,7,11,4,3,8,4
"com.trevisan.umovandroid.model.Message",61,16,16,16,1,0,8,1,9
"com.trevisan.umovandroid.lib.vo.ExpressionVO",61,12,12,12,0,0,17,0,22
"com.trevisan.umovandroid.service.ChangePasswordHistoricalService",61,9,7,15,3,1,2,5,2
"com.trevisan.umovandroid.action.constraint.TaskAndActivityAvailabilityConstraint",61,6,4,10,9,8,46,10,4
"com.trevisan.umovandroid.action.ActionSignUpWithFacebook",61,6,4,7,9,2,1,4,6
"com.trevisan.umovandroid.view.ActivityListMessages",61,6,2,6,15,6,3,8,5
"com.trevisan.umovandroid.lib.expressions.operand.function.CTEFunctionOperand",61,5,3,12,10,5,1,11,0
"com.trevisan.umovandroid.model.larepublica.ExpandableViewRelationship",60,12,12,17,3,0,1,1,3
"com.trevisan.umovandroid.eca.business.EcaByFieldManager",60,8,3,9,16,11,1,13,2
"com.trevisan.umovandroid.action.login.ActionAfterLoginSuccessful",60,8,8,7,12,7,6,10,5
"com.trevisan.umovandroid.sync.extraction.TaskActivityTaskRelationshipExtractor",60,7,5,11,6,3,1,6,2
"com.trevisan.umovandroid.action.ActionProcessPaymentResult",60,7,5,8,9,4,1,9,3
"com.trevisan.umovandroid.action.ActionSelectMessage",60,7,4,9,11,8,2,10,6
"com.trevisan.umovandroid.adapter.TTUniqueListAdapter",60,6,6,10,10,0,1,4,6
"com.trevisan.umovandroid.action.ActionRetryGPSCaptureYes",60,5,4,8,9,8,1,11,6
"com.trevisan.umovandroid.action.ActionFlowAfterCancelSuspendOrFinalizeActivityTask",60,5,5,11,9,8,3,10,5
"com.trevisan.umovandroid.lib.expressions.operand.function.CPFFunctionOperand",60,4,4,8,12,5,3,10,0
"com.trevisan.umovandroid.lib.expressions.operand.function.CNPJFunctionOperand",60,4,4,8,12,5,3,10,0
"com.trevisan.umovandroid.model.onlinequery.ListItemOnlineQuery",59,15,15,15,2,1,4,3,8
"com.trevisan.umovandroid.sync.BusinessCommunicationSyncController",59,11,8,14,9,6,2,7,3
"com.trevisan.umovandroid.action.ActionLogoff",59,7,6,9,8,6,5,8,3
"com.trevisan.umovandroid.view.larepublica.expanableActivityTaskSection.ExpandableVerticalActivityTaskSection",59,7,7,8,12,6,1,7,1
"com.trevisan.umovandroid.ActionDeleteFileFromSectionField",59,6,6,4,12,8,3,9,3
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaLinkedByAllItems",59,2,1,10,5,3,1,5,0
"com.trevisan.umovandroid.sync.HttpConnectorResult",58,16,16,18,0,0,10,0,7
"com.trevisan.umovandroid.action.constraint.ActionConstraintResult",58,12,11,13,3,3,22,4,3
"com.trevisan.umovandroid.action.ActionSendDataWhenChangeUserFromAnotherApp",58,9,7,3,9,6,2,8,2
"com.trevisan.umovandroid.lib.expressions.operand.function.SplitFunctionOperand",58,7,7,8,10,5,2,6,2
"com.trevisan.umovandroid.component.input.QRCodeInputMethod",58,7,7,9,9,4,1,7,3
"com.trevisan.umovandroid.action.ActionChangePersonSendData",58,7,6,2,6,5,1,6,5
"com.trevisan.umovandroid.action.ActionShowFilteredItems",58,4,2,9,12,9,1,11,5
"com.trevisan.umovandroid.model.SyncResult",57,16,16,16,0,0,24,0,7
"com.trevisan.umovandroid.model.GeoPosition",57,11,11,13,2,0,1,2,2
"com.trevisan.umovandroid.action.ActionSyncGuide",57,9,9,4,11,9,1,10,0
"com.trevisan.umovandroid.action.ActionSync",57,9,8,4,6,5,4,7,4
"com.trevisan.umovandroid.adapter.QueryListAdapter",57,5,5,7,12,3,1,6,6
"com.trevisan.umovandroid.action.ActionManageSharingConferenceData",57,5,4,7,8,3,1,5,3
"com.trevisan.umovandroid.view.ActivityDoPaymentWebview",57,5,4,9,11,4,1,8,3
"com.trevisan.umovandroid.lib.expressions.operand.function.CheckerDigitFunctionOperand",57,4,3,8,10,6,1,13,0
"com.trevisan.umovandroid.view.larepublica.expanableTaskSection.CustomGridCardViewHolder",57,1,1,1,7,0,1,1,22
"com.trevisan.umovandroid.component.TTList",56,11,9,12,6,4,3,5,1
"com.trevisan.umovandroid.action.login.ActionDoLoginWithAutomaticAuthentication",56,11,7,10,8,5,1,7,0
"com.trevisan.umovandroid.service.SoundPlayerService",56,9,3,7,5,0,4,2,5
"com.trevisan.umovandroid.dao.ItemsTagsDAO",56,9,4,9,9,6,1,8,0
"com.trevisan.umovandroid.listdatasource.DefaultEntitiesListDataSource",56,7,5,9,10,7,7,10,4
"com.trevisan.umovandroid.component.input.AnyTypeInputMethod",56,7,7,8,9,4,1,7,3
"com.trevisan.umovandroid.component.input.BarCodeInputMethod",56,7,7,8,9,4,1,7,3
"com.trevisan.umovandroid.component.input.ReadingDeviceInputMethod",56,7,7,8,9,4,1,7,3
"com.trevisan.umovandroid.service.MasterGroupService",56,6,6,10,13,8,11,10,2
"com.trevisan.umovandroid.service.gps.GpsTrackingGooglePlayServicesProvider",56,6,6,7,7,0,2,1,2
"com.trevisan.umovandroid.sync.extraction.ValidationExpressionExtractor",56,5,4,6,8,5,1,7,3
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaWeb",56,5,3,17,10,3,1,6,1
"com.trevisan.umovandroid.service.googlePlayServices.GettingGeocoordinateFromGooglePlayServices",56,4,4,4,12,2,2,2,4
"com.trevisan.umovandroid.service.DowntimeService",56,4,4,10,10,5,4,6,2
"com.trevisan.umovandroid.androidservice.AudioRecordForActivityTaskService",56,4,4,4,10,3,1,4,6
"com.trevisan.umovandroid.model.TaskExecutionHistorical",55,14,14,14,0,0,5,1,10
"com.trevisan.umovandroid.dao.MasterGroupDAO",55,7,3,9,9,4,1,6,0
"com.trevisan.umovandroid.sync.extraction.CustomEntityEntryExtractor",55,6,5,9,7,4,1,7,3
"com.trevisan.umovandroid.service.ConversationMessageService",55,6,6,8,8,6,2,8,2
"com.trevisan.umovandroid.dao.SuspendedActivityAndTaskDAO",55,6,3,9,9,3,1,5,0
"com.trevisan.umovandroid.dao.TaskGPSStateDAO",55,6,2,7,7,4,1,5,0
"com.trevisan.umovandroid.view.ActivityExecutionsOnDashboard",55,5,4,9,11,4,1,9,1
"com.trevisan.umovandroid.action.ActionFinalizeActivityTask3CheckMandatoryGpsRetry",55,4,4,7,13,12,1,13,5
"com.trevisan.umovandroid.model.ExecutionState",54,14,14,14,1,0,29,0,8
"com.trevisan.umovandroid.model.SearchTaskAndLocationField",54,13,13,13,0,0,6,1,12
"com.trevisan.umovandroid.action.ActionShowOnlyItemsWithAdditionalInfo",54,8,6,8,10,8,2,10,3
"com.trevisan.umovandroid.lib.expressions.operand.function.LinearDistanceBetweenCoordinatesFunctionOperand",54,7,7,10,10,6,1,8,2
"com.trevisan.umovandroid.action.ActionConfirmDownloadApk",54,6,5,10,6,1,4,3,3
"com.trevisan.umovandroid.action.ActionSelectPhotoHistoricalList",54,5,5,2,13,7,1,8,2
"com.trevisan.umovandroid.util.SearchUtils",54,4,4,14,12,5,5,8,1
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaPDFNew",54,4,3,7,16,9,2,10,0
"com.trevisan.umovandroid.view.ActivityConfirmPhoto",54,4,3,7,13,2,1,4,3
"com.trevisan.umovandroid.model.eca.binder.LocationBinder",54,1,1,1,2,1,2,2,0
"com.trevisan.umovandroid.model.NewTaskConfirmation",53,14,14,14,1,0,2,0,7
"com.trevisan.umovandroid.model.eca.ActionImpl",53,14,14,14,1,0,9,1,7
