"method","loc","cyclo","calls","nbd","param"
"com.trevisan.umovandroid.service.ValidationExpressionService.getItemFieldsUsedByValidationExpressions(List<ValidationExpressionVO> expressions)",18,4,7,4,1
"com.trevisan.umovandroid.lib.expressions.operand.Operand.getReferencedFieldIdsIncludingNestedOperands()",18,4,4,4,0
"com.trevisan.umovandroid.action.ActionShowFields.showFieldsScreen()",17,4,13,4,0
"com.trevisan.umovandroid.service.DowntimeService.loadDowntime()",17,4,13,4,0
"com.trevisan.umovandroid.lib.util.CustomFieldManager.getCustomFields(String customFieldsInJSONFormat)",17,4,9,4,1
"com.trevisan.umovandroid.lib.util.CustomFieldManager.getCustomFieldsUsingList(String customFieldsInJSONFormat)",17,4,9,4,1
"com.trevisan.umovandroid.view.ActivityConfirmPhoto.onStart()",17,4,7,4,0
"com.trevisan.umovandroid.component.TTMultipleList.updateCheckBoxesValues()",17,4,6,4,0
"com.trevisan.umovandroid.dao.DAO.cursorToList(Cursor cursor, final boolean simplified)",16,4,7,4,2
"com.trevisan.umovandroid.sync.MediaSyncController.calculateMaxPackageSizeForCurrentMedia(byte[] imageData)",16,4,3,4,1
"com.trevisan.umovandroid.service.SectionService.thereIsHistoricalsFromAnotherItem(Section section, Item item, TaskExecutionManager taskExecutionManager)",15,4,7,4,3
"com.trevisan.umovandroid.dao.DAO.retrieveAllIds(String idFieldName)",15,4,7,4,1
"com.trevisan.umovandroid.lib.expressions.operand.Operand.getListableObjectByCustomFieldId(final Hashtable customFields, final String customFieldId)",15,4,6,4,2
"com.trevisan.umovandroid.lib.util.DateFormatter.convertStringDBFormatToDate(String formatedText, Calendar calendar)",15,4,6,4,2
"com.trevisan.umovandroid.component.TTMultipleList.addTextViewWhenEmptyList()",14,4,13,4,0
"com.trevisan.umovandroid.dao.TaskDAO.getSearchTasksSQLStatement(String value, List<SearchTaskAndLocationField> searchTaskAndLocationFields)",14,4,11,4,2
"com.trevisan.umovandroid.dao.DAO.deleteThroughNotInClause(String column, List<Long> keepIds)",14,4,10,4,2
"com.trevisan.umovandroid.service.SectionService.mustBackToSectionsAndConference()",14,4,9,4,0
"com.trevisan.umovandroid.component.input.NFCReader.readText(Tag tag, String mimeType)",14,4,8,4,2
"com.trevisan.umovandroid.service.ValidationExpressionService.getItemOperandsFromValidationExpressions(List<ValidationExpressionVO> expressions)",14,4,7,4,1
"com.trevisan.umovandroid.component.input.NFCReader.readText(NdefRecord record, short tnf, byte[] type)",14,4,5,4,3
"com.trevisan.umovandroid.lib.util.CustomFieldManager.getCustomFieldValueWithRelationshipFromDatabase(Hashtable customFields, String fieldId, String answerFieldIdRelationship, TaskExecutionManager taskExecutionManager)",13,4,11,4,4
"com.trevisan.umovandroid.lib.util.CustomFieldManager.getCustomFieldValueWithRelationshipFromJSON(Hashtable customFields, String fieldId, String answerFieldIdRelationship)",13,4,10,4,3
"com.trevisan.umovandroid.dao.DAO.formatLimit(Integer startLimit, Integer limit)",13,4,9,4,2
"com.trevisan.umovandroid.service.ActivityTaskService.taskContainsActivity(Task task, ActivityTask activityTask)",13,4,8,4,2
"com.trevisan.umovandroid.service.SectionService.retrieveSearchSection(ActivityTask activityTask)",13,4,7,4,1
"com.trevisan.umovandroid.service.retroalimentation.CustomEntityEntryRetroalimentation.onRetroalimentationFieldsEnd()",13,4,7,4,0
"com.trevisan.umovandroid.action.ActionExecuteItem.canExecuteOneMoreItem()",13,4,6,4,0
"com.trevisan.umovandroid.service.ActivityTaskService.canExecuteSideMenuActivityTaskMandatoryAsFirstActionOnDay(ActivityTask activityTask)",12,4,11,4,1
"com.trevisan.umovandroid.service.SectionService.getSectionToBeExecutedAfterSection(Section section, TaskExecutionManager state)",12,4,10,4,2
"com.trevisan.umovandroid.action.ActionExecuteItem.setGroupingDuplicatedItemId()",12,4,10,4,0
"com.trevisan.umovandroid.component.TTGeocoordinateNew.retryGetGeocoordinatesWithAnotherProvider(String message)",12,4,5,4,1
"com.trevisan.umovandroid.component.TTMultipleList.uncheckedCheckboxSelectedWhenSelectedNonePrevious()",11,4,10,4,0
"com.trevisan.umovandroid.action.ActionCancelItem.autoDetectIfNeedToAskConfirmationAndDeleteData()",10,4,9,4,0
"com.trevisan.umovandroid.action.ActionActivityLocationEditOk.validateMandatoryFields()",10,4,7,4,0
"com.trevisan.umovandroid.component.TTMultipleList.setSelectedFlagsToCheckBoxes()",10,4,7,4,0
"com.trevisan.umovandroid.action.ActionShowFields.verifyWebViewOrImageFullScreenMode()",9,4,11,4,0
"com.trevisan.umovandroid.service.ActivityTaskService.retrieveSideMenuActivitiesTasks()",9,4,5,4,0
"com.trevisan.umovandroid.lib.expressions.operand.Operand.getActivityFieldManipulator()",9,4,4,4,0
"com.trevisan.umovandroid.service.UMovTroublesOnExecutionLogService.addMessagesToBuffer(StringBuilder buffer, String... additionalMessage)",9,4,3,4,2
"com.trevisan.umovandroid.service.SectionService.thereIsPaymentSection(List<Section> sections)",9,4,1,4,1
"com.trevisan.umovandroid.action.ActionShowFields.removeInvisibleAndUneditableFieldsForQuizSection(List<Field> retrievedFields)",8,4,5,4,1
"com.trevisan.umovandroid.service.larepublica.DataCheckingServiceCurrent.addFieldInformationsSection(Field field, FieldHistorical historicalFromField, TaskExecutionManager taskExecutionManager)",71,4,52,3,3
"com.trevisan.umovandroid.action.lib.ActionBehavior.showListData(String title, final List<?> data, final Vector<Object> ttUniqueListData, boolean addSelectItem, boolean cancelable)",60,4,29,3,5
"com.trevisan.umovandroid.component.address.ActivityAddressSectionField.onCreateBusiness(Bundle savedInstanceState)",53,4,30,3,1
"com.trevisan.umovandroid.component.TTQualification.createViewAsEmojis(View mainLayout)",41,4,31,3,1
"com.trevisan.umovandroid.service.SystemParametersService.mustSyncOnFirstDayOperation(Login login)",38,4,25,3,1
"com.trevisan.umovandroid.sync.TimeWorkIntervalsSyncController.sendData()",38,4,9,3,0
"com.trevisan.umovandroid.adapter.SectionsAndConferenceAdapter.addItems(SectionConference sectionConference, CardView sectionCard)",36,4,35,3,2
"com.trevisan.umovandroid.sync.WorkingJourneySyncController.sendData()",33,4,8,3,0
"com.trevisan.umovandroid.action.ActionExecuteActivityTask.loadIncompletedSectionItemGroupAndItemFromSuspendedActivity()",32,4,28,3,0
"com.trevisan.umovandroid.adapter.TaskListAdapterNew.setOnClickListenerOnImageViewForShowImage(final ImageView imageView, final Task task)",32,4,7,3,2
"com.trevisan.umovandroid.action.ActionExecuteActivityTask.startExecution()",31,4,51,3,0
"com.trevisan.umovandroid.model.eca.binder.ActivityHistoryItemBinder.savePhotoInExternalStorage(Context context, String mediaKey)",30,4,18,3,2
"com.trevisan.umovandroid.action.ActionExecuteActivityTask.executeExpressions(final ActivityTask activityTask)",30,4,13,3,1
"com.trevisan.umovandroid.service.MenuItemService.addStaticMenus(List<MenuItem> menuItems)",28,4,22,3,1
"com.trevisan.umovandroid.service.CustomEntityService.deleteSelfAndYourDependencies(CustomEntity customEntityToBeDeleted)",28,4,19,3,1
"com.trevisan.umovandroid.imagegallery.MediaGallery.getMediaFromGallery(Uri mediaUri)",28,4,16,3,1
"com.trevisan.umovandroid.service.AutomaticActivityExecutionService.executeFieldsPage(FieldsPage page, TaskExecutionManager execution)",25,4,35,3,2
"com.trevisan.umovandroid.action.login.ActionDoLoginWithUserAndPasswordAuthentication.doOfflineAuthentication()",25,4,12,3,0
"com.trevisan.umovandroid.action.ActionRetryGPSCaptureYes.doAction()",24,4,20,3,0
"com.trevisan.umovandroid.lib.expressions.operand.function.ConcatenateSectionFieldFunctionOperand.calculateValue()",23,4,13,3,0
"com.trevisan.umovandroid.action.ActionActivitySignUpWithFacebookOk.createUserWithUMovAuth()",22,4,24,3,0
"com.trevisan.umovandroid.view.ActivityTaskNew.addLocationFields()",22,4,24,3,0
"com.trevisan.umovandroid.util.UMovUtils.getUrlIconDownloadWithScreenDensity(String urlIconDownloadWithoutScreenDensity, Context context, boolean downloadOriginalSize, int specificSize)",22,4,11,3,4
"com.trevisan.umovandroid.action.ActionExecuter.showMessage(final ActionMessage message, LinkedAction action)",22,4,4,3,2
"com.trevisan.umovandroid.action.ActionSelectActivityTask.run()",21,4,27,3,0
"com.trevisan.umovandroid.action.ActionActivityDrawSave.run()",21,4,13,3,0
"com.trevisan.umovandroid.service.TimeWorkIntervalsService.manageFinishJourney(TaskExecutionManager taskExecutionManager)",20,4,20,3,1
"com.trevisan.umovandroid.component.address.ActivityAddressSectionField.clearLocationContext()",20,4,13,3,0
"com.trevisan.umovandroid.service.SearchTaskAndLocationFieldsService.getSelectedFields()",20,4,10,3,0
"com.trevisan.umovandroid.model.LocationField.getValueSelectedIndex()",20,4,4,3,0
"com.trevisan.umovandroid.service.retroalimentation.EntityRetroalimentation.createCustomFieldValue(CustomField customField, long sectionFieldId, ActivityHistorical activityHistorical, RecordIdAndItemId recordIdAndItemId)",19,4,12,3,4
"com.trevisan.umovandroid.adapter.materialdesign.TasksAdapterMD.doLayoutWithImageAndText(Task task, ViewHolderTask viewHolderTask)",19,4,9,3,2
"com.trevisan.umovandroid.component.TTTextBox.configureEditTextWhenReadingDeviceInputMethod(final Activity activity, boolean setFocus)",19,4,5,3,2
"com.trevisan.umovandroid.util.mask.MaskListener.mask(String format, String text)",19,4,3,3,2
"com.trevisan.umovandroid.dao.ActivityTaskDAO.retrieveActivatesAndNotIn(List<Long> ids)",18,4,11,3,1
"com.trevisan.umovandroid.listdatasource.ConstantListDataSource.getData()",18,4,11,3,0
"com.trevisan.umovandroid.component.address.TTAddress.setExpressionValueForEachFieldType(ExpressionValue value)",18,4,9,3,1
"com.trevisan.umovandroid.lib.expressions.operand.ExpressionValue.getDescription()",18,4,8,3,0
"com.trevisan.umovandroid.component.TTTextBox.updateEditText()",18,4,7,3,0
"com.trevisan.umovandroid.lib.expressions.operand.ExpressionValue.toJsonString()",18,4,7,3,0
"com.trevisan.umovandroid.action.ActionFlowAfterCancelSuspendOrFinalizeActivityTask.doAction()",17,4,20,3,0
"com.trevisan.umovandroid.adapter.TaskListAdapterNew.defineLayoutOfTheTaskAccordingToActivityType(Task task, TextView locationDescription, TextView locationAddress, TextView taskObservation, TextView taskDateAndHour)",17,4,12,3,5
"com.trevisan.umovandroid.adapter.materialdesign.TasksAdapterMD.defineLayoutOfTheTaskAccordingToActivityType(Task task, TextView locationDescription, TextView locationAddress, TextView taskObservation, TextView taskDateAndHour)",17,4,12,3,5
"com.trevisan.umovandroid.service.TimeWorkIntervalsService.getDate(FieldStructuralFunctionsType fieldStructuralFunctionsType, TaskExecutionManager taskExecutionManager)",17,4,11,3,2
"com.trevisan.umovandroid.service.ItemGroupService.manageStatusIcon(Section section, ItemGroup itemGroup, FieldHistoricalService fieldHistoricalService, ImageView statusIcon)",17,4,10,3,4
"com.trevisan.umovandroid.service.MasterGroupService.manageStatusIcon(Section section, MasterGroup masterGroup, FieldHistoricalService fieldHistoricalService, ImageView statusIcon)",17,4,10,3,4
"com.trevisan.umovandroid.dao.customcriteria.CustomCountCriteriaItem.getBaseCountSQLStatementBySectionWithMix(Section section, Criteria criteria)",17,4,7,3,2
"com.trevisan.umovandroid.dao.customcriteria.CustomCountCriteriaItem.getBaseSQLCountStatementBySectionLinkedByItems(Section section, Criteria criteria)",17,4,7,3,2
"com.trevisan.umovandroid.dao.customcriteria.CustomCountCriteriaItem.getBaseSQLCountStatementBySectionLinkedBySubgroup(Section section, Criteria criteria)",17,4,7,3,2
"com.trevisan.umovandroid.component.TTVideoRecorder.manageGalleryButton()",17,4,7,3,0
"com.trevisan.umovandroid.action.lib.ActionBehavior.doFilterListData(String criteria)",16,4,15,3,1
"com.trevisan.umovandroid.service.AgentService.loadJwtTokenOnAgent()",16,4,13,3,0
"com.trevisan.umovandroid.service.TaskExceededExecutionTimeService.verifyAllTasks()",16,4,13,3,0
"com.trevisan.umovandroid.action.ActionExecuteItemsGroup.showItems()",16,4,11,3,0
"com.trevisan.umovandroid.action.ActionManagePhotoTips.previousFlow()",16,4,11,3,0
"com.trevisan.umovandroid.expressions.LocationActivityExecutionGeocoordinatesManipulator.captureGeoCoordinatesFromLocation()",16,4,11,3,0
"com.trevisan.umovandroid.view.theme.CustomThemeParser.applyCustomThemeOnActionBar(Activity activity)",16,4,10,3,1
"com.trevisan.umovandroid.imagemanager.ImageManagerWithTempImagePath.deleteImageFile(Intent intent, ContentResolver contentResolver)",16,4,8,3,2
"com.trevisan.umovandroid.dao.customcriteria.CustomCountCriteriaItem.CustomCountCriteriaItem(Context context, Section section, Criteria criteria, boolean buildStatementForSearch, boolean makeJoinWithItemGroup, boolean addGroupIdAndMasterGroup, boolean mustIgnoreValidationExpressionOnShowItems)",15,4,16,3,7
"com.trevisan.umovandroid.service.AudioPlayerAndRecorderService.stopAllCurrentAudioSectionFieldPlayers(List<TTComponent> audioComponents)",15,4,9,3,1
"com.trevisan.umovandroid.adapter.SectionsAndConferenceAdapter.showOneAnswerForTheItem(ItemConference itemConference, TextView itemAnswer)",15,4,8,3,2
"com.trevisan.umovandroid.service.MarshmallowOrHigherVersionDangerousPermissionsService.verifyGpsPermissions(int requestCode)",15,4,6,3,1
"com.trevisan.umovandroid.service.MarshmallowOrHigherVersionDangerousPermissionsService.verifyPermissionsAfterStartApp(boolean requestPermissions)",15,4,6,3,1
"com.trevisan.umovandroid.lib.expressions.operand.function.CheckerDigitFunctionOperand.validateCheckerDigit(String fieldValue)",15,4,5,3,1
"com.trevisan.umovandroid.imagegallery.MediaGallery.openGallery(Field field, int mediaType)",15,4,2,3,2
"com.trevisan.umovandroid.model.eca.binder.ActivityHistoryItemBinder.createBinder(Context context, FieldHistorical fieldHistorical)",14,4,29,3,2
"com.trevisan.umovandroid.service.SectionsAndConferenceService.addFieldHistoricalsOnItemsConference(long sectionId, ItemConference itemConference)",14,4,16,3,2
"com.trevisan.umovandroid.fragment.materialdesign.ItemsFragmentMD.loadSubgroups(boolean executeSubgroup)",14,4,14,3,1
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaURLNew.createView(Activity activity, boolean setFocus)",14,4,9,3,2
"com.trevisan.umovandroid.view.theme.CustomThemeParser.setButtonTextColorForUMovTheme20AsButtonsIconsGroup(Button button)",14,4,8,3,1
"com.trevisan.umovandroid.eca.business.EcaProcessResultManager.processActionResult(final EcaPlatformEvent ecaPlatformEvent, final Result result, final TTActivityBase activityBase)",14,4,6,3,3
"com.trevisan.umovandroid.view.materialdesign.ActivitySectionsMD.loadHeaderData()",13,4,21,3,0
"com.trevisan.umovandroid.lib.expressions.parser.ValueExpressionParser.calculateArithmeticalResultFromOperandNode(ExpressionTreeNode node, ValueExpressionVO ownerValueExpression)",13,4,13,3,2
"com.trevisan.umovandroid.action.login.ActionDoLoginWithUserAndPasswordAuthentication.executeAuthenticationTypeByConfig()",13,4,13,3,0
"com.trevisan.umovandroid.fragment.materialdesign.ItemsFragmentMD.getGroupFromList(boolean next)",13,4,10,3,1
"com.trevisan.umovandroid.view.larepublica.expanableTaskSection.ExpandableTaskSection.setValuesToDetails(Task task, TextView taskExhibitionField1AsTextView, TextView taskExhibitionField2AsTextView, TextView taskExhibitionField3AsTextView, TextView taskExhibitionField4AsTextView, WebView taskExhibitionField1AsWebView, WebView taskExhibitionField2AsWebView, WebView taskExhibitionField3AsWebView, WebView taskExhibitionField4AsWebView)",13,4,9,3,9
"com.trevisan.umovandroid.service.NewTaskConfirmationService.setNewTaskConfirmationForLocationUsingActivities(LocationQueryResult locationQueryResult, List<EnabledActivity> activities, TaskType taskType)",13,4,9,3,3
"com.trevisan.umovandroid.fragment.materialdesign.ItemsFragmentMD.getGroupPositionFromList(boolean next)",13,4,8,3,1
"com.trevisan.umovandroid.action.ActionExecuter.executeConstraints(LinkedAction action)",13,4,7,3,1
"com.trevisan.umovandroid.component.TTComponent.buildBaseView(Activity context, LayoutInflater layoutInflaterFromCaller, CustomThemeService customThemeServiceFromCaller, boolean fromCreateView)",13,4,6,3,4
"com.trevisan.umovandroid.service.ActivityHistoricalService.shouldChangeStatusToReturnedFromFieldWhenFinalizeActivity(Task task, ActivityTask activityTask)",13,4,5,3,2
"com.trevisan.umovandroid.component.TTQualification.getSelectedIndexByAnswer(String internalValueAnswer)",13,4,5,3,1
"com.trevisan.umovandroid.view.theme.CustomThemeParser.getTagAttributesAndValues(View view)",13,4,5,3,1
"com.trevisan.umovandroid.component.address.GeocoderAsyncTaskByAddress.getAddresses(String address)",13,4,4,3,1
"com.trevisan.umovandroid.adapter.ItemListAdapterNew.onSelectedFlow(Item model, int position)",12,4,14,3,2
"com.trevisan.umovandroid.action.ActionFinalizeActivityTask5PostConfirmation.verifyIfExistsAudioFromActivityTaskAfterMoveItToHistoricalsReadyToBeSent()",12,4,10,3,0
"com.trevisan.umovandroid.action.ActionFinalizeActivityTask5PostConfirmation.verifyIfExistsAudioFromActivityTaskBeforeMoveItToHistoricalsReadyToBeSent()",12,4,10,3,0
"com.trevisan.umovandroid.service.TraveledDistanceService.onCancelAndDeleteGeocoordinatesFromActivityTask(ActivityHistorical activityHistorical, GeoPositionHistorical geoPositionHistorical)",12,4,9,3,2
"com.trevisan.umovandroid.eca.business.EcaProcessResultManager.getComponent(final TaskExecutionManager taskExecutionManager, final ComponentsFactory componentsFactory, final Field field, final Context context)",12,4,5,3,4
"com.trevisan.umovandroid.service.PicassoService.deleteDir(File dir)",12,4,4,3,1
"com.trevisan.umovandroid.service.ItemGroupService.verifyItemGroupIsCompleted(Task task, ActivityHistorical activityHistorical, Section section, ItemGroup itemGroup, TaskExecutionManager taskExecutionManager)",11,4,18,3,5
"com.trevisan.umovandroid.util.CleanerAccentsAndCedilla.getCleanAndLowerCase(final String word)",11,4,5,3,1
"com.trevisan.umovandroid.service.ActivityHistoricalReadyToBeSentService.deleteHistoricalsAndChildren(List<ActivityHistorical> activityHistoricals, boolean deleteParentHistorical)",10,4,8,3,2
"com.trevisan.umovandroid.component.TTTextBox.getFormattedResult(String value)",10,4,8,3,1
"com.trevisan.umovandroid.action.ActionFlowAfterCancelSuspendOrFinalizeActivityTask.mustShowTasks()",10,4,5,3,0
"com.trevisan.umovandroid.lib.expressions.tree.ExpressionTreeIterator.goToNextSibling()",9,4,10,3,0
"com.trevisan.umovandroid.action.ActionFinalizeActivityTask5PostConfirmation.setMandatoryAsFirstExecutionSideMenuActivityTaskAsExecuted()",9,4,7,3,0
"com.trevisan.umovandroid.adapter.SectionsAndConferenceAdapter.collapseAll()",9,4,5,3,0
"com.trevisan.umovandroid.adapter.SectionsAndConferenceAdapter.expandAll()",9,4,5,3,0
"com.trevisan.umovandroid.component.TTUniqueListNew.hideOrShowClearButtonIfNeeded()",9,4,5,3,0
"com.trevisan.umovandroid.adapter.TaskListAdapterNew.getActivityTypeFromTask(long activityTypeId)",9,4,1,3,1
"com.trevisan.umovandroid.adapter.materialdesign.TasksAdapterMD.getActivityTypeFromTask(long activityTypeId)",9,4,1,3,1
"com.trevisan.umovandroid.imageloader.ImageLoader.checkReuseableView()",8,4,3,3,0
"com.trevisan.umovandroid.util.mask.MaskListener.getDividerAccordingDecimalsLenghtOfField(int fieldDecimalPlacesSize)",8,4,0,3,1
"com.trevisan.umovandroid.component.TTTextBox.applyMaskCNPJ(Field field)",7,4,4,3,1
"com.trevisan.umovandroid.component.TTTextBox.applyMaskCPF(Field field)",7,4,4,3,1
"com.trevisan.umovandroid.service.AutomaticActivityExecutionService.syncIfNeeded(ActivityTask activityTask)",6,4,6,3,1
"com.trevisan.umovandroid.service.TimeWorkIntervalsService.storeStartRestFields(TimeWorkIntervals timeWorkIntervals, TaskExecutionManager taskExecutionManager)",5,4,11,3,2
"com.trevisan.umovandroid.component.TTTextBox.doBackupComponentProperties(Parcel parcel)",5,4,3,3,1
"com.trevisan.umovandroid.adapter.TaskListAdapterNew.loadAllActivitiesTypes()",4,4,6,3,0
"com.trevisan.umovandroid.view.ActivityLogin.onCreateBusiness(Bundle savedInstanceState)",55,4,46,2,1
"com.trevisan.umovandroid.action.ActionActivityCompletedHistoricalsDelete.doAction()",55,4,11,2,0
"com.trevisan.umovandroid.action.ActionUMovEnter.doAction()",48,4,48,2,0
"com.trevisan.umovandroid.component.TTAudioRecorder.createView(Activity activity)",46,4,27,2,1
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaWebNew.createView(final Activity activity, boolean setFocus)",40,4,26,2,2
"com.trevisan.umovandroid.service.WebRouterService.serializeWebRouterDataToJson(List<WebRouterSchedule> webRouterSchedules, String geocoordinates)",39,4,38,2,2
"com.trevisan.umovandroid.action.ActionActivityFieldsSave.executeSuccessfulFlowAfterValidate()",36,4,36,2,0
"com.trevisan.umovandroid.component.multimedia.TTMultiMedia.createView(Activity activity, boolean setFocus)",34,4,20,2,2
"com.trevisan.umovandroid.component.duration.TTChronometer.createView(Activity activity, boolean setFocus)",30,4,14,2,2
"com.trevisan.umovandroid.action.ActionShowWebRouter.loadWebRouterData(String geocoordinates)",30,4,10,2,1
"com.trevisan.umovandroid.service.TaskExecutionStateService.createIncompleteSectionOrItemExecutionMessage(String prefix)",25,4,29,2,1
"com.trevisan.umovandroid.dao.customcriteria.CustomSelectCriteriaItemLinkedBySubgroup.getBaseSQLStatementBySectionLinkedBySubgroup(Section section, String[] columns, Criteria criteria, boolean buildStatementForSearch, boolean returnMandatoryField, boolean itemGroupingBySubgroupOrGroupOnlyRetrieveByItemTags, long locationId, boolean showOnlyItemsWithAdditionalInfo)",25,4,13,2,8
"com.trevisan.umovandroid.service.GeoPositionHistoricalService.createNewHistorical(Task task, ActivityHistorical activityHistorical, int action)",24,4,24,2,3
"com.trevisan.umovandroid.view.ActivityActivitiesLR.configureSectionAdapter()",22,4,26,2,0
"com.trevisan.umovandroid.view.ActivityAnaliticalQueryNew.doOnlineQuery(View view)",22,4,16,2,1
"com.trevisan.umovandroid.adapter.TTUniqueListAdapter.getView(int position, View convertView, ViewGroup parent)",22,4,13,2,3
"com.trevisan.umovandroid.action.login.ActionDoLoginWithAuthResponse.doAction()",21,4,23,2,0
"com.trevisan.umovandroid.service.retroalimentation.ItemRetroalimentation.updateProperty(String property, long sectionField, ActivityHistorical activityHistorical, boolean mustDeleteToFieldValueWhenFromSectionFieldIsNull)",20,4,18,2,4
"com.trevisan.umovandroid.sync.BusinessCommunicationSyncController.connect()",20,4,16,2,0
"com.trevisan.umovandroid.action.ActionManageSyncOptionsAfterFinalizeActivity.doAction()",20,4,9,2,0
"com.trevisan.umovandroid.action.ActionFinalizeActivityTask3CheckMandatoryGpsRetry.doAction()",19,4,22,2,0
"com.trevisan.umovandroid.action.ActionFinalizeActivityTask4CheckOptionalGpsRetry.run()",19,4,22,2,0
"com.trevisan.umovandroid.component.multimedia.TTMultiMediaPDFNew.createView(Activity activity, boolean setFocus)",19,4,19,2,2
"com.trevisan.umovandroid.view.NFCReaderActivityForTextPlainMimeType.onCreateBusiness(Bundle savedInstanceState)",19,4,14,2,1
"com.trevisan.umovandroid.adapter.CollectedItemListAdapterNew.CollectedItemListAdapterNew(TTActionBarActivity activity, List<Item> list, boolean disableOnclickOnMainView, ExecutionState executionState, boolean showAsGrid, Section section)",19,4,8,2,6
"com.trevisan.umovandroid.lib.expressions.operand.function.CNPJFunctionOperand.validateCNPJ(String value)",19,4,4,2,1
"com.trevisan.umovandroid.lib.expressions.operand.function.CPFFunctionOperand.validateCPF(String value)",19,4,4,2,1
"com.trevisan.umovandroid.action.ActionConfirmPhotoYes.doAction()",18,4,39,2,0
"com.trevisan.umovandroid.db.Criteria.put(String logicalOperator, Object entry)",18,4,11,2,2
"com.trevisan.umovandroid.lib.expressions.tree.ExpressionTreeNode.toString()",18,4,7,2,0
"com.trevisan.umovandroid.action.ActionTTRankingListShowListData.run()",17,4,17,2,0
"com.trevisan.umovandroid.action.ActionCheckData.getActivityCheckDataIntent(ActivityTask activityTask)",17,4,14,2,1
"com.trevisan.umovandroid.lib.expressions.operand.connector.ConnectorOperand.getOperandDescription()",17,4,8,2,0
"com.trevisan.umovandroid.adapter.ActivitiesListAdapterMD.onSelectedFlow(ActivityTask model, int position)",17,4,6,2,2
"com.trevisan.umovandroid.action.ActionOnSelectItemFromAdapter.doAction()",16,4,22,2,0
"com.trevisan.umovandroid.view.ActivityLocationEditNew.addLocationFields(final LinearLayout container)",16,4,18,2,1
"com.trevisan.umovandroid.view.ActivityPrePhotoNew.shouldDisableNextButton()",16,4,13,2,0
"com.trevisan.umovandroid.service.gps.GpsTrackingProvider.setGeocordinateStatusAndAddObservation(GeoPositionHistorical geoPositionHistorical)",16,4,12,2,1
"com.trevisan.umovandroid.action.ActionExecuteActivityTaskStemac.run()",16,4,10,2,0
"com.trevisan.umovandroid.action.ActionActivityLoginTests.switchWhenHideOptionNetworkTest(int selectedIndex)",16,4,3,2,1
"com.trevisan.umovandroid.view.larepublica.ActivityCheckDataLR.onCreateBusiness(Bundle savedInstanceState)",15,4,20,2,1
"com.trevisan.umovandroid.sync.extraction.CustomFieldValueExtractor.createOrUpdate(CustomFieldValue customFieldValue, boolean valueFromMultivaluedCustomField)",15,4,9,2,2
"com.trevisan.umovandroid.service.LocationService.hasGeoCoordinates(Task task)",15,4,8,2,1
"com.trevisan.umovandroid.lib.expressions.operand.function.LinearDistanceBetweenCoordinatesFunctionOperand.calculateValue()",14,4,15,2,0
"com.trevisan.umovandroid.service.MobileParametersService.configureKeyboardLayout()",14,4,10,2,0
"com.trevisan.umovandroid.view.ActivityLogin.showOrHideLoginAsVisitor()",14,4,10,2,0
"com.trevisan.umovandroid.service.LoginService.createLoginFromNFCIntent(Intent intent)",14,4,6,2,1
"com.trevisan.umovandroid.view.ActivityManagementPanel.onKeyDown(int keyCode, KeyEvent event)",14,4,5,2,2
"com.trevisan.umovandroid.action.ActionTTImagePhotoOrDrawButton.executeFlow()",14,4,5,2,0
"com.trevisan.umovandroid.view.lib.TTActivity.onKeyDown(int keyCode, KeyEvent event)",14,4,3,2,2
"com.trevisan.umovandroid.action.ActionActivityCreateNewTask.doAction()",13,4,11,2,0
"com.trevisan.umovandroid.action.ActionCancelSync.onConfirmMessageYes()",13,4,7,2,0
"com.trevisan.umovandroid.component.duration.TTChronometer.textViewActivationChanged(AppCompatTextView textView, boolean active)",13,4,3,2,2
"com.trevisan.umovandroid.action.ActionFinalizeActivityTask4CheckOptionalGpsRetry.finishActivityExecution()",12,4,11,2,0
"com.trevisan.umovandroid.view.larepublica.ActivityCheckDataLR.refreshData()",12,4,10,2,0
"com.trevisan.umovandroid.service.CustomFieldValueService.convertCustomFieldValuesListToExpressionValue(List<CustomFieldValue> customFieldValues, String customFieldDescription)",12,4,7,2,2
"com.trevisan.umovandroid.service.WebRouterService.filterListByUntilCurrentDate(List<WebRouterSchedule> webRouterSchedules)",12,4,7,2,1
"com.trevisan.umovandroid.action.ActionTTMultiMediaURLButton.doAction()",12,4,7,2,0
"com.trevisan.umovandroid.androidservice.backgroundsyncdata.SendBackgroundData.sendHistoricals()",12,4,7,2,0
"com.trevisan.umovandroid.util.TaskExhibitionFieldUtils.getCurrentActivityTypeByTaskList(Context context, List<Task> tasks)",12,4,6,2,2
"com.trevisan.umovandroid.action.acceleratedactivity.ActionExecuteAcceleratedActivity2.forwardFlowWithOnlyOneActivityTask(List<ActivityTask> activities)",12,4,6,2,1
"com.trevisan.umovandroid.lib.vo.CustomEntity.getCustomFields()",12,4,6,2,0
"com.trevisan.umovandroid.service.profile.ProfileService.verifyMandatoryProfileSectionFields()",12,4,5,2,0
"com.trevisan.umovandroid.view.ActivityTaskGPSExecutionAlert.readDataFromIntent(Intent intent)",11,4,9,2,1
"com.trevisan.umovandroid.androidservice.backgroundsyncdata.BackgroundSyncDataService.manageService(Context context)",11,4,7,2,1
