"type","dep","i-dep","fan-in","fan-out"
"com.puppycrawl.tools.checkstyle.filters.SuppressionFilterTest",19,6,0,13
"com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheck",6,4,7,7
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocTypeCheck",17,10,2,14
"com.puppycrawl.tools.checkstyle.checks.javadoc.WriteTagCheckTest",18,4,0,6
"com.puppycrawl.tools.checkstyle.checks.coding.FallThroughCheck",7,4,3,7
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputParenPad",3,0,0,2
"org.checkstyle.suppressionxpathfilter.XpathRegressionGenericWhitespaceTest",7,2,0,4
"com.puppycrawl.tools.checkstyle.gui.ParseTreeTablePresentation",12,7,18,10
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpMultilineCheckTest",16,5,0,11
"com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadLeftRightAndNoSpace",3,0,0,2
"com.puppycrawl.tools.checkstyle.PropertyCacheFile",22,3,15,11
"com.puppycrawl.tools.checkstyle.checks.blocks.EmptyBlockCheckTest",9,4,0,5
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader",14,2,2,8
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundKeywordsAndOperators",0,0,0,6
"com.puppycrawl.tools.checkstyle.checks.imports.PkgImportControlTest",4,0,0,0
"com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheckTest",19,6,0,9
"com.puppycrawl.tools.checkstyle.checks.naming.MemberNameCheckTest",6,3,0,4
"com.puppycrawl.tools.checkstyle.checks.indentation.LineWrappingHandler",7,3,1,6
"com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheck",16,8,16,17
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDefault",0,0,0,5
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDot",0,0,0,5
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDotAllowLineBreaks",0,0,0,5
"com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWhitespace",0,0,0,5
"com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespace",0,0,0,5
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterTypeCast",0,0,0,5
"com.puppycrawl.tools.checkstyle.checks.blocks.emptycatchblock.InputEmptyCatchBlockDefault",1,0,0,1
"com.puppycrawl.tools.checkstyle.checks.blocks.emptycatchblock.InputEmptyCatchBlockDefaultLF",1,0,0,1
"com.puppycrawl.tools.checkstyle.checks.coding.UnnecessaryParenthesesCheck",5,4,1,7
"com.puppycrawl.tools.checkstyle.filters.SuppressFilterElementTest",12,3,0,5
"com.puppycrawl.tools.checkstyle.internal.AllTestsTest",14,0,0,6
"com.puppycrawl.tools.checkstyle.checks.coding.DeclarationOrderCheck",10,4,4,8
"com.puppycrawl.tools.checkstyle.checks.naming.AbbreviationAsWordInNameCheck",12,5,1,11
"com.puppycrawl.tools.checkstyle.JavadocPropertiesGenerator",19,6,0,12
"com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheck",6,3,2,7
"com.google.checkstyle.test.chapter4formatting.rule42blockindentation.InputIndentationCorrectWhileDoWhileAndParameter",0,0,0,2
"com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.InputIndentationCorrectWhileDoWhileAndParameter",0,0,0,2
"com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputIndentationCorrectWhileDoWhileAndParameter",0,0,0,2
"org.checkstyle.base.AbstractItModuleTestSupport",28,8,3,21
"com.puppycrawl.tools.checkstyle.filters.SuppressionsLoader",18,5,1,10
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationLambda1",8,0,0,10
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidIfIndent",0,0,0,2
"com.puppycrawl.tools.checkstyle.filters.XpathFilterElement",14,5,26,9
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationInSwitchBlock",0,0,0,3
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidIfIndent",0,0,0,1
"com.puppycrawl.tools.checkstyle.api.FileContents",11,2,59,6
"com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck",8,5,7,11
"com.google.checkstyle.test.chapter4formatting.rule411bracesareused.InputNeedBraces",7,0,0,1
