"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa","lcom3"
"com.puppycrawl.tools.checkstyle.XpathFileGeneratorAstFilter",36,4,3,6,7,4,7,8,3,1.222222222222222
"com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThisCatchVariables",36,4,2,7,0,0,0,3,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.NoCloneCheckTest",36,3,2,3,5,2,0,3,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionUnnecessarySemicolonInTryWithResourcesTest",36,2,1,2,6,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.nestedtrydepth.InputNestedTryDepth",36,1,1,1,0,0,0,0,0,0.0
"com.google.checkstyle.test.chapter5naming.rule522typenames.null",36,0,0,5,0,0,0,0,9,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.InputSuppressWarningsHolderNonConstant",36,0,0,1,0,0,0,0,14,0.0
"com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InputClassTypeParameterName",35,9,9,5,1,0,0,0,0,0.0
"com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InputMethodTypeParameterName",35,9,9,5,1,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypeGenerics",35,7,6,6,5,0,0,2,5,0.7333333333333334
"com.puppycrawl.tools.checkstyle.api.BeforeExecutionFileFilterSet",35,6,6,8,3,0,7,1,1,1.2
"com.puppycrawl.tools.checkstyle.api.FilterSet",35,6,6,8,3,0,12,1,1,1.2
"com.puppycrawl.tools.checkstyle.checks.naming.LocalFinalVariableNameCheck",35,5,4,5,4,4,2,6,0,0.0
"com.puppycrawl.tools.checkstyle.checks.design.visibilitymodifier.InputVisibilityModifierPublicOnly",35,4,3,5,0,0,0,1,7,0.0
"com.google.checkstyle.test.chapter5naming.rule528typevariablenames.MethodTypeParameterNameTest",35,3,2,3,6,3,0,4,2,0.75
"com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheckTest",35,3,2,3,5,2,0,3,0,0.0
"com.google.checkstyle.test.chapter5naming.rule526parameternames.ParameterNameTest",35,2,1,2,4,2,0,3,1,1.0
"com.puppycrawl.tools.checkstyle.checks.annotation.missingdeprecated.InputMissingDeprecatedGood",35,2,1,3,0,0,0,0,1,1.0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSinglelineLambda",35,1,1,1,2,0,0,1,10,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationLambda2",34,6,5,6,2,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.blocks.AvoidNestedBlocksCheck",34,5,5,8,4,3,2,5,2,0.875
"com.puppycrawl.tools.checkstyle.checks.coding.UnnecessarySemicolonInEnumerationCheck",34,5,4,7,4,3,2,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodScopeAnonInner",34,5,5,2,3,0,0,2,2,1.25
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadocmethod.InputMissingJavadocMethodScopeAnonInner",34,5,5,2,3,0,0,2,2,1.25
"com.puppycrawl.tools.checkstyle.checks.annotation.PackageAnnotationCheck",34,4,4,6,5,4,1,6,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.NoCloneCheck",34,4,4,6,4,3,1,6,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.NoFinalizerCheck",34,4,4,6,4,3,2,6,1,1.0
"com.puppycrawl.tools.checkstyle.checks.indentation.NewHandler",34,4,2,6,2,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.metrics.ClassFanOutComplexityCheck",34,4,3,4,1,1,3,3,2,0.8333333333333334
"com.google.checkstyle.test.chapter5naming.rule53camelcase.AbbreviationAsWordInNameTest",34,3,1,3,5,3,0,5,2,0.75
"com.google.checkstyle.test.chapter4formatting.rule42blockindentation.InputIndentationCorrectClass",34,3,3,3,1,0,1,5,0,0.0
"com.google.checkstyle.test.chapter7javadoc.rule713atclauses.JavadocTagContinuationIndentationTest",34,2,1,2,4,3,0,4,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionNoWhitespaceAfterTest",34,2,1,2,6,2,0,4,1,1.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionUpperEllTest",34,2,1,2,6,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.imports.FileImportControlTest",34,2,2,2,3,0,0,0,3,0.6666666666666667
"com.puppycrawl.tools.checkstyle.checks.coding.unnecessaryparentheses.InputUnnecessaryParentheses15Extensions",34,2,2,1,0,0,0,0,2,0.5
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneLambda",34,1,1,1,2,0,0,1,10,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.summaryjavadoc.InputSummaryJavadocIncorrect",33,22,22,20,0,0,0,0,5,0.9714285714285713
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalType",33,11,7,12,2,0,0,1,4,0.85
"com.puppycrawl.tools.checkstyle.checks.coding.superclone.InputSuperClonePlainAndSubclasses",33,7,7,1,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.SynchronizedHandler",33,5,2,6,2,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.naming.StaticVariableNameCheck",33,5,4,5,3,3,2,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck",33,4,4,9,4,3,1,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundCatch",33,4,4,4,0,0,0,0,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.InputIndentationCorrectClass",33,3,3,3,1,0,1,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.OverloadMethodsDeclarationOrderCheckTest",33,3,2,3,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.SimplifyBooleanExpressionCheckTest",33,3,2,3,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.metrics.classdataabstractioncoupling.InputClassDataAbstractionCoupling",33,3,2,3,2,0,0,0,11,1.0909090909090908
"com.puppycrawl.tools.checkstyle.internal.powermock.MainPowerTest",33,1,1,1,12,2,0,4,4,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.suppresswarnings.InputSuppressWarningsHolder",33,0,0,1,0,0,0,0,12,0.0
"com.puppycrawl.tools.checkstyle.checks.suppresswarningsholder.InputSuppressWarningsHolderNonConstant",33,0,0,1,0,0,0,0,13,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.missingdeprecated.InputMissingDeprecatedSpecialCase",32,10,10,10,0,0,0,0,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableNameShadowing",32,5,5,1,0,0,0,1,2,0.875
"com.puppycrawl.tools.checkstyle.checks.naming.AbstractNameCheck",32,4,2,6,6,4,13,6,2,0.8333333333333334
"com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheckTest",32,3,2,3,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheckTest",32,3,2,3,5,2,0,3,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule4842fallthrough.FallThroughTest",32,2,1,2,4,3,0,4,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionNestedForDepthTest",32,2,1,2,6,2,0,4,1,1.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionNestedIfDepthTest",32,2,1,2,6,2,0,4,1,1.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionNestedTryDepthTest",32,2,1,2,6,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck",32,2,1,5,4,2,2,4,3,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.localvariablename.InputLocalVariableNameOneCharInitVarName",32,1,1,9,2,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationAfterAnnotation",32,0,0,1,0,0,0,0,5,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodInheritDoc",31,9,4,9,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.modifier.interfacememberimpliedmodifier.InputInterfaceMemberImpliedModifierPackageScopeInterface",31,8,5,27,0,0,0,0,8,0.5
"com.puppycrawl.tools.checkstyle.checks.naming.methodname.InputMethodNameEqualClassName",31,8,7,5,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.finallocalvariable.InputFinalLocalVariableNameLambda",31,6,5,5,1,0,0,1,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.parameterassignment.InputParameterAssignmentWithUnchecked",31,6,6,5,0,0,0,1,1,1.0
"com.puppycrawl.tools.checkstyle.checks.imports.AbstractImportRule",31,5,2,7,0,0,2,0,3,0.75
"com.puppycrawl.tools.checkstyle.checks.naming.MemberNameCheck",31,5,4,5,3,3,27,5,0,0.0
"com.puppycrawl.tools.checkstyle.filters.IntRangeFilterElement",31,4,4,7,1,0,4,3,2,0.8333333333333334
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltoken.InputIllegalTokens",31,4,4,5,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltokentext.InputIllegalTokenTextTokens",31,4,4,5,0,0,0,0,0,0.0
"com.google.checkstyle.test.chapter2filebasic.rule233nonascii.InputAvoidEscapedUnicodeCharacters",31,3,3,3,0,0,0,0,3,0.5
"com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheckTest",31,3,2,3,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.StringLiteralEqualityCheckTest",31,3,2,3,5,2,0,3,0,0.0
"com.google.checkstyle.test.chapter3filestructure.rule3sourcefile.EmptyLineSeparatorTest",31,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule461verticalwhitespace.EmptyLineSeparatorTest",31,2,1,2,4,3,0,4,0,0.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionNoWhitespaceBeforeTest",31,2,1,2,6,2,0,4,1,1.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionOuterTypeNumberTest",31,2,1,2,6,2,0,4,1,1.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionSingleSpaceSeparatorTest",31,2,1,2,6,2,0,4,1,1.0
"org.checkstyle.suppressionxpathfilter.XpathRegressionUnnecessarySemicolonInEnumerationTest",31,2,1,2,6,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.annotation.missingdeprecated.InputMissingDeprecatedBadJavadoc",31,2,1,3,1,0,0,0,1,1.0
"com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockSemantic2",31,2,2,9,3,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.modifier.redundantmodifier.InputRedundantModifierFinalInTryWithResource",31,1,1,1,6,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.suppresswarningsholder.InputSuppressWarningsHolder",31,0,0,1,0,0,0,0,12,0.0
"com.puppycrawl.tools.checkstyle.grammar.InputUnicodeEscape",31,0,0,1,0,0,0,0,27,0.0
"com.google.checkstyle.test.chapter7javadoc.rule711generalform.InputInvalidJavadocPosition",30,10,10,1,1,0,0,0,7,0.6666666666666666
"com.google.checkstyle.test.chapter7javadoc.rule734nonrequiredjavadoc.InputInvalidJavadocPosition",30,10,10,1,1,0,0,0,7,0.6666666666666666
"com.sun.checkstyle.test.chapter5comments.rule52documentationcomments.InputInvalidJavadocPosition",30,10,10,1,1,0,0,0,7,0.6666666666666666
"com.puppycrawl.tools.checkstyle.checks.coding.equalshashcode.InputEqualsHashCode",30,9,5,9,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.hiddenfield.InputHiddenFieldStaticVisibility",30,8,4,6,1,0,0,0,4,0.8928571428571429
"com.puppycrawl.tools.checkstyle.checks.design.hideutilityclassconstructor.InputHideUtilityClassConstructorSerializableInnerStatic",30,6,5,6,1,0,0,0,5,0.96
"com.puppycrawl.tools.checkstyle.checks.coding.MissingCtorCheck",30,4,4,6,4,3,1,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.StringLiteralEqualityCheck",30,4,4,6,4,3,1,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.NonEmptyAtclauseDescriptionCheck",30,3,2,4,4,3,4,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.MissingCtorCheckTest",30,3,2,3,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.SimplifyBooleanReturnCheckTest",30,3,2,3,5,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.avoidinlineconditionals.InputAvoidInlineConditionals",30,3,2,5,0,0,0,0,1,1.0
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.MethodParamPadTest",30,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule4832nocstylearray.ArrayTypeStyleTest",30,2,1,2,5,3,0,4,0,0.0
"com.google.checkstyle.test.chapter2filebasic.rule21filename.InputOuterTypeFilename1",30,2,2,1,0,0,0,0,2,0.5
"com.google.checkstyle.test.chapter2filebasic.rule21filename.InputOuterTypeFilename3",30,2,2,1,0,0,0,0,2,0.5
"com.puppycrawl.tools.checkstyle.gui.CodeSelector",30,2,2,3,6,2,1,4,2,0.5
"com.puppycrawl.tools.checkstyle.api.AuditEventTest",30,2,2,2,3,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.PropertiesExpanderTest",30,2,2,2,3,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockCase",30,2,2,14,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.requirethis.InputRequireThis15Extensions",30,2,2,1,0,0,0,0,2,0.5
"com.puppycrawl.tools.checkstyle.checks.imports.unusedimports.InputUnusedImports15Extensions",30,2,2,1,0,0,1,0,2,0.5
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentation15Extensions",30,2,2,1,0,0,0,0,2,0.5
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationUseTwoSpaces",30,2,3,3,0,0,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.metrics.classfanoutcomplexity.InputClassFanOutComplexity15Extensions",30,2,2,1,0,0,0,0,2,0.5
"com.puppycrawl.tools.checkstyle.checks.outertypefilename.InputOuterTypeFilename15Extensions",30,2,2,1,0,0,0,0,2,0.5
"com.google.checkstyle.test.chapter5naming.rule527localvariablenames.InputLocalVariableNameSimple",30,1,0,1,0,0,0,0,8,0.0
"com.google.checkstyle.test.chapter7javadoc.rule72thesummaryfragment.InputCorrectSummaryJavaDocCheck",29,18,18,17,0,0,0,0,5,0.8941176470588235
"com.puppycrawl.tools.checkstyle.checks.annotation.missingoverride.InputMissingOverrideBadOverrideFromOther",29,9,9,6,1,0,1,3,1,1.0
"com.puppycrawl.tools.checkstyle.checks.indentation.LineSet",29,7,7,7,2,0,3,2,1,1.1666666666666667
"com.puppycrawl.tools.checkstyle.checks.indentation.CaseHandler",29,5,3,5,2,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.naming.AbstractTypeParameterNameCheck",29,5,2,5,2,2,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.ClassTypeParameterNameCheck",29,5,4,5,2,2,2,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.InterfaceTypeParameterNameCheck",29,5,4,5,2,2,2,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.MethodTypeParameterNameCheck",29,5,4,5,2,2,2,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.metrics.ClassDataAbstractionCouplingCheck",29,4,3,4,1,1,2,3,2,0.8333333333333334
"com.puppycrawl.tools.checkstyle.checks.coding.multiplevariabledeclarations.InputMultipleVariableDeclarations",29,3,3,7,0,0,0,0,7,0.0
"com.google.checkstyle.test.chapter2filebasic.rule231filetab.FileTabCharacterTest",29,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter5naming.rule51identifiernames.CatchParameterNameTest",29,2,1,2,4,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.checks.imports.PkgImportRule",29,2,2,7,0,0,18,2,2,0.5
"com.puppycrawl.tools.checkstyle.checks.javadoc.abstractjavadoc.InputAbstractJavadocJavadocTagsWithoutArgs",28,9,8,9,1,0,0,0,5,0.75
"com.google.checkstyle.test.chapter4formatting.rule42blockindentation.InputFastMatcher",28,6,6,6,0,0,0,0,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule452indentcontinuationlines.InputFastMatcher",28,6,6,6,0,0,0,0,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule4841indentation.InputFastMatcher",28,6,6,6,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodGenerics",28,6,6,9,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.LabelHandler",28,4,2,4,2,2,0,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.UpperEllCheck",28,4,4,5,5,4,3,6,1,1.0
"com.puppycrawl.tools.checkstyle.grammar.java8.DefaultMethodsTest",28,3,2,3,5,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.utils.FilterUtilTest",28,3,3,3,7,0,0,0,1,1.5
"com.puppycrawl.tools.checkstyle.checks.naming.abbreviationaswordinname.InputAbbreviationAsWordInNameOverridableMethod",28,3,0,1,1,0,0,1,4,0.25
"com.google.checkstyle.test.chapter3filestructure.rule32packagestate.LineLengthTest",28,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule451wheretobreak.MethodParamPadTest",28,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule4822variabledistance.VariableDeclarationUsageDistanceTest",28,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule4843defaultcasepresent.MissingSwitchDefaultTest",28,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter5naming.rule526parameternames.LambdaParameterNameTest",28,2,1,2,4,2,0,3,1,1.0
"com.google.checkstyle.test.chapter7javadoc.rule711generalform.SingleLineJavadocTest",28,2,1,2,4,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.internal.powermock.JavadocPackageCheckPowerTest",28,2,1,2,8,4,0,5,0,0.0
"com.puppycrawl.tools.checkstyle.grammar.InputJava7TryWithResources",28,1,2,2,0,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadoctype.InputJavadocTypeScopeInnerClasses",28,0,0,9,0,0,0,0,0,0.0
"com.google.checkstyle.test.chapter7javadoc.rule72thesummaryfragment.InputIncorrectSummaryJavaDocCheck",27,16,16,17,0,0,0,0,5,0.9733333333333333
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationSingleParameterless",27,7,7,11,3,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.missingoverride.InputMissingOverrideBadOverrideFromObject",27,6,4,4,0,0,0,0,1,1.0
"com.puppycrawl.tools.checkstyle.filters.IntMatchFilterElement",27,5,5,6,0,0,3,2,1,1.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.TypecastParenPadCheck",27,4,4,7,2,2,3,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.declarationorder.InputDeclarationOrderVariableAccess",27,4,4,3,5,0,1,1,3,1.1111111111111112
"com.puppycrawl.tools.checkstyle.checks.indentation.ElseHandler",27,3,1,5,2,2,0,3,0,0.0
"com.puppycrawl.tools.checkstyle.filters.IntMatchFilterElementTest",27,3,3,3,6,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.sizes.methodlength.InputMethodLengthComments",27,3,3,6,0,0,0,1,2,0.75
"com.puppycrawl.tools.checkstyle.checks.whitespace.methodparampad.InputMethodParamPadWhitespaceAround",27,3,1,4,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespaceAround",27,3,1,4,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterAround",27,3,1,4,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAround",27,3,1,4,0,0,0,2,0,0.0
"com.google.checkstyle.test.chapter2filebasic.rule233nonascii.AvoidEscapedUnicodeCharactersTest",27,2,1,2,5,3,0,4,0,0.0
"com.google.checkstyle.test.chapter3filestructure.rule3421overloadsplit.OverloadMethodsDeclarationOrderTest",27,2,1,2,4,3,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypeSameFileName",27,2,1,2,5,1,0,2,8,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodExtendAnnotation",27,2,1,2,7,0,0,1,2,0.5
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadocmethod.InputMissingJavadocMethodExtendAnnotation",27,2,1,2,7,0,0,1,2,0.5
"com.puppycrawl.tools.checkstyle.checks.whitespace.singlespaceseparator.InputSingleSpaceSeparatorErrors",27,2,0,4,2,0,0,2,2,0.5
"com.puppycrawl.tools.checkstyle.grammar.java8.InputMethodReferences",27,1,2,1,4,0,1,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.imports.importorder.InputImportOrderMultiline",27,0,0,1,10,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.api.DetailAST",26,23,23,23,0,0,252,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypeAbstractClassNames",26,7,4,7,0,0,0,1,2,0.9166666666666666
"com.puppycrawl.tools.checkstyle.AbstractPathTestSupport",26,5,0,5,5,0,22,2,2,0.875
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlySame",26,5,5,7,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.TypeNameCheck",26,4,4,4,2,2,2,4,1,1.0
"com.puppycrawl.tools.checkstyle.checks.naming.parametername.InputParameterNameCatchOnly",26,3,3,4,0,0,0,1,0,0.0
"com.google.checkstyle.test.chapter5naming.rule528typevariablenames.ClassTypeParameterNameTest",26,2,1,2,4,2,0,3,1,1.0
"com.google.checkstyle.test.chapter5naming.rule528typevariablenames.InterfaceTypeParameterNameTest",26,2,1,2,4,2,0,3,1,1.0
"com.puppycrawl.tools.checkstyle.internal.powermock.RegexpOnFilenameCheckPowerTest",26,2,1,2,8,4,0,5,0,0.0
"com.google.checkstyle.test.chapter3filestructure.rule331nowildcard.InputAvoidStarImport",26,0,0,1,22,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.abstractjavadoc.InputAbstractJavadocNoWsBeforeDescriptionInJavadocTags",25,8,0,8,2,0,0,0,4,0.7857142857142857
"com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck",25,4,4,4,4,3,1,5,1,1.0
"com.puppycrawl.tools.checkstyle.checks.coding.EmptyStatementCheck",25,4,4,4,4,3,2,5,1,1.0
"com.puppycrawl.tools.checkstyle.filters.SeverityMatchFilter",25,4,3,4,4,3,2,5,2,0.8333333333333334
"com.puppycrawl.tools.checkstyle.checks.descendanttoken.InputDescendantTokenReturnFromFinally",25,3,3,4,0,0,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidAssignIndent",25,3,3,3,0,0,0,1,1,1.0
"com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotationsOnArray",25,3,2,5,4,0,0,0,0,0.0
"org.checkstyle.base.AbstractCheckstyleModuleTestSupport",25,2,0,5,2,2,2,5,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationSwitchCustom",25,2,2,8,0,0,0,0,3,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationInterface",25,1,1,1,3,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.nestedfordepth.InputNestedForDepth",25,1,1,7,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidLabelIndent",25,1,1,3,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.xpath.xpathmapper.InputXpathMapperPositions",25,1,1,4,9,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadoctype.InputMissingJavadocTypeScopeInnerClasses",25,0,0,8,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.javadocmethod.InputJavadocMethodMissingJavadocTags",24,7,4,7,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.missingjavadocmethod.InputMissingJavadocMethodMissingJavadocTags",24,7,4,7,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.naming.CatchParameterNameCheck",24,5,4,5,2,2,1,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.missingoverride.InputMissingOverrideBadAnnotation",24,5,5,1,0,0,0,1,1,1.25
"com.puppycrawl.tools.checkstyle.checks.coding.illegaltype.InputIllegalTypeMemberModifiers",24,5,3,10,2,0,0,0,8,0.125
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.NoWhitespaceBeforeTest",24,2,1,2,4,3,0,4,0,0.0
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespaceAroundGenerics",24,2,2,1,2,0,0,1,1,2.0
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocNodeImplTest",24,2,2,2,3,1,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationClass",24,1,1,1,3,0,0,0,1,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.stringliteralequality.InputStringLiteralEquality",24,1,1,6,1,0,0,1,0,0.0
"com.puppycrawl.tools.checkstyle.checks.descendanttoken.InputDescendantTokenStringLiteralEquality",24,1,1,6,0,0,0,2,0,0.0
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationonsameline.InputAnnotationOnSameLineCheck2",24,0,0,1,4,0,0,0,5,0.0
"com.puppycrawl.tools.checkstyle.checks.imports.importorder.InputImportOrderStaticGroupsTopSeparated",24,0,0,1,21,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.checks.coding.multiplestringliterals.InputMultipleStringLiterals",23,5,5,5,0,0,0,1,6,0.9166666666666667
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidThrowsIndent",23,5,1,5,0,0,0,0,0,0.0
"com.puppycrawl.tools.checkstyle.internal.utils.CloseAndFlushTestByteArrayOutputStream",23,4,4,4,2,0,3,1,2,0.8333333333333334
"com.puppycrawl.tools.checkstyle.checks.indentation.DoWhileHandler",23,3,2,5,2,2,0,4,0,0.0
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidCommaIndent",23,3,3,9,0,0,0,1,0,0.0
"com.google.checkstyle.test.chapter3filestructure.rule331nowildcard.AvoidStarImportTest",23,2,1,2,3,2,0,3,0,0.0
