"method","loc","cyclo","calls","nbd","param"
"com.puppycrawl.tools.checkstyle.checks.whitespace.GenericWhitespaceCheckTest.testNestedGeneric()",7,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testMatchMessage()",7,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testMatchingModuleId()",7,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testNotMatchingMessage()",7,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.CheckUtilTest.testGetTypeParameterNames()",7,1,4,1,0
"com.puppycrawl.tools.checkstyle.xpath.RootNodeTest.testIterate()",7,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionXpathSingleFilterTest.createEvent(int line, int column, int tokenType)",7,1,3,1,3
"com.puppycrawl.tools.checkstyle.filters.XpathFilterElementTest.getEvent(int line, int column, int tokenType)",7,1,3,1,3
"com.puppycrawl.tools.checkstyle.DefaultLogger.auditFinished(AuditEvent event)",7,1,3,1,1
"com.puppycrawl.tools.checkstyle.DefaultLogger.auditStarted(AuditEvent event)",7,1,3,1,1
"com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck.isPassedInParameter(DetailAST logicalOperator)",7,1,3,1,1
"com.puppycrawl.tools.checkstyle.checks.whitespace.SeparatorWrapCheck.setOption(String optionStr)",7,1,3,1,1
"com.puppycrawl.tools.checkstyle.filters.SuppressFilterElement.isMessageNameMatching(AuditEvent event)",7,1,3,1,1
"com.puppycrawl.tools.checkstyle.DefaultConfigurationTest.testGetAttributeNames()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.api.AbstractFileSetCheckTest.testGetMessageDispatcher()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testAnnotationWithFullName()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testCustomAnnotation()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testEmptyAnnotation()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testOnComplexAnnotations()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportOrderCheckTest.testNoFailureForRedundantImports()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.CommentsIndentationCheckTest.testNoNpeWhenBlockCommentEndsClassFile()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.modifier.InterfaceMemberImpliedModifierCheckTest.testFieldsOnClassIgnored()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.modifier.InterfaceMemberImpliedModifierCheckTest.testMethodsOnClassIgnored()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.modifier.InterfaceMemberImpliedModifierCheckTest.testNestedOnClassIgnored()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.ConstantNameCheckTest.testDefault1()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.ConstantNameCheckTest.testStaticMethodInInterface()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.filefilters.BeforeExecutionExclusionFileFilterTest.testAccept()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.filefilters.BeforeExecutionExclusionFileFilterTest.testAcceptOnNullFile()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.filefilters.BeforeExecutionExclusionFileFilterTest.testReject()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.filters.XpathFilterElementTest.testNoQuery()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.filters.XpathFilterElementTest.testNonMatchingCheckRegexp()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.filters.XpathFilterElementTest.testNonMatchingFileRegexp()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.filters.XpathFilterElementTest.testNullLocalizedMessage()",7,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.UnnecessarySemicolonInEnumerationCheck.isEndOfEnumerationAfter(DetailAST ast)",7,1,2,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.requirethis.Calculator.addSub(String... args)",7,1,2,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.SynchronizedHandler.isMethodModifier(DetailAST ast)",7,1,2,1,1
"com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck.leaveExpr(DetailAST ast)",7,1,2,1,1
"com.puppycrawl.tools.checkstyle.DefaultConfigurationTest.testDefaultMultiThreadConfiguration()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.DefaultConfigurationTest.testMultiThreadConfiguration()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter.getCustomMessages()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.api.AbstractViolationReporterTest.getGetMessageBundleMethod()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.ArrayInitHandler.getLineWrappingIndentation()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.ObjectBlockHandler.getLineWrappingIndentation()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressWithNearbyCommentFilterTest.testAcceptNullFileContents()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.filters.XpathFilterElementTest.testNullFileName()",7,1,2,1,0
"com.puppycrawl.tools.checkstyle.DefaultConfiguration.addMessage(String key, String value)",7,1,1,1,2
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoader.containsRegexAttribute(Attributes attributes)",7,1,1,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.SynchronizedHandler.getSynchronizedStatementRightParen(DetailAST syncStatementAST)",7,1,1,1,1
"com.puppycrawl.tools.checkstyle.api.AuditEvent.getLine()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.api.AuditEvent.getModuleId()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAlone.method3()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleLine2.method3()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getIndentationTabWidth()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo58()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode.foo14()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode.hasChildNodes()",7,1,1,1,0
"com.puppycrawl.tools.checkstyle.XpathFileGeneratorAuditListenerTest.createLocalizedMessage(int lineNumber, int columnNumber, int tokenType, String moduleId, Class<?> sourceClass)",7,1,0,1,5
"com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidMethodIndent.InputIndentationValidMethodIndent(boolean test, boolean test2, boolean test3)",7,1,0,1,3
"com.puppycrawl.tools.checkstyle.api.AuditEvent.AuditEvent(Object src, String fileName)",7,1,0,1,2
"com.google.checkstyle.test.chapter3filestructure.rule341onetoplevel.MyClassWithGenericSuperMethod.clone(Object o)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.blocks.AvoidNestedBlocksCheck.setAllowInSwitchCase(boolean allowInSwitchCase)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAlone.method6(int a)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.noclone.MyClassWithGenericSuperMethod.clone(Object o)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.superclone.MyClassWithGenericSuperMethod.clone(Object o)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.imports.FileImportControl.encloseInGroup(String expression)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.setArrayInitIndent(int arrayInitIndent)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.setBasicOffset(int basicOffset)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.setBraceAdjustment(int adjustmentAmount)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.setCaseIndent(int amount)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.setLineWrappingIndentation(int lineWrappingIndentation)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.setThrowsIndent(int throwsIndent)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck$Context.Context(boolean checking)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck.setFileNamePattern(Pattern fileNamePattern)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck.setFolderPattern(Pattern folderPattern)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck.setIgnoreFileNameExtensions(boolean ignoreFileNameExtensions)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck.setMatch(boolean match)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.checks.sizes.ParameterNumberCheck.setIgnoreOverriddenMethods(boolean ignoreOverriddenMethods)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.grammar.java8.InputAnnotations10.methodName(Object str)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.grammar.java9.InputJava9TryWithResources.main(String[] args)",7,1,0,1,1
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode.AbstractNode(TreeInfo treeInfo)",7,1,0,1,1
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyCatchBlockViolationsByComment.foo()",7,1,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyCatchBlockViolationsByVariableName.foo()",7,1,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule413emptyblocks.InputEmptyCatchBlockViolationsByVariableName.some()",7,1,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule462horizontalwhitespace.InputWhitespaceAroundBasic.bug806243()",7,1,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo43()",7,1,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode.foo6()",7,1,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode.foo7()",7,1,0,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationSurroundingCode.foo8()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.api.AuditEvent.getFileName()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.annotation.annotationlocation.InputAnnotationLocationDeprecatedAndCustom$Test.foo1()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getArrayInitIndent()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getBasicOffset()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getBraceAdjustment()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getCaseIndent()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getHandlerFactory()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getLineWrappingHandler()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getLineWrappingIndentation()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.getThrowsIndent()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo43()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode.foo6()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode.foo7()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode.foo8()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest$NonTightHtmlTagIntolerantCheck.getDefaultJavadocTokens()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest$NonTightHtmlTagTolerantCheck.getDefaultJavadocTokens()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck.getRequiredTokens()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespaceafter.InputNoWhitespaceAfter.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDefault.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDot.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.nowhitespacebefore.InputNoWhitespaceBeforeDotAllowLineBreaks.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadTryWithResources.tryWithResources()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.parenpad.InputParenPadWhitespace.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.typecastparenpad.InputTypecastParenPadWhitespace.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespaceafter.InputWhitespaceAfterTypeCast.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.whitespacearound.InputWhitespaceAroundKeywordsAndOperators.bug806243()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode.getTreeInfo()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode.getURI()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode.hasFingerprint()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode.throwUnsupportedOperationException()",7,1,0,1,0
"org.checkstyle.suppressionxpathfilter.unnecessarysemicolonintrywithresources.SuppressionXpathRegressionUnnecessarySemicolonInTryWithResources.m()",7,1,0,1,0
"com.puppycrawl.tools.checkstyle.utils.JavadocUtilTest.assertTag(String message, JavadocTag expected, JavadocTag actual)",6,1,12,1,3
"com.puppycrawl.tools.checkstyle.JavadocPropertiesGeneratorTest.testNotClass()",6,1,7,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheckTest.testRegExpInPackage(String file)",6,1,6,1,1
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheckTest.testTokensNotNull()",6,1,6,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheckTest.testTokensNotNull()",6,1,6,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.ModifiedControlVariableCheckTest.testTokensNotNull()",6,1,6,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.ParameterAssignmentCheckTest.testTokensNotNull()",6,1,6,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheckTest.testWrong()",6,1,6,1,0
"com.puppycrawl.tools.checkstyle.utils.ScopeUtilTest.testIsLocalVariableDefUnexpected()",6,1,6,1,0
"com.puppycrawl.tools.checkstyle.api.FileTextTest.testSupportedCharset()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.LeftCurlyCheckTest.testFirstLine()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheckTest.testRightCurlyIsAloneLambda()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheckTest.testSameOmitOneLiners()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheckTest.testNoWarningIfSingleLinedLeft()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheckTest.testEmpty()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheckTest.testNotRegExpNoMatch()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheckTest.testNull()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceAfterCheckTest.testArrayDeclarations3()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.utils.CheckUtilTest.testGetFirstNode()",6,1,5,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheck.visitToken(DetailAST ast)",6,1,4,1,1
"com.puppycrawl.tools.checkstyle.PackageNamesLoaderTest.testNoPackages()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.api.FileTextTest.testLines()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.api.FilterSetTest.testNotAcceptEvenIfOneAccepts()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testGetDefaultAlias()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testIsSuppressed()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testIsSuppressedAfterEventEnd()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testIsSuppressedAfterEventEnd2()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testIsSuppressedAfterEventStart()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testIsSuppressedByModuleId()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheckTest.testReceiverParameter()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.ReturnCountCheckTest.testWithReturnOnlyAsTokens()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheckTest.testDefaultConfiguration()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoaderTest.testExtraElementInConfig()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportControlLoaderTest.testLoad()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressWithPlainTextCommentFilterTest.testAcceptNullLocalizedMessage()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testNonMatchingChecks()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testNonMatchingColumnNumber()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testNonMatchingFileRegexp()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testNonMatchingLineNumber()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testNonMatchingModuleId()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.grammar.java8.InputLambda7.doSomething()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.gui.ParseTreeTablePresentationTest.testChild()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.CheckUtilTest.testCreateFullType()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest.testIsAuditListener()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest.testIsCheckstyleCheck()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest.testIsFileFilterModule()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest.testIsFileSetModule()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest.testIsFilterModule()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest.testIsRootModule()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest.testIsTreeWalkerFilterModule()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.xpath.RootNodeTest.testSameNodeInfo()",6,1,4,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.operatorwrap.badCase.foo(int i, String s)",6,1,3,1,2
"com.puppycrawl.tools.checkstyle.checks.whitespace.separatorwrap.badCaseForInvalidOption.foo(int i, String s)",6,1,3,1,2
"com.puppycrawl.tools.checkstyle.checks.whitespace.separatorwrap.badCaseForTestComma.foo(int i, String s)",6,1,3,1,2
"com.puppycrawl.tools.checkstyle.checks.whitespace.separatorwrap.badCaseForTestDot.foo(int i, String s)",6,1,3,1,2
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo11()",6,1,3,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo12()",6,1,3,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo17()",6,1,3,1,0
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo18()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.AstTreeStringPrinterTest.testParseFileWithJavadoc3()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest.testRegisterIntegralTypes()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testSetAliasListCorrect()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.SuppressWarningsHolderTest.testSetAliasListEmpty()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheckTest.testMultipleAndNestedConditions()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheckTest.testDefault()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheckTest.testQualifiedClassName()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.imports.ImportOrderCheckTest.testMultilineImport()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo11()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo12()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo17()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo18()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.checks.javadoc.AbstractJavadocCheckTest.testNonTightHtmlTagIntolerantCheckReportingNoViolation()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.filters.SuppressionSingleFilterTest.testDefault()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.gui.MainFrameModelTest.testOpenFileWithParseModeJavaWithComments()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.gui.MainFrameModelTest.testOpenFileWithParseModeJavaWithJavadocAndComments()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.gui.ParseTreeTablePresentationTest.testChildCountInJavaAndJavadocMode()",6,1,3,1,0
"com.puppycrawl.tools.checkstyle.utils.AnnotationUtilTest.testContainsAnnotationFalse()",6,1,3,1,0
"com.google.checkstyle.test.chapter6programpractice.rule64finalizers.InputNoFinalizeExtend.finalize()",6,1,2,1,0
"com.google.checkstyle.test.chapter6programpractice.rule64finalizers.PublicFinalizer.finalize()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.ConfigurationLoaderTest.testEmptyModuleResolver()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheckTest.testClosingParensValueOf()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheckTest.testElementStyleValueOf()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheckTest.testGetAcceptableTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheckTest.testTrailingArrayCommaValueOf()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheckTest.testGetAcceptableTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.blocks.EmptyCatchBlockCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.coding.innerassignment.InputInnerAssignment.allParams()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheckTest.testGetAcceptableTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheckTest.testGetAcceptableTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.design.ThrowsCountCheckTest.testGetAcceptableTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.design.ThrowsCountCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.naming.ConstantNameCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyForInitializerPadCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyForIteratorPadCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.checks.whitespace.MethodParamPadCheckTest.testGetRequiredTokens()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.utils.AnnotationUtilTest.testContainsAnnotationListWithEmptyList()",6,1,2,1,0
"com.puppycrawl.tools.checkstyle.DefaultConfiguration.addChild(Configuration configuration)",6,1,1,1,1
"com.puppycrawl.tools.checkstyle.DefaultConfiguration.removeChild(final Configuration configuration)",6,1,1,1,1
"com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest$ConverterBean.setAccessModifiers(AccessModifier... accessModifiers)",6,1,1,1,1
"com.puppycrawl.tools.checkstyle.api.AutomaticBeanTest$ConverterBean.setStrings(String... strings)",6,1,1,1,1
"com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocNodeImpl.setChildren(DetailNode... children)",6,1,1,1,1
"com.puppycrawl.tools.checkstyle.xpath.AbstractNode.addChild(AbstractNode node)",6,1,1,1,1
"com.google.checkstyle.test.chapter4formatting.rule4861blockcommentstyle.InputCommentsIndentationCommentIsAtTheEndOfBlock.foo27()",6,1,1,1,0
"com.google.checkstyle.test.chapter6programpractice.rule64finalizers.StaticFinalizer$InnerFinalizer.finalize()",6,1,1,1,0
"com.google.checkstyle.test.chapter6programpractice.rule64finalizers.StaticFinalizer.finalize()",6,1,1,1,0
"com.puppycrawl.tools.checkstyle.api.AuditEvent.getColumn()",6,1,1,1,0
