"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"br.com.trevisantecnologia.centerweb.helper.FieldCustomSettingViewHelperTest",170,7,7,7,18,5,0,6,4
"br.com.trevisantecnologia.centerweb.model.ImportLayoutField",169,27,27,29,24,0,16,3,13
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest",169,18,17,20,22,8,0,11,1
"br.com.trevisantecnologia.centerweb.controller.ScheduleItemControllerTest",168,13,10,13,36,16,0,17,12
"br.com.trevisantecnologia.centerweb.model.PlatformEvent",167,30,30,33,14,0,9,2,15
"br.com.trevisantecnologia.centerweb.business.TeamValidatorTest",167,17,17,17,18,7,0,7,5
"br.com.trevisantecnologia.centerweb.controller.LogicalExpressionController",167,15,12,24,22,5,0,10,7
"br.com.trevisantecnologia.centerweb.types.UmovRolesTypeTest",167,13,13,13,16,1,0,1,0
"br.com.trevisantecnologia.centerweb.service.WorkspaceService",166,24,15,50,17,10,8,12,9
"br.com.trevisantecnologia.centerweb.model.WeekdaysActivity",166,18,17,43,10,0,1,3,8
"br.com.trevisantecnologia.centerweb.controller.AccessRoleController",166,17,10,26,21,9,0,14,5
"br.com.trevisantecnologia.centerweb.dao.impl.ActivityHistoryHibernateDaoImpl",166,9,7,26,17,3,0,8,1
"br.com.trevisantecnologia.centerweb.model.GraphicFilter",165,35,35,39,18,1,18,4,16
"br.com.trevisantecnologia.centerweb.service.TeamService",165,21,17,39,17,12,24,14,9
"br.com.trevisantecnologia.centerweb.model.WeekdaysServiceLocalActivity",165,18,17,43,10,0,2,3,8
"br.com.trevisantecnologia.centerweb.model.WeekdaysItinerary",165,18,17,43,10,0,8,3,8
"br.com.trevisantecnologia.centerweb.service.CustomEntityEntryValuesServiceTest",165,13,13,13,26,9,0,10,5
"br.com.trevisantecnologia.centerweb.service.activity.section.SectionService",162,23,22,37,17,12,30,15,5
"br.com.trevisantecnologia.centerweb.interceptor.CustomAppearanceInterceptorTest",162,13,11,13,23,9,0,13,7
"br.com.trevisantecnologia.centerweb.controller.ActivityExecutionControllerTest",162,8,8,8,58,30,0,30,21
"br.com.trevisantecnologia.centerweb.service.GraphicGroupService",160,14,8,31,26,5,2,7,4
"br.com.trevisantecnologia.centerweb.controller.TourController",159,17,16,32,17,12,2,14,7
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilderTest",159,16,15,20,19,2,0,4,0
"br.com.trevisantecnologia.centerweb.controller.ExporterControllerTest",159,10,10,10,39,12,0,14,21
"br.com.trevisantecnologia.centerweb.model.AditionalInfoItem",158,24,24,30,21,0,9,1,9
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.StructuralDataSetSqlInformation",158,24,16,41,9,3,23,9,5
"br.com.trevisantecnologia.centerweb.service.GeocoderServiceTest",158,17,17,17,29,10,0,10,5
"br.com.trevisantecnologia.centerweb.api.ApiQueryStringData",158,10,3,32,28,8,15,20,5
"br.com.trevisantecnologia.centerweb.business.WorkspaceValidatorTest",157,26,26,26,11,4,0,4,2
"br.com.trevisantecnologia.centerweb.service.AbstractConfigFieldsService",157,26,16,41,18,12,12,19,4
"br.com.trevisantecnologia.centerweb.model.SubGroup",157,20,20,23,29,0,23,3,10
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactory",157,13,5,24,26,11,6,14,6
"br.com.trevisantecnologia.centerweb.service.ServiceLocalActivityServiceTest",157,9,9,9,37,14,0,15,7
"br.com.trevisantecnologia.centerweb.model.IdiomEntry",156,30,30,31,15,0,9,1,16
"br.com.trevisantecnologia.centerweb.controller.ActivityTypeControllerTest",156,14,14,14,34,11,0,12,11
"br.com.trevisantecnologia.centerweb.controller.MediaPublicControllerTest",155,10,10,10,23,6,0,6,10
"br.com.trevisantecnologia.centerweb.controller.TeamController",154,14,11,18,35,12,0,14,11
"br.com.trevisantecnologia.centerweb.model.ActivityHistoryItemView",153,39,39,40,5,0,6,0,19
"br.com.trevisantecnologia.centerweb.service.GraphicService",153,18,13,32,19,8,6,10,13
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomEntityEntryController",153,12,8,16,18,8,0,10,4
"br.com.trevisantecnologia.centerweb.controller.DashboardController",152,9,6,19,36,13,0,17,9
"br.com.trevisantecnologia.centerweb.fixture.DefaultSystemSettingsFixture",151,32,32,33,5,1,24,3,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiTokenControllerTest",151,17,14,17,25,11,0,14,13
"br.com.trevisantecnologia.centerweb.serialization.InputContextConverterTest",150,23,12,23,21,11,0,12,11
"br.com.trevisantecnologia.centerweb.model.CustomEntityEntry",150,22,22,23,27,2,43,6,11
