"method","loc","cyclo","calls","nbd","param"
"br.com.trevisantecnologia.centerweb.controller.ImporterController.index(ScheduleImporter scheduleImporter, String genericFilter)",9,1,13,1,2
"br.com.trevisantecnologia.centerweb.factory.GraphicGroupFactory.createGraphicGroup(CustomField customField)",9,1,13,1,1
"br.com.trevisantecnologia.centerweb.business.AgentValidatorTest.shouldSucessfullValidateLicensesLimitWhenTheLimitIsNotReached()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.business.MediaValidatorTest.shouldAllowToUploadIconFile()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.business.MediaValidatorTest.shouldThrowErrorWhenTryingToUploadMoreMediaThanTheAllowedLimit()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.controller.ExportLayoutPopupControllerTest.shouldThrowErrorWhenTryingToSaveLayoutWithDuplicatedDescription()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldFindAgentsByTeamId()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldNotSaveProcessFinishedWhenExecuteScheduleStepWithPendingSituation()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldNotSaveProcessFinishedWhenInstallAndLoginStepWithRetrieveFromFieldSituation()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDaoTest.shouldReturnFalseWhenAlternativeIdentifierIsUniqueIgnoringCase()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDaoTest.shouldReturnTrueWhenExistsByAlternativeIdentifierIgnoringCase()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.fixture.AgentFixture.validAgent()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.service.TaskMailServiceTest.shouldSendWelcomeMailToMasterAgent()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.structuralDataSet.AbstractStructuralDataSetDaoTest.shouldLoadCustomEntityEntryWhenFindById()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.structuralDataSet.AbstractStructuralDataSetDaoTest.shouldLoadEntityByEntityAnnotation()",9,1,13,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.ActivityHibernateDaoImpl.cloneActivity(Activity activity, String newDescription, Client client)",9,1,12,1,3
"br.com.trevisantecnologia.centerweb.dao.impl.CustomFieldHibernateDaoImpl.findByStructuralType(String structureFunctionalType, CustomEntity customEntity)",9,1,12,1,2
"br.com.trevisantecnologia.centerweb.controller.MathExpressionController.recipientData(List<DataType> types)",9,1,12,1,1
"br.com.trevisantecnologia.centerweb.business.AgentValidatorTest.shouldNotCallMethodIsLicensesLimitReachedWhenExistsActiveAgentFalse()",9,1,12,1,0
"br.com.trevisantecnologia.centerweb.business.AgentValidatorTest.shouldThrowABusinessExceptionWhenValidatingLicensesLimitAndTheLimitIsReachedAndClientDoNotUseInvoiceHiredLicensesAndNotUseLicenseIncrementation()",9,1,12,1,0
"br.com.trevisantecnologia.centerweb.business.AgentValidatorTest.shouldThrowABusinessExceptionWhenValidatingLicensesLimitAndTheLimitIsReachedAndClientUseInvoiceHiredLicenses()",9,1,12,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldSaveAsProcessFinishedDiscoveryStepWhenShowData()",9,1,12,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldValidateScheduleBeforeSearching()",9,1,12,1,0
"br.com.trevisantecnologia.centerweb.service.SystemParametersServiceTest.shouldRetriveTheCurrentClientParameters()",9,1,12,1,0
"br.com.trevisantecnologia.centerweb.service.TaskMailServiceTest.shouldSendActivationMailToClientWhenPurcheseConfirmationIsNotSet()",9,1,12,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.CustomFieldHibernateDaoImpl.criteriaFindByEntity(FieldEntityType entity, List<DataType> customFieldTypes)",9,1,11,1,2
"br.com.trevisantecnologia.centerweb.factory.GraphicGroupFactory.createGraphicGroup(GraphicEntity entity, Field field)",9,1,11,1,2
"br.com.trevisantecnologia.centerweb.controller.ItemCategoryController.save(ItemCategory itemCategory)",9,1,11,1,1
"br.com.trevisantecnologia.centerweb.controller.Local3DimensionController.save(Local3Dimension local3Dimension)",9,1,11,1,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiActivityHistoryControllerTest.shouldRenderActivityHistoryHierarchically()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.api.internal.controller.ApiTaskControllerTest.shouldRetrieveNotFoundErrorWhenTryingToSendIntegrationStatusForAClientThatHasNoPartner()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.business.ClientValidatorTest.shouldNotThrowAnErrorIfPartnerMatches()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.business.CustomFieldValidatorTest.shouldThrowBusinessExceptionWhenDescriptionEqualsEntityLabelDescription()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.business.TeamValidatorTest.shouldValidateTeamWhenTeamTypeHasValidIdForBound()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.fixture.DefaultSystemSettingsFixture.withSmtpSettings()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.service.SystemParametersServiceTest.shouldGenerateTokenBasedOnClientIdInfo()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilderTest.shouldCreateAMapWithTheConvertedTypeWhenTHeresANameIntoConversiong()",9,1,11,1,0
"br.com.trevisantecnologia.centerweb.service.AnalyzerService.buildAnalyseRule(AnalyseRuleDTO analyseRuleDTO, AnalyseRuleType analyseRuleType)",9,1,10,1,2
"br.com.trevisantecnologia.centerweb.business.CustomFieldValueValidatorTest.shouldNotThrowExceptionWhenCustomFieldIsNumericWithIsOnlyNegativeSignal()",9,1,10,1,0
"br.com.trevisantecnologia.centerweb.business.TeamValidatorTest.shouldValidateTeamWhenTeamResponsibleHasValidIdForBound()",9,1,10,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionAvailableItemsWithoutFilter()",9,1,10,1,0
"br.com.trevisantecnologia.centerweb.io.FileSystemManagerTest.shouldSaveImageFileOnTheDisk()",9,1,10,1,0
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilderTest.shouldNotConvertMapAttributeIntoASoyListDataWhenTheresNoDeepLevelToConvert()",9,1,10,1,0
"br.com.trevisantecnologia.centerweb.controller.MacroController.macroForm(final Long objectType, final Long objectCode, final String formulaType, String expressionType, String macroType)",9,1,9,1,5
"br.com.trevisantecnologia.centerweb.serialization.XSLTSerializer.from(T object, String xsltPath, boolean isHttpsOnly)",9,1,9,1,3
"br.com.trevisantecnologia.centerweb.dao.impl.MathExpressionHibernateDaoImpl.getSectionExpressionsFromActivity(Long activityId)",9,1,9,1,1
"br.com.trevisantecnologia.centerweb.business.AbstractIntegrationValidatorTest.shouldNotThrowExceptionWhenAlternativeIdentifierIsBlank()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.business.AgentValidatorTest.shouldNotValidateWhenCenterWebUserRoleIsNotNullAndNotUsingNewAccessPermission()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.business.CustomFieldValueValidatorTest.shouldNotValidateDateFormatWhenCustomFieldExternalValueIsEmpty()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.business.CustomFieldValueValidatorTest.shouldNotValidateDateFormatWhenCustomFieldExternalValueIsNull()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.dao.ItineraryDao.disableAll()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactoryTest.shouldSetCustomEntityDescriptionToLayoutDescriptionWhenCreatingLayoutToCustomEntity()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.service.SystemParametersServiceTest.shouldSetDefaultLimiteForVisibleItensOnExecutionActivity()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilderTest.shouldAddComplexReferencesWhenConvertingAModelAndTheresADeepLevel()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.util.SoyDataBuilderTest.shouldRespectTheDeepLevelEvenIfTheresValueMappedToComplexType()",9,1,9,1,0
"br.com.trevisantecnologia.centerweb.service.ImporterService.storeImportFile(UploadedFile input, String fileName)",9,1,8,1,2
"br.com.trevisantecnologia.centerweb.api.internal.controller.ApiTaskControllerTest.shouldRetrieveNotFoundErrorWhenSendingIntegrationStatusToInvalidClient()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.business.AbstractIntegrationValidatorTest.shouldNotThrowExceptionWhenAlternativeIdentifierIsNull()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.business.CustomFieldValueValidatorTest.shouldNotValidateDateFormatWhenCustomFieldDataTypeIsNotDate()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.business.TeamTypeValidatorTest.shouldNotThrowAnyBusinessExceptionWhenDescriptionWasNotAlreadyInUse()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.business.TeamValidatorTest.shouldNotThrowAnyBusinessExceptionWhenGivenTeamCanBeEditedByLoggedUser()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.business.TeamValidatorTest.shouldValidateSameTeamReferenceForTeamResponsibleWhenTeamWithoutId()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.business.agentteam.AgentTeamValidatorTest.shouldValidateAgentTeamLinkType()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.io.FileSystemManagerTest.shouldReadAFileSystemImage()",9,1,8,1,0
"br.com.trevisantecnologia.centerweb.model.FilterFields.build(Long objectCode, Long objectType, FieldEntityType entityType, FilterFields filter, String moment, String falseResultMode, String[] excludeField, String[] arrayEntity)",9,1,7,1,8
"br.com.trevisantecnologia.centerweb.strategy.GraphicFilterTeamStrategy.buildFilter(Graphic graphic, UserInfo userInfo)",9,1,7,1,2
"br.com.trevisantecnologia.centerweb.authentication.ApiTokenHelper.generate(final Long clientId)",9,1,7,1,1
"br.com.trevisantecnologia.centerweb.business.AgentValidator.customValidations(Agent agent)",9,1,7,1,1
"br.com.trevisantecnologia.centerweb.business.TeamValidatorTest.shouldNotThrowAnyBusinessExceptionWhenDescriptionIsNotAlreadyInUse()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.business.TeamValidatorTest.shouldValidateSameTeamReferenceForTeamResponsibleWhenTeamHasTeamResponsibleWithoutId()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.controller.ImportLayoutControllerTest.shouldSetTheCurrentFormStatusWhenAnErrorOccurs()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.controller.payment.PaymentController.index()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactoryTest.shouldSetCustomEntityToLayoutWhenCreatingLayoutToCustomEntity()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactoryTest.shouldSetCustomPrefixToLayoutWhenCreatingLayoutToCustomEntity()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.fixture.ScheduleImporterFixture.validFixture()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.types.DataTypeTest.shouldSucessfullValidateDataTypesByCustomFieldValueKey()",9,1,7,1,0
"br.com.trevisantecnologia.centerweb.controller.MixProductController.addAllItems(Long mixId, MixProductDTO mixProductDTO, Item selectedFilter)",9,1,6,1,3
"br.com.trevisantecnologia.centerweb.util.AsynchronousDao.getCountEntities(Session session, Class classType)",9,1,6,1,2
"br.com.trevisantecnologia.centerweb.util.TTMixedResourceBundle.TTMixedResourceBundle(final ResourceBundle staticBundle, final Map<String,String> databaseKeys)",9,1,6,1,2
"br.com.trevisantecnologia.centerweb.controller.AuthenticationController.endpoint(String conversationToken)",9,1,6,1,1
"br.com.trevisantecnologia.centerweb.service.media.MediaService.uploadMediaFile(Media media)",9,1,6,1,1
"br.com.trevisantecnologia.centerweb.api.service.ApiActivityHistoryCreationServiceTest.shouldThrowErrorWhenTryingToInsertHistoryWithValueThatMaxLengthIsGreatherThanExpected()",9,1,6,1,0
"br.com.trevisantecnologia.centerweb.helper.HashGeneratorHelperTest.shouldGenerateHashCodeForClient()",9,1,6,1,0
"br.com.trevisantecnologia.centerweb.mail.TTMailSender.buildMessage()",9,1,6,1,0
"br.com.trevisantecnologia.centerweb.service.SystemParametersService.getAutomaticSyncTimes()",9,1,6,1,0
"br.com.trevisantecnologia.centerweb.service.SystemParametersService.getDashboardExhibitionPeriods()",9,1,6,1,0
"br.com.trevisantecnologia.centerweb.controller.MixProductController.removeItem(Long mixId, MixProductDTO mixProductDTO, Item selectedFilter)",9,1,5,1,3
"br.com.trevisantecnologia.centerweb.io.FileSystemManager.saveImage(String fileName, byte[] image)",9,1,5,1,2
"br.com.trevisantecnologia.centerweb.eca.connector.Connector.loadContextFromXml(final String xmlData)",9,1,5,1,1
"br.com.trevisantecnologia.centerweb.service.ScheduleItemService.validateAndDeleteResource(ScheduleItem scheduleItem)",9,1,5,1,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomEntityEntryControllerTest.shouldThrowErrorWhenTryingGetListEntriesByCustomEntityUsingAlternativeIdAndTheresNoCustomEntity()",9,1,5,1,0
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomEntityEntryControllerTest.shouldThrowErrorWhenTryingGetListEntriesByCustomEntityUsingIdAndTheresNoCustomEntity()",9,1,5,1,0
"br.com.trevisantecnologia.centerweb.controller.StyleGuideController.getLanguages()",9,1,5,1,0
"br.com.trevisantecnologia.centerweb.dao.structuralDaset.EntitySqlInformation.hashCode()",9,1,5,1,0
"br.com.trevisantecnologia.centerweb.service.CustomMenuService.buildWebRouterUrl()",9,1,5,1,0
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomFieldController.saveResourceByEntityAlternativeIdAndAlternativeIdentifierFromXML(String entityType, String entityAlternativeId, String alternativeId, String data)",9,1,4,1,4
"br.com.trevisantecnologia.centerweb.controller.MixProductController.removeAllItems(Long mixId, MixProductDTO mixProductDTO, Item selectedFilter)",9,1,4,1,3
"br.com.trevisantecnologia.centerweb.io.FileSystemManager.writeFile(InputStream input, String outPath, String outFileName)",9,1,4,1,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiBatchCustomEntityEntryController.createCustomEntityEntryBatch(Long customEntityId, String data)",9,1,4,1,2
"br.com.trevisantecnologia.centerweb.api.controller.ApiBatchCustomEntityEntryController.createCustomEntityEntryBatchByAlternativeIdentifier(String alternativeIdentifier, String data)",9,1,4,1,2
"br.com.trevisantecnologia.centerweb.connector.controller.ConnectorController.executeConnector(final String connectorName, final String context)",9,1,4,1,2
"br.com.trevisantecnologia.centerweb.eca.connector.controller.EcaConnectorControllerImpl.execute(final String connectorName, final String context)",9,1,4,1,2
"br.com.trevisantecnologia.centerweb.api.controller.ApiRoutingController.routeSchedules(String data)",9,1,4,1,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiRoutingController.routeServiceLocals(String data)",9,1,4,1,1
"br.com.trevisantecnologia.centerweb.serialization.ListJMEConverter.createCollection(Class type)",9,1,4,1,1
"br.com.trevisantecnologia.centerweb.business.ScheduleItemValidatorTest.shouldNothrowBusinessExceptionWhenReturnOneIntegrationEntityModel()",9,1,4,1,0
"org.junit.rule.dbunit.DBUnitRule.createDbUnitConnection()",9,1,4,1,0
"br.com.trevisantecnologia.centerweb.controller.AgentTeamController.add(Team team, Long agentId, Agent availableFilter, Agent selectedFilter)",9,1,3,1,4
"br.com.trevisantecnologia.centerweb.controller.AgentTeamController.addAllAgents(Team team, Long[] addedAgentListIds, Agent availableFilter, Agent selectedFilter)",9,1,3,1,4
"br.com.trevisantecnologia.centerweb.serialization.converter.schedule.ScheduleSituationHistoryConverter.marshal(Object instance, HierarchicalStreamWriter writer, MarshallingContext context)",9,1,3,1,3
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomFieldController.searchResourceFromXML(String entityType, Long entityId)",9,1,3,1,2
"br.com.trevisantecnologia.centerweb.api.controller.ApiItineraryController.deleteItineraryActivity(String alternativeIdentifierItinerary, String alternativeIdentifierActivity)",9,1,3,1,2
"br.com.trevisantecnologia.centerweb.api.controller.ApiItineraryController.deleteItineraryAgent(String alternativeIdentifierItinerary, String alternativeIdentifierAgent)",9,1,3,1,2
"br.com.trevisantecnologia.centerweb.api.controller.ApiItineraryController.deleteItineraryServiceLocal(String alternativeIdentifierItinerary, String alternativeIdentifierServiceLocal)",9,1,3,1,2
"br.com.trevisantecnologia.centerweb.io.FileSystemManager.hasFileMoreThan(FileInputStream file, long sizeInMegabytes)",9,1,3,1,2
"br.com.trevisantecnologia.centerweb.api.controller.ApiBaseController.searchResourceFromXML(final String entity)",9,1,3,1,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiClosestAgentRequestController.buildClosestAgentRequest(String xml)",9,1,3,1,1
"br.com.trevisantecnologia.centerweb.api.controller.ApiCustomFieldController.searchResourceCustomEntityFromXML(Long entityId)",9,1,3,1,1
"br.com.trevisantecnologia.centerweb.api.model.ScheduleRouting.buildScheduleAsDestinyPoint(String position)",9,1,3,1,1
"br.com.trevisantecnologia.centerweb.api.model.ScheduleRouting.buildScheduleAsRoundTripPoint(String position)",9,1,3,1,1
"br.com.trevisantecnologia.centerweb.service.AnalyzerService.convertToObject(String xml)",9,1,3,1,1
"br.com.trevisantecnologia.centerweb.reflection.ReflectionHandler.hasField(Class<?> baseClass, String fieldName)",9,1,2,1,2
"br.com.trevisantecnologia.centerweb.model.Media.createBufferedImage()",9,1,2,1,0
"br.com.trevisantecnologia.centerweb.model.ReflectionModelHelper.getPrimitiveFields()",9,1,1,1,0
"br.com.trevisantecnologia.centerweb.dao.internals.FindActivitiesByOriginFunctionCall.FindActivitiesByOriginFunctionCall(Long clientId, String[] activitiesOrigin, Long teamId, Long localId, Long agentId, Long scheduleTypeId, LocalDateTime scheduleDate)",9,1,0,1,7
"br.com.trevisantecnologia.centerweb.model.ServiceLocal.isProcessGeocoordinate()",9,1,0,1,0
"br.com.trevisantecnologia.centerweb.service.AbstractServiceTest.shouldUpdateResourceWhenUsingFindByAlternativeIdentifierBasedOnXmlData()",8,1,24,1,0
"br.com.trevisantecnologia.centerweb.api.controller.ApiTokenControllerTest.shouldReturnTokeWhenHasApiTokenInSystemParameters()",8,1,22,1,0
"br.com.trevisantecnologia.centerweb.service.TaskMailServiceTest.givenAFullfilledIsGoingToBeSent()",8,1,21,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldBeAbleToSearchForSchedulesWhenUsingActivityDescriptionAsCriteria()",8,1,20,1,0
"br.com.trevisantecnologia.centerweb.helper.PasswordHelperTest.setUp()",8,1,20,1,0
"br.com.trevisantecnologia.centerweb.helper.HashGeneratorHelperTest.shouldNotMatchTheHashCodeWithAnotherAgent()",8,1,19,1,0
"br.com.trevisantecnologia.centerweb.service.AuthenticationServiceTest.shouldGetUndefinedAgentWhenAuthenticationWasSuccessfullButAgentIsFromAntoherEnvironment()",8,1,19,1,0
"br.com.trevisantecnologia.centerweb.service.AuthenticationServiceTest.shouldGetUndefinedAgentWhenAuthenticationWasNotAuthorized()",8,1,18,1,0
"br.com.trevisantecnologia.centerweb.service.AuthenticationServiceTest.shouldIdentifyThatFirstWrongAttemptLoginTimeoutHasExpiredThenNeedToDefineANewFirstWrongAttemptTimeout()",8,1,18,1,0
"br.com.trevisantecnologia.centerweb.api.controller.ApiScheduleItemControllerTest.shouldDeleteScheduleItemWhenExistAlternativeIdentifierScheuleAndItem()",8,1,17,1,0
"br.com.trevisantecnologia.centerweb.api.interceptor.ApiAccessInterceptorTest.shouldAuthorizeApiAccessWhenHasAValidApiToken()",8,1,17,1,0
"br.com.trevisantecnologia.centerweb.api.interceptor.ApiAccessInterceptorTest.shouldAuthorizeApiAccessWhenUsingValidApiTokenTaskPlanner()",8,1,17,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionSelectedItemsByFilterToDelete()",8,1,17,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionSelectedItemsFilteringGroup()",8,1,17,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionSelectedItemsFiteringByCategory()",8,1,17,1,0
"br.com.trevisantecnologia.centerweb.serialization.ScheduleRoutingConverterTest.setUp()",8,1,17,1,0
"br.com.trevisantecnologia.centerweb.controller.AuthenticationControllerTest.setUp()",8,1,16,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldBeAbleToSearchForSchedulesWhenUsingAnyCriteria()",8,1,16,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionSelectedItemsFilteringByDesription()",8,1,16,1,0
"br.com.trevisantecnologia.centerweb.service.ItemServiceTest.shouldLoadSubGroupWithValidAlternativeIdentifier()",8,1,16,1,0
"br.com.trevisantecnologia.centerweb.service.ItemServiceTest.shouldRetrieveTheDefaultItemAccordingTheSystemParameters()",8,1,16,1,0
"br.com.trevisantecnologia.centerweb.api.internal.controller.ApiTaskControllerTest.shouldtGenerateToken()",8,1,15,1,0
"br.com.trevisantecnologia.centerweb.business.schedule.ScheduleValidatorTest.shouldThrowBusinessExcepitionWhenAgentHasClientPortfolio()",8,1,15,1,0
"br.com.trevisantecnologia.centerweb.controller.ExportLayoutPopupControllerTest.shouldResultWhenCallList()",8,1,15,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldBeAbleToSearchForSchedulesWhenUsingIdAsCriteria()",8,1,15,1,0
"br.com.trevisantecnologia.centerweb.dao.SectionSubGroupDaoTest.shouldCountAvaibleSubGroup()",8,1,15,1,0
"br.com.trevisantecnologia.centerweb.factory.ImportLayoutFactoryTest.shouldCreateNewImportLayoutFieldReplacingSpaceCharacteresForUndelineOnFieldName()",8,1,15,1,0
"br.com.trevisantecnologia.centerweb.service.AuthenticationServiceTest.shouldDoNotIncrementWrongAttempLoginOnceAlreadyReachedAttemptsLimit()",8,1,15,1,0
"br.com.trevisantecnologia.centerweb.business.schedule.ScheduleValidatorTest.shouldThrowBusinessExcepitionWhenHasAgentRepeated()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.controller.AuthenticationControllerTest.shouldLoginExternalRedirectToIndexPage()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.controller.ScheduleControllerTest.shouldLoadServiceLocalById()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalControllerTest.shoulSetAcountableWhenSearchWithAccountable()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionAvailableItemsFilteringGroup()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionAvailableItemsFiteringByCategory()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionSelectedItemsFilteringOnlyActiveItems()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.structuralDataSet.AbstractStructuralDataSetDaoTest.shouldLoadAllCustomFieldsWithValuesFromCustomEntityEntry()",8,1,14,1,0
"br.com.trevisantecnologia.centerweb.geo.GeocoordinateHelper.distanceBetween(Double lat1, Double lng1, Double lat2, Double lng2)",8,1,13,1,4
"br.com.trevisantecnologia.centerweb.controller.MathExpressionController.saveSingleExpression(MathExpression mathExpression)",8,1,13,1,1
"br.com.trevisantecnologia.centerweb.api.APIQueryStringDataTest.shouldBePossibleToFilterEntityByMultipleFieldValuesOfOneEntityReference()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.controller.DashboardControllerTest.shouldGenerateScheduleAgentChartFilteringByClient()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.controller.DashboardControllerTest.shouldGenerateSchedulePercentAgentChartFilteringByClient()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.SectionItemHibernateDaoImplTest.shouldFindSectionAvailableItemsFilteringByDesription()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.serialization.ScheduleRoutingConverterTest.shouldWriteOrigin()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.service.AuthenticationServiceTest.shouldLoginUmovmeByDefaultLoginCredentialsOnAuthenticationClient()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.service.ItemServiceTest.shouldFoundAValidSubGroupBasedOnId()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.service.TaskMailServiceTest.shouldSendActivationMailToPartnerWhenPurcheseConfirmationIsSet()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.service.TaskMailServiceTest.shouldSetPartnerEmailFromAsEmailFrom()",8,1,13,1,0
"br.com.trevisantecnologia.centerweb.serialization.ActivityHierarchicalViewConverter.writeSectionField(SectionField sectionField, HierarchicalStreamWriter writer, MarshallingContext context)",8,1,12,1,3
"br.com.trevisantecnologia.centerweb.controller.ServiceLocalActivityController.getItineraryScheduleDetails(Long itineraryScheduleId)",8,1,12,1,1
"br.com.trevisantecnologia.centerweb.factory.GraphicMetricFactory.createGraphicMetric(CustomField customField)",8,1,12,1,1
"br.com.trevisantecnologia.centerweb.controller.ContactUsControllerTest.shouldSendMailToDefaultSupportMailAddressWhenClientHasNoPartner()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.controller.ContactUsControllerTest.shouldSendMailToPartnerCommercialAddressWhenContactTypeIsCommercialAndClientHasPartner()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.controller.ImportLayoutControllerTest.shouldBeAbleToEditAImportLayout()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.controller.ImportLayoutControllerTest.shouldThrowErrorWhenTryingToCreateImportLayoutToCustomEntityAndPrefixIsADefaultPrefix()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.dao.impl.AbstractGenericHibernateDaoTest.shouldListIsNotNullByAlternativeIdentifierValid()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.fixture.ServiceLocalFixture.withComposedAddressFields()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.helper.HashGeneratorHelperTest.shouldGenerateTwoDistinctRandomHashesWhenDispatchingTwoRequestsForTheSameAgent()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.helper.HashGeneratorHelperTest.shouldRetriveTheAgentIdFromGeneratedHash()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.interceptor.BrowserInterceptorTest.shouldIdentifyAsInvalidWhenAnErrorhasBeenOccuredDuringBrowserValidatoin()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.service.ScheduleImporterServiceTest.shouldChangeLowerFileExtensionFromFilesToImportBeforeSchedule()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.service.ScheduleImporterServiceTest.shouldChangeUpperFileExtensionFromFilesToImportBeforeSchedule()",8,1,12,1,0
"br.com.trevisantecnologia.centerweb.business.AgentValidatorTest.shouldNotValidateUniqueNameAgentWhenSystemParametersNotConfig()",8,1,11,1,0
"br.com.trevisantecnologia.centerweb.business.CustomFieldValidatorTest.shouldAllowCreateJustOneRecipientField()",8,1,11,1,0
"br.com.trevisantecnologia.centerweb.controller.WorkspaceControllerTest.shouldFormStartsWithCopyFalseWhenHasEnvironmentTemplate()",8,1,11,1,0
"br.com.trevisantecnologia.centerweb.controller.WorkspaceControllerTest.shouldFormStartsWithCopyItensTrueWhenHasEnvironmentTemplate()",8,1,11,1,0
"br.com.trevisantecnologia.centerweb.controller.WorkspaceControllerTest.shouldFormStartsWithCopyServiceLocalTrueWhenHasEnvironmentTemplate()",8,1,11,1,0
